id,sub_id,text
$C3310_MAIN_1200_0200_00_red,,正しくは　セトラだよ
$C3310_MAIN_1200_0200_00_red,ACTOR,レッドXIII
$C3310_MAIN_1200_0300_00_art,,
$C3310_MAIN_1200_0300_00_art,ACTOR,エアリス
$C3310_MAIN_1200_0300_05_art,,
$C3310_MAIN_1200_0300_05_art,ACTOR,エアリス
$C3310_MAIN_1200_0400_00_art,,
$C3310_MAIN_1200_0400_00_art,ACTOR,エアリス
$C3310_MAIN_1200_0400_05_art,,
$C3310_MAIN_1200_0400_05_art,ACTOR,エアリス
$C3310_MAIN_1200_0500_00_art,,ただいま
$C3310_MAIN_1200_0500_00_art,ACTOR,エアリス
$C3310_MAIN_1200_0600_00_blt,,『星より生まれ　星と語り　星を開く』
$C3310_MAIN_1200_0600_00_blt,ACTOR,バレット
$C3310_MAIN_1200_0610_00_blt,,『そして　約束の地へ帰る』
$C3310_MAIN_1200_0610_00_blt,ACTOR,バレット
$C3310_MAIN_1200_0700_00_blt,,『至上の幸福　星が与えし定めの地』
$C3310_MAIN_1200_0700_00_blt,ACTOR,バレット
$C3310_MAIN_1200_0800_00_art,,ううん　ちがう<br>約束の地じゃない
$C3310_MAIN_1200_0800_00_art,ACTOR,エアリス
$C3310_MAIN_1200_0900_00_art,,だって　ここにあるのは……
$C3310_MAIN_1200_0900_00_art,ACTOR,エアリス
$C3310_MAIN_1200_1000_00_art,,悲しみ
$C3310_MAIN_1200_1000_00_art,ACTOR,エアリス
$C3310_MAIN_1200_1100_00_art,,そして　怒り
$C3310_MAIN_1200_1100_00_art,ACTOR,エアリス
$C3310_MAIN_1200_1200_00_tif,,呼んでる？
$C3310_MAIN_1200_1200_00_tif,ACTOR,ティファ
$C3310_MAIN_1200_1300_00_art,,うん
$C3310_MAIN_1200_1300_00_art,ACTOR,エアリス
$C3310_MAIN_1300_0100_00_blt,,まったく　強欲な連中だぜ
$C3310_MAIN_1300_0100_00_blt,ACTOR,バレット
$C3310_MAIN_1400_0100_00_skm,,クソ　どうなってんだよ
$C3310_MAIN_1400_0200_00_skm,,古代種の呪いかもな
$C3310_MAIN_1400_0300_00_skm,,怖いこと言うなよ
$C3310_MAIN_1500_0100_00_skm,,なんだ　貴様ら
$C3310_MAIN_1500_0100_00_skm,ACTOR,特殊作戦兵
$C3310_MAIN_1500_0200_00_skm,,動くな！
$C3310_MAIN_1500_0200_00_skm,ACTOR,特殊作戦兵
$C3310_MAIN_1600_0100_00_skm,,やつらだ　タークスに連絡しろ！
$C3310_MAIN_1600_0100_00_skm,ACTOR,特殊作戦兵
$C3310_MAIN_1700_0100_00_skm,,アバランチ発見！
$C3310_MAIN_1700_0100_00_skm,ACTOR,特殊作戦兵
$C3310_MAIN_1700_0200_00_skm,,古代種は殺すな
$C3310_MAIN_1700_0200_00_skm,ACTOR,特殊作戦兵
$C3310_MAIN_1900_0100_00_vin,,モンスターの仕業だな
$C3310_MAIN_1900_0100_00_vin,ACTOR,ヴィンセント
$C3310_MAIN_1900_0200_00_cid,,こりゃ　ひっでえな
$C3310_MAIN_1900_0200_00_cid,ACTOR,シド
$C3310_MAIN_1900_0300_00_yfi,,ねえねえ　エアリスと仲間たちは<br>特別ご招待だよね？
$C3310_MAIN_1900_0300_00_yfi,ACTOR,ユフィ
$C3310_MAIN_1900_0300_05_art,,
$C3310_MAIN_1900_0300_05_art,ACTOR,エアリス
$C3310_MAIN_1900_0400_00_art,,
$C3310_MAIN_1900_0400_00_art,ACTOR,エアリス
$C3310_MAIN_1900_0400_05_art,,
$C3310_MAIN_1900_0400_05_art,ACTOR,エアリス
$C3310_MAIN_1900_0500_00_art,,そうか　わたし　半分ちがうから……
$C3310_MAIN_1900_0500_00_art,ACTOR,エアリス
$C3310_MAIN_1900_0500_05_yfi,,
$C3310_MAIN_1900_0500_05_yfi,ACTOR,ユフィ
$C3310_MAIN_1900_0600_00_art,,ごめん　特別待遇ないって
$C3310_MAIN_1900_0600_00_art,ACTOR,エアリス
$C3310_MAIN_1900_0600_05_yfi,,
$C3310_MAIN_1900_0600_05_yfi,ACTOR,ユフィ
$C3310_MAIN_1900_0700_00_cid,,勢いできちまったが<br>正直　こんなかに入るのは気が進まねえ
$C3310_MAIN_1900_0700_00_cid,ACTOR,シド
$C3310_MAIN_1900_0800_00_cid,,オレは　残るぜ
$C3310_MAIN_1900_0800_00_cid,ACTOR,シド
$C3310_MAIN_1900_0900_00_art,,うん　わかった
$C3310_MAIN_1900_0900_00_art,ACTOR,エアリス
$C3310_MAIN_1900_1000_00_art,,これまで　ありがとう<br>ほんとうに助かっちゃった
$C3310_MAIN_1900_1000_00_art,ACTOR,エアリス
$C3310_MAIN_1900_1100_00_cid,,いや　お別れってわけじゃねえ
$C3310_MAIN_1900_1100_00_cid,ACTOR,シド
$C3310_MAIN_1900_1200_00_cid,,帰りの足がいるだろ？
$C3310_MAIN_1900_1200_00_cid,ACTOR,シド
$C3310_MAIN_1900_1200_05_art,,
$C3310_MAIN_1900_1200_05_art,ACTOR,エアリス
$C3310_MAIN_1900_1300_00_cid,,待ってっから　ちゃんと帰ってこい
$C3310_MAIN_1900_1300_00_cid,ACTOR,シド
$C3310_MAIN_2000_0100_00_cid,,帰りは心配すんな<br>しっかり整備しといたからよ
$C3310_MAIN_2000_0100_00_cid,ACTOR,シド
$C3310_MAIN_2000_0200_00_cid,,悪いな　中はオレのテリトリーって気がしねえんだ
$C3310_MAIN_2000_0200_00_cid,ACTOR,シド
$C3310_MAIN_2100_0100_00_vin,,なにも出ないぞ
$C3310_MAIN_2100_0100_00_vin,ACTOR,ヴィンセント
$C3310_MAIN_2100_0200_00_vin,,期待しなければ失望しない
$C3310_MAIN_2100_0200_00_vin,ACTOR,ヴィンセント
$C3310_MAIN_2200_0000_08_vin,,
$C3310_MAIN_2200_0000_08_vin,ACTOR,ヴィンセント
$C3310_MAIN_2200_0100_00_ruf,,
$C3310_MAIN_2200_0100_00_ruf,ACTOR,ルーファウス
$C3310_MAIN_2200_0200_00_ruf,,古代種が神殿に入った
$C3310_MAIN_2200_0200_00_ruf,ACTOR,ルーファウス
$C3310_MAIN_2200_0300_00_hjo,,となると　あいつも一緒だな
$C3310_MAIN_2200_0300_00_hjo,ACTOR,宝条
$C3310_MAIN_2200_0310_00_hjo,,そうか　それはおもしろい
$C3310_MAIN_2200_0310_00_hjo,ACTOR,宝条
$C3310_MAIN_2200_0400_00_hjo,,いいぞ
$C3310_MAIN_2200_0400_00_hjo,ACTOR,宝条
$C3310_MAIN_2200_0500_00_ruf,,どうだ　オヤジ
$C3310_MAIN_2200_0500_00_ruf,ACTOR,ルーファウス
$C3310_MAIN_2300_0000_05_rch,,
$C3310_MAIN_2300_0000_05_rch,ACTOR,黒マントの男
$C3310_MAIN_2300_0100_00_cld,,
$C3310_MAIN_2300_0100_00_cld,ACTOR,クラウド
$C3310_MAIN_2300_0100_03_rch,,
$C3310_MAIN_2300_0100_03_rch,ACTOR,黒マントの男
$C3310_MAIN_2300_0100_05_cld,,
$C3310_MAIN_2300_0100_05_cld,ACTOR,クラウド
$C3310_MAIN_2300_0200_00_rch,,くろ……まてりあ……
$C3310_MAIN_2300_0200_00_rch,ACTOR,黒マントの男
$C3310_MAIN_2300_0300_00_rch,,セフィ……ロス……
$C3310_MAIN_2300_0300_00_rch,ACTOR,黒マントの男
$C3310_MAIN_2300_0300_05_rch,,
$C3310_MAIN_2300_0300_05_rch,ACTOR,黒マントの男
$C3310_MAIN_2300_0400_00_tif,,ねえ　あの人って……
$C3310_MAIN_2300_0400_00_tif,ACTOR,ティファ
$C3310_MAIN_2300_0500_00_cld,,セフィロスがもう来ている
$C3310_MAIN_2300_0500_00_cld,ACTOR,クラウド
$C3310_MAIN_2300_0600_00_cld,,まずいな　はやく行こう
$C3310_MAIN_2300_0600_00_cld,ACTOR,クラウド
$C3310_MAIN_2400_0100_00_rch,,マイ……フレ……
$C3310_MAIN_2400_0100_00_rch,ACTOR,黒マントの男
$C3310_MAIN_2400_0200_00_rch,,セフィ……ロ……ス
$C3310_MAIN_2400_0200_00_rch,ACTOR,黒マントの男
$C3310_MAIN_2400_0300_00_rch,,くろ……まてりあ……
$C3310_MAIN_2400_0300_00_rch,ACTOR,黒マントの男
$C3310_MAIN_2450_0100_00_skm,,侵入者だ　捕まえろ！
$C3310_MAIN_2450_0100_00_skm,ACTOR,特殊作戦兵
$C3310_MAIN_2600_0100_00_yfi,,
$C3310_MAIN_2600_0100_00_yfi,ACTOR,ユフィ
$C3310_MAIN_2600_0200_00_yfi,,古代種は　黒マテリアを隠すために<br>ここを作ったってこと？
$C3310_MAIN_2600_0200_00_yfi,ACTOR,ユフィ
$C3310_MAIN_2600_0300_00_yfi,,黒マテリアの価値って　どんだけ！
$C3310_MAIN_2600_0300_00_yfi,ACTOR,ユフィ
$C3310_MAIN_2600_0400_00_art,,
$C3310_MAIN_2600_0400_00_art,ACTOR,エアリス
$C3310_MAIN_2600_0400_05_yfi,,
$C3310_MAIN_2600_0400_05_yfi,ACTOR,ユフィ
$C3310_MAIN_2600_0500_00_art,,黒マテリアのことは　ナイショ<br>神羅は　きっと知らないから
$C3310_MAIN_2600_0500_00_art,ACTOR,エアリス
$C3310_MAIN_2600_0500_05_yfi,,
$C3310_MAIN_2600_0500_05_yfi,ACTOR,ユフィ
$C3310_MAIN_2600_0600_00_red,,ケット・シーがしゃべってるよ
$C3310_MAIN_2600_0600_00_red,ACTOR,レッドXIII
$C3310_MAIN_2600_0700_00_cld,,とにかく　はやく見つけよう<br>あれは俺たちがもらう
$C3310_MAIN_2600_0700_00_cld,ACTOR,クラウド
$C3310_MAIN_2600_0700_07_blt,,
$C3310_MAIN_2600_0700_07_blt,ACTOR,バレット
$C3310_MAIN_2600_0800_00_blt,,おいおい　どうなってんだ？
$C3310_MAIN_2600_0800_00_blt,ACTOR,バレット
$C3310_MAIN_2600_0900_00_red,,オイラたちの常識　通用しないかも
$C3310_MAIN_2600_0900_00_red,ACTOR,レッドXIII
$C3310_MAIN_2600_0900_05_skm,,
$C3310_MAIN_2600_0900_06_skm,,
$C3310_MAIN_2600_0900_07_skm,,
$C3310_MAIN_2700_0100_00_skm,,
$C3310_MAIN_2700_0100_00_skm,ACTOR,特殊作戦兵
$C3310_MAIN_2700_0200_00_skm,,急げ　急げ！
$C3310_MAIN_2700_0200_00_skm,ACTOR,特殊作戦兵
$C3310_MAIN_2700_0200_05_eln,,
$C3310_MAIN_2700_0200_05_eln,ACTOR,イリーナ
$C3310_MAIN_2700_0200_06_lud,,
$C3310_MAIN_2700_0200_06_lud,ACTOR,ルード
$C3310_MAIN_2700_0200_07_ren,,
$C3310_MAIN_2700_0200_07_ren,ACTOR,レノ
$C3310_MAIN_2700_0200_08_eln,,
$C3310_MAIN_2700_0200_08_eln,ACTOR,イリーナ
$C3310_MAIN_2700_0300_00_eln,,約束の地というより　終末の地？
$C3310_MAIN_2700_0300_00_eln,ACTOR,イリーナ
$C3310_MAIN_2700_0400_00_lud,,余計なことを考えるな
$C3310_MAIN_2700_0400_00_lud,ACTOR,ルード
$C3310_MAIN_2700_0500_00_eln,,無理ですよ～
$C3310_MAIN_2700_0500_00_eln,ACTOR,イリーナ
$C3310_MAIN_2700_0500_07_eln,,
$C3310_MAIN_2700_0500_07_eln,ACTOR,イリーナ
$C3310_MAIN_2700_0500_09_lud,,
$C3310_MAIN_2700_0500_09_lud,ACTOR,ルード
$C3310_MAIN_2700_0500_11_skm,,
$C3310_MAIN_2700_0500_11_skm,ACTOR,特殊作戦兵
$C3310_MAIN_2700_0600_00_skm,,ツォン主任<br>古代種とアバランチが侵入しています
$C3310_MAIN_2700_0600_00_skm,ACTOR,特殊作戦兵
$C3310_MAIN_2700_0700_00_eln,,待ち伏せして　やっちゃいますか
$C3310_MAIN_2700_0700_00_eln,ACTOR,イリーナ
$C3310_MAIN_2700_0800_00_tsu,,いや　任務を優先する
$C3310_MAIN_2700_0800_00_tsu,ACTOR,ツォン
$C3310_MAIN_2700_0800_05_eln,,
$C3310_MAIN_2700_0800_05_eln,ACTOR,イリーナ
$C3310_MAIN_2700_0900_00_tsu,,二手に分かれて　ここが約束の地である<br>または　違うという確証を探そう
$C3310_MAIN_2700_0900_00_tsu,ACTOR,ツォン
$C3310_MAIN_2700_1000_00_tsu,,レノはルードと組め<br>あとは　私といっしょだ
$C3310_MAIN_2700_1000_00_tsu,ACTOR,ツォン
$C3310_MAIN_2700_1000_04_lud,,
$C3310_MAIN_2700_1000_04_lud,ACTOR,ルード
$C3310_MAIN_2700_1010_00_eln,,はい！
$C3310_MAIN_2700_1010_00_eln,ACTOR,イリーナ
$C3310_MAIN_2700_1010_05_tsu,,
$C3310_MAIN_2700_1010_05_tsu,ACTOR,ツォン
$C3310_MAIN_2700_1100_00_tsu,,レノ
$C3310_MAIN_2700_1100_00_tsu,ACTOR,ツォン
$C3310_MAIN_2700_1200_00_ren,,
$C3310_MAIN_2700_1200_00_ren,ACTOR,レノ
$C3310_MAIN_2700_1300_00_tsu,,任務が優先だ　いいな
$C3310_MAIN_2700_1300_00_tsu,ACTOR,ツォン
$C3310_MAIN_2700_1300_08_lud,,
$C3310_MAIN_2700_1300_08_lud,ACTOR,ルード
$C3310_MAIN_2700_1310_00_ren,,はいよ　と
$C3310_MAIN_2700_1310_00_ren,ACTOR,レノ
$C3310_MAIN_2700_1310_05_ren,,
$C3310_MAIN_2700_1310_05_ren,ACTOR,レノ
$C3310_MAIN_2800_0100_00_blt,,ややこしい神殿には<br>神羅どもと黒マントがうようよ
$C3310_MAIN_2800_0100_00_blt,ACTOR,バレット
$C3310_MAIN_2800_0200_00_blt,,こりゃ　忙しくなりそうだ
$C3310_MAIN_2800_0200_00_blt,ACTOR,バレット
$C3310_MAIN_2800_0300_00_red,,セフィロスもいるんだよね？
$C3310_MAIN_2800_0300_00_red,ACTOR,レッドXIII
$C3310_MAIN_2800_0400_00_cld,,ああ　確実だ
$C3310_MAIN_2800_0400_00_cld,ACTOR,クラウド
$C3310_MAIN_2800_0500_00_blt,,嫌な予感しかしねえな
$C3310_MAIN_2800_0500_00_blt,ACTOR,バレット
$C3310_MAIN_2800_0600_00_art,,そこをなんとか
$C3310_MAIN_2800_0600_00_art,ACTOR,エアリス
$C3310_MAIN_2800_0700_00_art,,元気出して　行こう
$C3310_MAIN_2800_0700_00_art,ACTOR,エアリス
$C3310_MAIN_2800_0800_00_art,,じゃないと　ここ<br>気持ち　ふさいじゃうから
$C3310_MAIN_2800_0800_00_art,ACTOR,エアリス
$C3310_MAIN_2800_0900_00_tif,,了解！
$C3310_MAIN_2800_0900_00_tif,ACTOR,ティファ
$C3310_MAIN_3000_0100_00_red,,なにがあったんだろう
$C3310_MAIN_3000_0100_00_red,ACTOR,レッドXIII
$C3310_MAIN_3000_0200_00_art,,血……
$C3310_MAIN_3000_0200_00_art,ACTOR,エアリス
$C3310_MAIN_3000_0210_00_art,,血が　たくさん流れた
$C3310_MAIN_3000_0210_00_art,ACTOR,エアリス
$C3310_MAIN_3000_0300_00_art,,大昔　戦争……みたい
$C3310_MAIN_3000_0300_00_art,ACTOR,エアリス
$C3310_MAIN_3100_0200_00_cld,,神殿に入って　生きて帰った者はいない
$C3310_MAIN_3100_0200_00_cld,ACTOR,クラウド
$C3310_MAIN_3100_0210_00_cld,,ケット・シーから聞いた
$C3310_MAIN_3100_0210_00_cld,ACTOR,クラウド
$C3310_MAIN_3100_0300_00_yfi,,それを　いま言うか！
$C3310_MAIN_3100_0300_00_yfi,ACTOR,ユフィ
$C3310_MAIN_3100_0400_00_blt,,どうせデマカセだ　気にすんな
$C3310_MAIN_3100_0400_00_blt,ACTOR,バレット
$C3310_MAIN_3200_0000_05_cld,,
$C3310_MAIN_3200_0000_05_cld,ACTOR,クラウド
$C3310_MAIN_3200_0100_00_yfi,,
$C3310_MAIN_3200_0100_00_yfi,ACTOR,ユフィ
$C3310_MAIN_3200_0100_08_blt,,
$C3310_MAIN_3200_0100_08_blt,ACTOR,バレット
$C3310_MAIN_3200_0100_11_cld,,
$C3310_MAIN_3200_0100_11_cld,ACTOR,クラウド
$C3310_MAIN_3200_0200_00_art,,わたしたち　逆さま？
$C3310_MAIN_3200_0200_00_art,ACTOR,エアリス
$C3310_MAIN_3200_0200_05_blt,,
$C3310_MAIN_3200_0200_05_blt,ACTOR,バレット
$C3310_MAIN_3200_0300_00_cld,,いや　考え方次第だ
$C3310_MAIN_3200_0300_00_cld,ACTOR,クラウド
$C3310_MAIN_3210_0100_00_skm,,うわあああ！
$C3310_MAIN_3210_0100_00_skm,ACTOR,特殊作戦兵
$C3310_MAIN_3210_0200_00_yfi,,いまのなに？
$C3310_MAIN_3210_0200_00_yfi,ACTOR,ユフィ
$C3310_MAIN_3210_0300_00_blt,,知るか
$C3310_MAIN_3210_0300_00_blt,ACTOR,バレット
$C3310_MAIN_3220_0100_00_yfi,,あれって　さっき神羅兵が流れた滝？
$C3310_MAIN_3220_0100_00_yfi,ACTOR,ユフィ
$C3310_MAIN_3220_0200_00_art,,うん　そうだね<br>どこまで続くんだろう
$C3310_MAIN_3220_0200_00_art,ACTOR,エアリス
$C3310_MAIN_3220_0300_00_blt,,試そうなんて思うなよ～？
$C3310_MAIN_3220_0300_00_blt,ACTOR,バレット
$C3310_MAIN_3220_0400_00_yfi,,ははは　思っちゃう～！
