id,name,text,text_jp
$C2710_MAIN_0700_0500_00_cat,Cait Sith,"Then south it is! Hold on tight, y’all!",ほな　南に向かいまっせ<br>つかまっててや～！
$C2710_MAIN_0700_0500_05_cat,Cait Sith,GONGE_44,GONGE_44
$C2710_MAIN_0700_0500_08_yfi,Yuffie,GONGE_45,GONGE_45
$C2710_MAIN_0800_0100_00_blt,Barret,"Hey, Cait Sith!",おい　ケット・シー
$C2710_MAIN_0800_0200_00_blt,Barret,"You’re actin’ all cozy with us, but what the hell are you?",当たり前みたいな顔していっしょにいるが<br>てめえは　なんなんだ？
$C2710_MAIN_0800_0300_00_cat,Cait Sith,"Me? I’m a smolderin’ employee of Shinra Resort, a wee subsidiary of Shinra Company.",ボクは　神羅カンパニーの子会社<br>神羅リゾートの　くすぶり社員です
$C2710_MAIN_0800_0400_00_cat,Cait Sith,"Thanks to ‘em, I’ve been smolderin’ for a mighty long time!",おかげさまで　えらい長ぉ～<br>くすぶらせてもらってます
$C2710_MAIN_0800_0500_00_blt,Barret,"Shinra’s lapdog, huh?",神羅のイヌか
$C2710_MAIN_0800_0600_00_cat,Cait Sith,"I’m a cat, meow~!",ネコですう～
$C2710_MAIN_0800_0610_00_blt,Barret,"A cat, huh~?",ネコですか～
$C2710_MAIN_0800_0700_00_cat,Cait Sith,"But seriously, folks like y’all? First time I’ve met anyone like ya!",しっかし　みなさんみたいな人<br>はじめてですわ
$C2710_MAIN_0800_0710_00_cat,Cait Sith,I’m all curious—my excitement’s explodin’!,興味シンシン　好奇心大バクハツ！
$C2710_MAIN_0800_0800_00_cat,Cait Sith,"Guess I just like people, huh~!",ボクは人が　好きなんやなあ～
$C2710_MAIN_0800_0900_00_blt,Barret,"""Guess I just like people, huh~!"" Hahahah! Don’t make me laugh!",ボクは人が　好きなんやなあ～<br>ハハハハッ……笑わせるな！
$C2710_MAIN_0800_1000_00_cat,Cait Sith,No need to get all fired up! Let’s enjoy this nice drive and get along!,カッカせんと<br>折角のドライブ　仲良うしましょ
$C2710_MAIN_0900_0100_00_yfi,Yuffie,Barret...,バレット……
$C2710_MAIN_0900_0200_00_yfi,Yuffie,"You’re gonna take down Scarlet someday, right? I’m totally joinin’ ya when you do!",スカーレットは　いつかぶっ倒すんでしょ？<br>そんときは　アタシもいっしょだからね
$C2710_MAIN_0900_0300_00_blt,Barret,"Yeah...but, looks like you’re the one about to collapse.",おう……ってか<br>おまえがぶっ倒れそうだな
$C2710_MAIN_0900_0400_00_yfi,Yuffie,I’ll throw all this misery right at her...,この苦しさも　全部ぶつけてやる……
$C2710_MAIN_0900_0500_00_yfi,Yuffie,All my hatred for that woman...I’ll pile it up for her!,あの女への憎しみ……<br>アタシが　かき集めてやるから
$C2710_MAIN_0900_0600_00_yfi,Yuffie,I’m at my limit...,もう　限界……
$C2710_MAIN_0900_0600_05_blt,Barret,"Hey, you don’t mean—",おい　まさか
$C2710_MAIN_0900_0700_00_yfi,Yuffie,Urp! Bleeegh~!,おえっ　うえええ～！
$C2710_MAIN_0900_0800_00_blt,Barret,"Stop it, stop it, STOP IT!",止めろ止めろ止めろ！
$C2710_MAIN_0900_0900_00_cat,Cait Sith,"Hold up! Don’t puke inside, pleeease~!",ちょい待ち　中で吐かんといてえ～！
$C2710_MAIN_1000_0100_00_art,Aerith,You okay?,だいじょうぶ？
$C2710_MAIN_1000_0200_00_yfi,Yuffie,Nooo waaay~!,む～～り～～
$C2710_MAIN_1000_0200_05_tif,Tifa,GONGE_70,GONGE_70
$C2710_MAIN_1000_0300_00_tif,Tifa,What do we do?,どうする？
$C2710_MAIN_1000_0400_00_tif,Tifa,"No sign of the black-robed guys, and wandering aimlessly in the buggy...",黒マントの人たちも見当たらないし<br>あてもなく　バギーでうろつくのは
$C2710_MAIN_1000_0500_00_yfi,Yuffie,NOOOO WAAAAY~!,ム～～～リ～～～！
$C2710_MAIN_1000_0500_02_art,Aerith,GONGE_74,GONGE_74
$C2710_MAIN_1000_0500_06_cat,Cait Sith,GONGE_75,GONGE_75
$C2710_MAIN_1000_0600_00_cat,Cait Sith,Times like this call for—,こ～んなときは～
$C2710_MAIN_1000_0700_00_cat,Cait Sith,"Hey, you! I’ll read everyone’s future~!",ヘイ・ユー　みなさんの未来占うで～！
$C2710_MAIN_1000_0700_05_art,Aerith,GONGE_78,GONGE_78
$C2710_MAIN_1000_0800_00_cat,Cait Sith,GONGE_79,GONGE_79
$C2710_MAIN_1000_0900_00_cld,Cloud,"""Lucky food is mushrooms.""",『ラッキーフードはキノコ』
$C2710_MAIN_1000_1000_00_art,Aerith,Mushrooms?,キノコ？
$C2710_MAIN_1000_1000_05_art,Aerith,GONGE_82,GONGE_82
$C2710_MAIN_1000_1100_00_cat,Cait Sith,"Mushrooms, mushrooms...Oh!",キノコ　キノコ……あっ！
$C2710_MAIN_1000_1200_00_cat,Cait Sith,"Barret, didn’t ya mention somethin’ about the Corel Reactor?",バレットはん　たしかコレル魔晄炉の話<br>してませんでした？
$C2710_MAIN_1000_1300_00_cat,Cait Sith,Somethin’ about a Weapon or whatnot?,ウェポンがどうとか
$C2710_MAIN_1000_1400_00_blt,Barret,Did I tell you somethin’ like that?,おまえにしたか　そんな話
$C2710_MAIN_1000_1500_00_cat,Cait Sith,"Actually, there’s a shut-down reactor still sittin’ ‘round these parts.",実は　このあたりにも<br>稼働を停止した魔晄炉が　ひとつ残っとるんですわ
$C2710_MAIN_1000_1600_00_yfi,Yuffie,Mak-oro? Materia?,まこーろ　マテリア？
$C2710_MAIN_1000_1610_00_yfi,Yuffie,Yes! YES! I’m all in for headin’ to the reactor~!,ハイ　ハーイ！<br>魔晄炉目指すの大賛成～
$C2710_MAIN_1000_1610_04_art,Aerith,GONGE_90,GONGE_90
$C2710_MAIN_1000_1610_09_blt,Barret,GONGE_91,GONGE_91
$C2710_MAIN_1000_1700_00_blt,Barret,"Well, it sure does pique my interest.",まあ　たしかに気にはなるな
$C2710_MAIN_1000_1700_05_cat,Cait Sith,GONGE_93,GONGE_93
$C2710_MAIN_1000_1800_00_cat,Cait Sith,"It’s a bit of a trek from here, so what d’ya say?",ここから　もうちょいかかりますけど<br>どないします？
$C2710_MAIN_1000_1900_00_cld,Cloud,Let’s check it out.,行ってみよう
$C2710_MAIN_1000_2000_00_tif,Tifa,"Cloud, switch with me on driving.",クラウド　運転かわって
$C2710_MAIN_1000_2000_05_cld,Cloud,GONGE_97,GONGE_97
$C2710_MAIN_1000_2100_00_cat,Cait Sith,Then off we go to the lush green southern continent! How’s a reactor sightseeing tour sound~?,ほな　目指すは緑が生い茂る南の大陸<br>魔晄炉見学ツアーと行きましょか～！
$C2710_MAIN_1000_2100_05_yfi,Yuffie,GONGE_99,GONGE_99
$C2710_MAIN_1050_0100_00_cat,Cait Sith,"Cross this, and we’re in Gongaga~!",ここを越えたら　ゴンガガです～
$C2710_MAIN_1050_0200_00_art,Aerith,Gongaga...,ゴンガガ……
$C2710_MAIN_1100_0100_00_art,Aerith,"Hey, what’s the deal with mushrooms? The lucky food mushrooms?",ねえ　キノコは　どういう関係？<br>ラッキーフードのキノコ
$C2710_MAIN_1100_0200_00_cat,Cait Sith,"They’re a specialty from a village near the reactor, nya-nya-nya-nn!",魔晄炉の近くの村の特産品が<br>ニャンニャカニャーンっと
$C2710_MAIN_1100_0300_00_cat,Cait Sith,"Mushrooms, that’s what they are!",キノコなんやな　これが！
$C2710_MAIN_1100_0400_00_art,Aerith,"Oh, I get it~",なるほど～
$C2710_MAIN_1100_0500_00_blt,Barret,A reactor and mushrooms? That safe to eat?,魔晄炉にキノコか<br>大丈夫か　それ？
$C2710_MAIN_1200_0100_00_cat,Cait Sith,Should be gettin’ close by now~,そろそろのハズなんやけどな～
$C2710_MAIN_1200_0200_00_blt,Barret,"What’s with the ""should be""?",ハズってなんだよ
$C2710_MAIN_1200_0300_00_cat,Cait Sith,"Well, near the reactor, it’s all thick forest-like!",いや　魔晄炉の近くは<br>こんもり森みたくなっとるんです
$C2710_MAIN_1200_0400_00_red,Red XIII,I don’t see anything like that yet.,それらしきものは　まだ見えないな
$C2710_MAIN_1200_0500_00_art,Aerith,Can the buggy make it?,バギーで行ける？
$C2710_MAIN_1200_0600_00_cat,Cait Sith,Can’t say ‘til we check it out!,見てみんことには　なんとも
$C2710_MAIN_1300_0100_00_tif,Tifa,"Look! Over there—that’s a forest, right?",見て　あそこ　森だよね
$C2710_MAIN_1300_0200_00_cat,Cait Sith,"Bingo! Hang in there a bit longer, Yuffie!",ビンゴ！<br>ユフィはん　もうちょっとの辛抱やで
$C2710_MAIN_1300_0300_00_yfi,Yuffie,Yaaay...,いえ～い……
$C2710_MAIN_1400_0000_05_yfi,Yuffie,GONGE_116,GONGE_116
$C2710_MAIN_1400_0100_00_yfi,Yuffie,Round...and round...,ぐ～るぐる……
$C2710_MAIN_1400_0100_05_tif,Tifa,GONGE_118,GONGE_118
$C2710_MAIN_1400_0200_00_cat,Cait Sith,Let’s walk from here. The reactor ain’t too far off.,こっからは歩きましょ<br>魔晄炉まで　そう遠ないんで
$C2710_MAIN_1400_0300_00_cat,Cait Sith,"Oh, and there’s a little village near the reactor too!",せや　魔晄炉の近くに小さな村もあります
$C2710_MAIN_1400_0400_00_cat,Cait Sith,"How’s this? The reactor ain’t goin’ anywhere, so maybe a quick rest in the village first~?",どうでしょ　魔晄炉は逃げませんし<br>まずは村でひと休み～なんて
$C2710_MAIN_1400_0400_05_tif,Tifa,GONGE_122,GONGE_122
$C2710_MAIN_1400_0500_00_tif,Tifa,"Yeah, let’s do that.",うん　そうしよう
$C2710_MAIN_1400_0500_02_yfi,Yuffie,GONGE_124,GONGE_124
$C2710_MAIN_1400_0500_05_cld,Cloud,GONGE_125,GONGE_125
$C2710_MAIN_1400_0600_00_art,Aerith,"Cloud, what’s wrong?",クラウド　どうしたの？
$C2710_MAIN_1400_0700_00_cld,Cloud,This forest...feels familiar somehow.,この森　知ってるような気がする
$C2710_MAIN_1500_0100_00_blt,Barret,"Hey, Cait Sith.",なあ　ケット・シー
$C2710_MAIN_1500_0200_00_cat,Cait Sith,What’s up?,なんですか？
$C2710_MAIN_1500_0300_00_blt,Barret,Walkin’ in silence is borin’ as hell. Spill some Shinra insider dirt.,黙って歩いてても退屈だからよ<br>神羅の内部情報　なんか流せ
$C2710_MAIN_1500_0400_00_cat,Cait Sith,"Well, I got plenty o’ rumors!",まあ　噂話ならナンボでも
$C2710_MAIN_1500_0500_00_blt,Barret,Like what?,たとえば？
$C2710_MAIN_1500_0600_00_cat,Cait Sith,"Right now, rumors ‘bout President Rufus are bloomin’ like crazy!",いまは　ルーファウス社長の噂が<br>花盛りですねえ
$C2710_MAIN_1500_0610_00_cat,Cait Sith,"Stuff like, ""Where’d he get that fancy white suit made!?""",『あの真っ白なスーツ<br>　どこで作っとんねん！』みたいな
$C2710_MAIN_1500_0700_00_blt,Barret,Pfft! That’s damn lame!,か～っ　くっだらねえ！
$C2710_MAIN_1600_0100_00_yfi,Yuffie,"Hey, hey, Cait Sith!",ねえねえ　ケット・シー
$C2710_MAIN_1600_0200_00_yfi,Yuffie,"You’re secretly reportin’ where we are to Shinra, aren’t ya?",実は　アタシたちの居場所<br>こっそり神羅に報告してるだろ
$C2710_MAIN_1600_0300_00_cat,Cait Sith,Eep!,ギクッ！
$C2710_MAIN_1600_0400_00_yfi,Yuffie,See!? Caught ya red-handed~!,ほらみろ　図星～！
$C2710_MAIN_1600_0500_00_cat,Cait Sith,"Aw, c’mon! Just a lil’ joke~!",イヤやわあ　軽いジョークやがな～
$C2710_MAIN_1600_0600_00_blt,Barret,"No matter how ya slice it, you’re Shinra-made. Wouldn’t surprise me if ya had a tiny tracker inside.",てめえは　なんだかんだ言って神羅製だ<br>超超小型の発信器内蔵でも　おかしくねえ
$C2710_MAIN_1600_0700_00_cat,Cait Sith,"Naw, naw, that’s a no-go!",ああ　それはナイナイ
$C2710_MAIN_1600_0800_00_cat,Cait Sith,President Shinra was the type to make small stuff big instead!,プレジデント神羅ちゅう人は<br>小さくできるモンも　大きく作らはる人でした
$C2710_MAIN_1600_0900_00_blt,Barret,"Quit preachin’ your love for the prez, ya Shinra mutt!",プレジデント愛を語るんじゃねえよ<br>神羅のイヌめ
$C2710_MAIN_1600_1000_00_cat,Cait Sith,"I’m a cat, meow~!",ネコですう～
$C2710_MAIN_1600_1100_00_blt,Barret,"A cat, huh~?",ネコですか～
$C2710_MAIN_1700_0100_00_cat,Cait Sith,"Look, look! Gongaga Village is just ahead~!",ほらほら　もうすぐゴンガガ村やで～
$C2710_MAIN_1700_0300_00_yfi,Yuffie,Let’s hurry! I’m starvin’!,早く行こ　お腹ペコペコ！
$C2710_MAIN_1700_0400_00_tif,Tifa,"Lucky food’s mushrooms, huh?",ラッキーフードはキノコだね
$C2710_MAIN_1800_0100_00_tif,Tifa,GONGE_150,GONGE_150
$C2710_MAIN_1800_0110_00_tif,Tifa,No way—Gongashrooms? And so many of ‘em!,うそ　ゴンガダケ？<br>しかも　こんなにたくさん！
$C2710_MAIN_1800_0200_00_cat,Cait Sith,"They’re a delicacy in Midgar, y’know! But ‘round here, they grow like weeds.",ミッドガルじゃ　高級品ですからねえ<br>このへんじゃ　ぎょーさん採れますけど
$C2710_MAIN_1800_0300_00_art,Aerith,GONGE_153,GONGE_153
$C2710_MAIN_1800_0300_05_cat,Cait Sith,GONGE_154,GONGE_154
$C2710_MAIN_1800_0300_08_cat,Cait Sith,GONGE_155,GONGE_155
$C2710_MAIN_1800_0300_11_cld,Cloud,GONGE_156,GONGE_156
$C2710_MAIN_1800_0390_00_cld,Cloud,GONGE_157,GONGE_157
$C2710_MAIN_1800_0400_07_cld,Cloud,GONGE_158,GONGE_158
$C2710_MAIN_1800_0500_00_csn,???,What’s your business in this village?,この村に　なんの用？
$C2710_MAIN_1800_0500_05_cld,Cloud,GONGE_160,GONGE_160
$C2710_MAIN_1800_0600_00_csn,???,You...,あなた……
$C2710_MAIN_1800_0700_00_cld,Cloud,What?,なんだ？
$C2710_MAIN_1800_0700_05_csn,???,GONGE_163,GONGE_163
$C2710_MAIN_1800_0800_00_csn,???,"Sorry, you just looked like someone I know.",ごめん　ちょっと知り合いに似てたから
$C2710_MAIN_1800_0800_05_csn,???,GONGE_165,GONGE_165
$C2710_MAIN_1800_0900_00_csn,???,You’re a strange bunch.,変わった御一行ね
$C2710_MAIN_1800_0900_05_cat,Cait Sith,GONGE_167,GONGE_167
$C2710_MAIN_1800_1000_00_csn,???,So what’s your deal here? You don’t look like a reactor survey team.,こんなところに　なんの用？<br>魔晄炉の調査団ではなさそうだし
$C2710_MAIN_1800_1100_00_cat,Cait Sith,"We’re here to sightsee the reactor! So, yeah, a sightseeing team!",魔晄炉の見学です　せやから見学団
$C2710_MAIN_1800_1100_05_csn,???,GONGE_170,GONGE_170
$C2710_MAIN_1800_1100_08_cat,Cait Sith,GONGE_171,GONGE_171
$C2710_MAIN_1800_1100_09_csn,???,GONGE_172,GONGE_172
$C2710_MAIN_1800_1200_00_csn,???,I see.,なるほど
$C2710_MAIN_1800_1200_05_cat,Cait Sith,GONGE_174,GONGE_174
$C2710_MAIN_1800_1300_00_csn,???,Welcome to Gongaga Village.,ようこそ　ゴンガガ村へ
$C2710_MAIN_1800_1310_00_csn,Cissnei,"I’m Cissnei, leader of the youth brigade.",私は青年団長のシスネ
$C2710_MAIN_1800_1400_00_csn,Cissnei,Sorry for startling you. Village security’s my job.,びっくりさせて　ごめんなさいね<br>村の警備が仕事だから
$C2710_MAIN_1800_1500_00_csn,Cissnei,"Everyone, back to your posts.",みんなは持ち場に戻って
$C2710_MAIN_1800_1600_00_mma,Youth Brigade,"Yes, ma’am.",はい
$C2710_MAIN_1800_1700_00_csn,Cissnei,You can see the reactor from the hill up there.,丘の上から　魔晄炉の様子が見えるわ
$C2710_MAIN_1800_1800_00_csn,Cissnei,Check out the memorial too.,慰霊碑　見ていってね
$C2710_MAIN_1800_1900_00_cat,Cait Sith,Much obliged!,おおきに
$C2710_MAIN_1800_1900_05_cat,Cait Sith,GONGE_183,GONGE_183
$C2710_MAIN_1800_2000_00_csn,Cissnei,This way.,こっちよ
$C2710_MAIN_1900_0100_00_csn,Cissnei,"As you can see, it’s a quiet village, so don’t stir up trouble, okay?",見てのとおり　静かな村だから<br>面倒は起こさないでね
$C2710_MAIN_1900_0200_00_csn,Cissnei,"It’s rich with nature—a nice place. We don’t get many visitors, though.",自然が豊かで　いいところよ<br>お客は　ほとんど来ないけどね
$C2710_MAIN_1900_0300_00_csn,Cissnei,It’s been a while since I last saw outsiders.,よその人を見たのは　ひさしぶり
$C2710_MAIN_2000_0100_00_csn,Cissnei,The hill’s this way.,丘は　こっちよ
$C2710_MAIN_2000_0200_00_csn,Cissnei,Follow me.,ついてきて
$C2710_MAIN_2100_0000_05_yfi,Yuffie,GONGE_190,GONGE_190
$C2710_MAIN_2100_0000_07_yfi,Yuffie,GONGE_191,GONGE_191
$C2710_MAIN_2100_0000_09_yfi,Yuffie,GONGE_192,GONGE_192
$C2710_MAIN_2100_0100_00_csn,Cissnei,Thanks.,ありがとう
$C2710_MAIN_2100_0100_05_yfi,Yuffie,GONGE_194,GONGE_194
$C2710_MAIN_2100_0200_00_yfi,Yuffie,What’s this?,これ　なに？
$C2710_MAIN_2100_0300_00_cat,Cait Sith,"Three years back, the Gongaga Reactor blew up.",３年前　ゴンガガ魔晄炉が爆発したんですわ
$C2710_MAIN_2100_0310_00_cat,Cait Sith,"Cause was old, worn-out equipment.",原因は　施設の老朽化です
$C2710_MAIN_2100_0400_00_csn,Cissnei,"If they’d done proper checks and maintenance, the accident could’ve been avoided.",点検と整備をちゃんとしていれば<br>事故は防げたはずだけどね
$C2710_MAIN_2100_0500_00_yfi,Yuffie,"Shinra’s laziness, huh~?",神羅の怠慢か～
$C2710_MAIN_2100_0600_00_csn,Cissnei,But this memorial? Shinra built it.,でも　この慰霊碑は神羅が建てたの
$C2710_MAIN_2100_0700_00_blt,Barret,"Well, that’s a rare one.",めずらしいこともあるもんだ
$C2710_MAIN_2100_0800_00_cat,Cait Sith,Guess the recovery lead here put in some effort.,ここの復興担当者が気張りはったんでしょうね
$C2710_MAIN_2100_0800_05_csn,Cissnei,GONGE_203,GONGE_203
$C2710_MAIN_2100_0900_00_blt,Barret,"Don’t mean their sins are forgiven, though.",んなことで　罪が許されるわけじゃねえけどな
$C2710_MAIN_2100_1000_00_csn,Cissnei,You must be tired from the long trip. Why not rest up before the reactor tour?,長旅で疲れたでしょ<br>魔晄炉見学の前に　ひと休みしていったら？
$C2710_MAIN_2100_1100_00_cat,Cait Sith,That okay with ya?,ええんですか？
$C2710_MAIN_2100_1200_00_csn,Cissnei,That’s my house over there.,あそこが　私の家
$C2710_MAIN_2100_1210_00_csn,Cissnei,"There’s a guest room, sorta—feel free to use it.",いちおう客間もあるから　好きに使って
$C2710_MAIN_2100_1300_00_yfi,Yuffie,Sweet! No holdin’ back then~!,んじゃんじゃ　エンリョなく～！
$C2710_MAIN_2100_1300_05_blt,Barret,GONGE_210,GONGE_210
$C2710_MAIN_2100_1400_00_art,Aerith,"I’ll...be right back, okay?",わたしも……<br>ちょっと　行ってくるね
$C2710_MAIN_2100_1400_05_blt,Barret,GONGE_212,GONGE_212
$C2710_MAIN_2100_1500_00_csn,Cissnei,Take care of yourself too.,あなたも　体は大事にね
$C2710_MAIN_2200_0100_00_csn,Cissnei,"The Gongashrooms growing around here? They’re wild, so feel free to pick ‘em.",そこらへんに生えてるゴンガダケは<br>野生だから採っちゃって平気よ
$C2710_MAIN_2200_0200_00_csn,Cissnei,"They’re a luxury in Midgar, right?",ミッドガルでは高級品でしょ？
$C2710_MAIN_2200_0300_00_csn,Cissnei,I came here after the accident myself.,私も　ここに来たのは事故の後なの
$C2710_MAIN_2200_0400_00_csn,Cissnei,"Compared to Midgar, there’s nothing here, but somehow it feels richer.",ミッドガルと比べたら　なにもないのに<br>ここのほうが豊かな気がする
$C2710_MAIN_2300_0100_00_cat,Cait Sith,Like Cissnei said—,シスネはんが言うてたとおり
$C2710_MAIN_2300_0200_00_cat,Cait Sith,The Gongaga Reactor accident coulda been stopped if they’d tried.,ゴンガガ魔晄炉の事故は<br>防ごう思たら　防げたんでしょうなあ
$C2710_MAIN_2300_0300_00_cat,Cait Sith,"Lookin’ at results alone, Shinra Company might as well be reactor bombers themselves.",結果だけ見たら　神羅カンパニーも<br>魔晄炉爆破犯とおんなじかもしれません
$C2710_MAIN_2400_0100_00_cat,Cait Sith,Aerith was actin’ all fidgety. Maybe she’s got a pal in this village?,エアリスはん　なんやソワソワしてましたけど<br>この村に知り合いでもおるんやろか
$C2710_MAIN_2500_0100_00_blt,Barret,Once things settle down—,いろいろ落ち着いたらよ
$C2710_MAIN_2500_0200_00_blt,Barret,"Livin’ out here, workin’ a field with Marlene? Might not be half bad.",こうして　畑作って暮らしていくのも<br>悪くねえかもしんねえな
$C2710_MAIN_2500_0300_00_blt,Barret,"Me and Marlene doin’ farm work. What should we plant, huh?",マリンといっしょに　畑仕事か<br>なーに植えてみっかなあ
$C2710_MAIN_2500_0400_00_sys,NPC,"What should we plant, huh?",なに植えてみっかなあ
$C2710_MAIN_2500_0500_00_sys,NPC,Local specialty mushrooms,名産のキノコ
$C2710_MAIN_2500_0600_00_sys,NPC,Barret-lookalike pumpkins,バレット似のカボチャ
$C2710_MAIN_2500_0700_00_sys,NPC,Black Milion or Red Silly,黒ミリオンか赤シリィ
$C2710_MAIN_2500_0800_00_cld,Cloud,"Mushrooms, probably.",キノコだろ
$C2710_MAIN_2500_0900_00_blt,Barret,"What, the lucky food? You buyin’ into that crap?",なんだよ　ラッキーフードか？<br>信じてんのかよ　んなモン
$C2710_MAIN_2500_1000_00_blt,Barret,"Still, makin’ bank off Gongashrooms ain’t a bad idea...",でもよ　ゴンガダケで大儲けも悪かねえな……
$C2710_MAIN_2500_1100_00_cld,Cloud,Pumpkins’d suit you.,カボチャ　あんたにお似合いだ
$C2710_MAIN_2500_1200_00_blt,Barret,"Hey, what’s that supposed to mean!?",おい　どういう意味だよ
$C2710_MAIN_2500_1300_00_cld,Cloud,Potatoes’d work too.,ジャガイモでもいい
$C2710_MAIN_2500_1400_00_blt,Barret,"""Work too"" my ass!",でもいい　じゃねえ！
$C2710_MAIN_2500_1500_00_cld,Cloud,Black Milion or Red Silly.,黒ミリオンか　赤シリィ
$C2710_MAIN_2500_1600_00_blt,Barret,"Hey, hey, HEY, HEY!",おいおいおいおい！
$C2710_MAIN_2500_1700_00_blt,Barret,You tellin’ me to whip up some love potions!?,オレに　ホレ薬作れってか？
$C2710_MAIN_2500_1700_05_cld,Cloud,GONGE_239,GONGE_239
$C2710_MAIN_2500_1800_00_cld,Cloud,Is that what you’re into?,そうなのか
$C2710_MAIN_2500_1800_05_cld,Cloud,GONGE_241,GONGE_241
$C2710_MAIN_2500_1900_00_blt,Barret,What’s with you? That’s creepy as hell!,なんだよ　気持ち悪いなあ！
$C2710_MAIN_2600_0100_00_blt,Barret,This planet’s still got some fight left. We gotta protect it.,この星にも　まだ力は残ってる<br>オレたちで守ってやんなきゃな
$C2710_MAIN_2700_0100_00_tif,Tifa,"Dry the mushrooms like that, and you’ll get a great stock.",ああやって　キノコを干すとね<br>いいダシが取れるんだよ
