id,name,text,text_jp
$AreaReport_CORLA_01_Detail,NPC,"Though Costa del Sol is now a renowned beach resort, it was once home to a string of humble fishing villages. However, when relations between Shinra and the Republic of Junon began to deteriorate, Shinra annexed this portion of the coast. After the war, the company designated the area for redevelopment, transforming it into the must-visit location for avid sunseekers that it is today.<br><br>Costa del Sol offers vacation packages to suit any budget, allowing travelers from every corner of the globe to savor the idyllic beaches. Plans that include a trip to the Gold Saucer have proven particularly popular.",現在はリゾート地として有名なコスタ・デル・ソルですが、かつては、海の恵みを享受して暮らす人々による小さな集落があるだけの、静かな海岸でした。しかし、神羅とジュノン共和国との関係が悪化し始めた頃、海岸一帯は神羅に占拠されてしまいます。<br><br>その後、戦争が終結すると神羅カンパニーによって再開発と観光地化を進められ、誰しもが一生に一度はおとずれたい憧れのリゾート地へと生まれ変わりました。<br><br>コスタ・デル・ソルでは様々な価格帯のツアープランが用意されており、世界中から幅広い層の人々がビーチでの休暇を楽しまれています。とくにゴールドソーサーとセットになっているツアーが人気のようです。
$AreaReport_CORLA_01_Title,NPC,Costa del Sol: A Recent History,コスタ・デル・ソルの歴史
$AreaReport_CORLA_02_Detail,NPC,"Coal was in high demand in the days of the republic, and the wealth of Mt. Corel drew miners from far and wide. Though the work was hard and dangerous, the laborers banded together to overcome their difficulties, forming a close-knit community in the process.<br><br>Alas, the advent of mako saw the price of coal plummet, spelling disaster for the people of Corel. As they struggled to find a way forward, Shinra proposed the construction of a mako reactor, and after much debate, the villagers accepted the offer.<br><br>The reactor was constructed with astonishing haste, but just prior to being brought online, it was torn apart by an immense explosion, and has been left in ruins ever since.",石炭が燃料の主流だった共和国時代、良質な石炭が採掘できるコレル山には職を求めて多種多様な人々が集まり、コミュニティを形成していました。暗い坑道での作業は危険で、命を落とすことも少なくないため、村人の団結力は非常に強かったと言います。<br><br>石炭によって栄えたコレルでしたが、魔晄が発見されると、石炭の価値が暴落し、急激に衰退していきました。そんな中、神羅カンパニーから魔晄炉の建設を提案されたコレル村の人々は、話し合いの末、神羅の提案を受け入れました。<br><br>コレル魔晄炉の建設は急ピッチで進められましたが、稼働直前というところで爆発事故を起こし、以降、放置されています。
$AreaReport_CORLA_02_Title,NPC,Corel: A Tale of Decline,コレル鉱山の衰退
$AreaReport_CORLA_03_Detail,NPC,"The tale of the Gold Saucer began with a Shinra employee named Dio, who convinced the company to build a museum called the Reliquary. Although it was doomed to failure, Dio was not to be deterred, and he set about founding the world’s largest theme park, which he first conceived as a small-scale fairground.<br><br>In the wake of the Corel Mako Reactor explosion four years ago, plans were set in motion to revitalize the local economy. Hearing this, Dio decided to relocate his fairground to the region, eventually transforming it into a state-of-the-art entertainment complex.<br><br>Now known as the Gold Saucer, it is powered by several modular reactors, which are responsible for the surrounding area’s accelerated desertification. In light of this, the reactors are now run at minimum output, in an attempt to mitigate further damage to the environment.",すべての始まりはディオという一人の神羅社員でした。彼は考古の館と呼ばれる博物館を企画しましたが、不人気の末、すぐに潰してしまいます。しかし、そこでめげることなく、世界一のテーマパーク建設計画を立ち上げ、手始めに小さな遊園地を建設しました。<br><br>４年前にコレル魔晄炉の事故が起こり、コレル村周辺の大規模開発を聞きつけると、ディオはそれに便乗する形で遊園地をコレル村の跡地に移転し、最先端の大型商業施設へとリニューアルしました。<br><br>ゴールドソーサーは複数の小型魔晄炉を有していますが、それらの影響で周囲の砂漠化が急激に進行してしまったことを受け、現在は稼働基を最小限におさえ、土地の延命を図っています。
$AreaReport_CORLA_03_Title,NPC,The Rise of the Gold Saucer,ゴールドソーサーの沿革
$AreaReport_CSMOA_01_Detail,NPC,"Cosmo Canyon is located in the south of the western continent, where countless valleys and caverns have formed in the red clay. In ages past, seismic activity forced this soil to the surface, where it was later eroded by the surging lifestream below, giving the region its unique appearance.<br><br>Throughout the year, the canyon sees very little rainfall, and the temperature variation between the plateaus and gorges is considerable. As such, it is extremely difficult to grow crops, and the mere act of survival is a daily struggle. Nevertheless, the canyon is a prime destination for students of planetology. In addition to scholars and devotees, many tourists can also be found here, seeking to take in the ""mystical"" air. In more practical terms, the arid conditions and lack of cloud cover facilitate the observation of celestial bodies, making the canyon popular among astronomers.",コスモエリアは西の大陸の南方に位置し、赤土の隆起した大地が広がっています。無数の谷や洞窟を有する特徴的な地形は、はるか昔、地殻変動によって隆起した大地を地上に噴出したライフストリームが削り取ることで形成されました。<br><br>この辺りは年間を通して降水量が少なく、高低差のある大地は、寒暖差も激しいため、植物が育ちづらく、生活するには厳しい環境ではありますが、星命学の中心地として、学者や信奉者だけでなく、神秘的な魅力に惹かれてやってきた観光客たちで賑わっています。<br><br>また、常に乾燥し、空が澄み切っていることから、天体観測の聖地としても有名です。
$AreaReport_CSMOA_01_Title,NPC,Cosmo Canyon: Environmental Conditions,コスモエリアの自然
$AreaReport_CSMOA_02_Detail,NPC,"The founders of the canyon’s eponymous village made use of the naturally formed caves, and following the emergence of planetology, more and more people found themselves drawn to the place. The makeshift walkways and tent-like domiciles have only increased in number as the settlement continues to expand to this day.<br><br>Rather than rely on mako, the villagers built an array of windmills, and each home is equipped to store the generated electricity. A leading planetologist, Bugenhagen, introduced this form of wind power to Cosmo Canyon, and it is said his technical marvel was inspired by the ways of the Cetra.<br><br>When it comes to nutrition, the villagers"" diet consists mainly of grain and legumes grown around the village, supplemented by game meat obtained with traditional hunting methods.",コスモキャニオンは自然に出来た洞穴を、住居とするところから始まりました。星命学の興隆にともない、おとずれる者や移住する者たちが増えたことで、簡易的に組み上げが可能なテント式の小屋や足場が増設され、徐々に発展していきました。<br><br>魔晄を利用しない代わりに、集落では生活に必要なエネルギーを峡谷を吹き抜ける風から得ており、いたるところに風車が立てられ、住居の中には蓄電装置が設置されています。これらの風力発電システムは、セトラの知識を元に、星命学の権威であるブーゲンハーゲンが確立しました。<br><br>食料は村の周辺で穀物や豆類を栽培して得ているほか、昔ながらの方法で狩猟も行われています。
$AreaReport_CSMOA_02_Title,NPC,Life in Cosmo Canyon,コスモキャニオンの生活
$AreaReport_CSMOA_03_Detail,NPC,"In the distant past, the Cetra made contact with the Gi, entities who could not return to the lifestream. Pitying their plight, the Cetra built altars to commune with and calm these tormented souls in the hope of finding a means to coexist peaceably.<br><br>Over time, the Cetra grew increasingly aware of the dire fate that would befall the planet, and resolved to entrust their knowledge to the people of Cosmo Canyon. These teachings would become the foundation of planetology, which continues to be refined through research and discourse even as it is spread throughout the world.<br><br>When the Cetra finally departed Cosmo Canyon, none remained to provide solace to the Gi, who in their festering anguish and rage were driven to turn on the villagers. Many brave warriors gave their lives to beat back these vengeful spirits, entombing them in their prison once more.",はるか昔、ライフストリームに帰ることなく漂うギ族の存在に気がついたセトラの民は、コスモキャニオンの地下に祭壇を作り、彼らの悲しみに耳を傾け、荒ぶる魂を鎮め、共存する道を模索していました。<br><br>月日は流れ、滅びゆく運命をさとったセトラの民は、自分たちの知識をコスモキャニオンに集いし人々に、伝え残そうとします。その教えは星命学となり、研究と議論を積み重ねながら、世界中へと広まっていきました。<br><br>コスモキャニオンからセトラの民が去り、癒しを失ったギ族は怨念をつのらせ、集落へと襲いかかりましたが、勇敢な戦士たちの活躍と犠牲によってギ族は再び封印されました。
$AreaReport_CSMOA_03_Title,NPC,The Cetra and the Gi,セトラの民とギ族
$AreaReport_GONGA_01_Detail,NPC,"In ancient times, Gongaga was settled by descendants of the Cetra, who lived in quiet seclusion. The region was largely ignored by later kingdoms and empires, until the Republic of Junon thought to expand its influence westward. They soon discovered, though, that the expense of establishing trade routes through such dense jungle far outweighed the benefits of reaching the small communities there, and elected to instead construct an airstrip and little else.<br><br>When war erupted between the republic and Shinra, people the world over were impacted to varying degrees. Those in Gongaga were the rare exception, as being so far removed from the theater of war meant that they were not subject to forced conscription, nor were their villages ever host to the bloodshed.",ゴンガガ周辺の地は古の時代、セトラの流れを汲む人々によって開拓され、争いを好まず、ひっそりと暮らすことを望んだ民が、森の中で木の実やキノコを採り、生活していました。<br><br>共和国時代には、ゴンガガにも国営交通網が整備される予定でしたが、広大な森林に囲まれ、大がかりな道路を作るのが困難だったことや、集落の規模が小さく、往来の必要性が低かったこともあり、簡易的な飛行場が作られるに留まりました。<br><br>ジュノンと神羅の間で戦争が勃発した際は、多くの都市が大なり小なり影響を受ける中、ゴンガガは戦地から遠く離れていることもあり、徴兵や徴収の対象にならずにすんだと言います。
$AreaReport_GONGA_01_Title,NPC,Gongaga: A Recent History,ゴンガガエリアの歴史
$AreaReport_GONGA_02_Detail,NPC,"The village of Gongaga lies at the heart of the humid jungle, where many species of moss, fern, and mushroom thrive. Its people have a long tradition of self-sustenance, growing only enough produce and raising only enough livestock to support their collective. Though the village is by no means commercially enterprising, the Gongaga mushroom endemic to the region is renowned for its rich aroma, and commands a high price.<br><br>Gongaga’s fortunes took a turn for the worse following an explosion at the nearby mako reactor. Though much of the jungle was temporarily declared a disaster area, due to its elevated position, the village itself escaped the worst of the fallout─a small mercy considering the devastation wrought below.",ゴンガガ村はコケやシダ、キノコ類が群生する湿度の高い森林地帯を切り開いて作られました。村人たちは昔から、小さな畑で自分たちで食べるだけの野菜を育て、家畜を飼育し、収穫物を分け合い、協力しながら穏やかに暮らしてきました。<br><br>主だった産業はありませんが、唯一、ゴンガガ地方だけで採れるゴンガダケは、非常に香りがよく、希少な特産品として高値で取引されています。<br><br>神羅が建設した魔晄炉で事故が起こった際は、一時的に森が封鎖される事態になったものの、集落が高台に位置していたおかげで、漏れ出た魔晄は森に留まり、村は汚染されずにすみました。
$AreaReport_GONGA_02_Title,NPC,Life in Gongaga,ゴンガガ村の生活
$AreaReport_GONGA_03_Detail,NPC,"First generation mako reactors based on the one built in Nibel are prone to malfunction due to flaws in the pressurization system’s design. This, however, did not deter Shinra from installing them at various locations throughout the world, including Gongaga.<br><br>The company’s failure to follow their own inspection and maintenance procedures led to a disastrous explosion which claimed the lives of many villagers. Acknowledging its part in the incident, Shinra dedicated a monument to the victims.<br><br>This accident was not an isolated occurrence, though, as at least one other reactor is known to have exploded in a similar fashion. Stranger yet, Shinra has been investigating alleged sightings of gigantic life-forms known as ""Weapons"" near the remains of these destroyed mako reactors.",ニブル魔晄炉をベースにした初期の魔晄炉は、与圧機関の脆弱性を原因とした不具合が多発していましたが、魔晄エネルギーの普及を急ぐ神羅カンパニーによって、世界中に次々と建設されていきました。ゴンガガ魔晄炉もそのひとつです。<br><br>神羅に要請されるままに建設されたゴンガガ魔晄炉でしたが、点検と整備を怠った結果、悲惨な爆発事故を起こし、村にも少なくない犠牲者が出てしまいます。神羅カンパニーはこの事故を重く受け止め、被害者のために慰霊碑を建てました。<br><br>最近になり、ゴンガガ魔晄炉と同じように事故を起こし、稼働を停止している魔晄炉にて、巨大生物ウェポンが観測されており、神羅が調査を進めています。
$AreaReport_GONGA_03_Title,NPC,The Gongaga Mako Reactor Incident,ゴンガガ魔晄炉の事故
$AreaReport_GRASA_01_Detail,NPC,"This humble town serves as a transport hub for the Grasslands, hence the distinctive bailey built for the monitoring of commercial and private traffic. During the war with the Republic of Junon, Shinra saw fit to occupy Kalm, due to its stout fortifications and strategic value, and it has remained under company control ever since.<br><br>As it lacks a reactor of its own, Kalm is reliant on Midgar and its pipelines for a steady supply of mako, which is stored in a large tank for regulated use. This arrangement allows the residents to enjoy both modern conveniences and a healthy environment─a combination that has attracted many new residents of late.<br><br>Ten years ago, a significant portion of the town was ""damaged"", though Shinra quickly intervened and carried out a comprehensive reconstruction effort. Details regarding the incident and the extent of the destruction are sparse.",カームはグラスランドの交通網を管理する拠点として発展した街で、特徴的な外壁も元々は人や物資の出入りを管理するために建てられたものでした。<br>その堅牢な構造に目をつけ、軍事拠点として占拠したのが、共和国と戦争をしていた神羅カンパニーです。<br><br>以降、神羅による支配が続くカームには魔晄炉がなく、パイプを通してミッドガルから送られてきた魔晄をタンクに貯蔵し、使用しています。そのシステムのおかげで、カームは豊かな自然を保ちつつ安定した生活を送れる街として知られ、年々、移住者を増やしています。<br><br>１０年ほど前に街が甚大な被害を受け、神羅による修繕工事が行われたようですが、詳しい情報はわかっていません。
$AreaReport_GRASA_01_Title,NPC,Kalm: A Recent History,カームの歴史
$AreaReport_GRASA_02_Detail,NPC,"In stark contrast to the barren, mako-ravaged outskirts of Midgar, the ecosystem of the Grasslands remains relatively unscathed. Streams flowing from the central mountain range nourish the lush meadows below, which sustain a diverse range of species. Ranchers and farmers also benefit greatly from this bountiful environment.<br><br>Vast wetlands make up much of the southern region. In days past, boats and chocobo carriages were a common sight, but as most goods are now transported by sea or air, traffic through the wetlands has steadily decreased. Moreover, as an immense, man-eating serpent dubbed Midgardsormr has been sighted in this area of late, few dare to brave the old trails. Even those capable of evading the gargantuan snake may yet fall victim to one of the many inescapable quagmires.",グラスランドの周辺は、魔晄汚染が深刻なミッドガルと対照的に、今も自然が残っています。中央に連なる山脈がもたらす水源によって緑が生い茂り、多種多様な野生動物が生息しています。また、グラスランドには牧場が多く、広大な草原地帯で育成された畜産物は質が高いことで有名です。<br><br>南部には湿地帯が広がっており、かつては多くの渡し船やチョコボ荷車が行き来していましたが、輸送の主流が海路や空路になるにつれ、湿地帯を渡る人々の数は徐々に減少していきました。<br><br>現在、湿地帯はミドガルズオルムと呼ばれる人食い蛇の巣窟となっており、誰も近づこうとしません。不用意に足を踏み入れると底なし沼に引きずりこまれますので、くれぐれもご注意ください。
$AreaReport_GRASA_02_Title,NPC,Flora and Fauna of the Grasslands,グラスランドエリアの自然
$AreaReport_GRASA_03_Detail,NPC,"A natural passage through the mountains between Junon and the Grasslands, this mine has long served as a rich source of mythril. The mineral boasts an exquisite shimmer and remarkable strength, and was historically used to fashion the very finest weapons and armor, but it fell out of favor after Shinra developed superior synthetic materials.<br><br>After the mine was closed, the Republic of Junon converted it into a tunnel for the general public, allowing travel to and from the Grasslands. The glistening mythril deposits drew regular sightseers as well. Following Shinra’s triumph over the republic, however, the tunnel has been effectively abandoned. Various sections have fallen into disrepair, and the depths are host to untold dangers.",グラスランドとジュノンを隔てる山は、昔からミスリル鉱石の採掘地として有名でした。光を当てると美しく輝くミスリル鉱石は高い硬度を誇り、武器や防具などの材料として重宝されていましたが、神羅が開発した人工素材にその座を奪われてしまいます。<br><br>鉱山としての役目を終えたミスリルマインは、共和国によってグラスランドとジュノンを結ぶ国営トンネルとして整備され、一時は光り輝く洞窟として注目を浴び、観光地としても人気を博しました。<br><br>しかし、共和国との戦争に勝利した神羅によってトンネルは閉鎖され、現在は設備の老朽化が進み、非常に危険な状態になっています。
$AreaReport_GRASA_03_Title,NPC,The Mythril Mine: Changing with the Times,ミスリルマインの変遷
$AreaReport_JUNOA_01_Detail,NPC,"The people of Junon were once largely seafarers, who only returned to the shore to peddle the bounty of the ocean. Unlike other communities that settled in a single location and gradually expanded their territory, these sailors preferred the freedom of the open sea, and over time banded together with like-minded souls to form a unique society.<br><br>As a republic, they repurposed a flotilla of large vessels to construct a floating city that would serve as the center of their trade network. Having forged a robust infrastructure, they then set their sights on uniting the disparate peoples of the world.<br><br>Though Junon ushered in an era of economic and cultural prosperity, it was not to last. Shinra’s revolutionary mako technology put paid to their ambitions, and their once proud city now slumbers beneath the waves.",ジュノンの民は元々、船を家とし、海を放浪しながら海産物を採り、陸の人々に売って生活をしていました。まだまだ交通網が発達していなかった世界で、海を自由に行き来できる彼らは、おのずと集落を繋ぎ、取りまとめる存在となっていきます。<br><br>ジュノン共和国はやがて、幾つもの大型船を連結させた海上都市を建設し、そこを中心として世界中に交通網を整備していきました。彼らはインフラの重要性を理解しており、人々や街を繋げることで世界全体を発展させようと考えていました。<br><br>世界を牽引し、一時代を築いたジュノンでしたが、魔晄を発見した神羅によって滅ぼされてしまい、栄華を極めた海上都市も、今は海の底で静かに眠っています。
$AreaReport_JUNOA_01_Title,NPC,The Rise and Fall of the Republic of Junon,ジュノン共和国の歴史
$AreaReport_JUNOA_02_Detail,NPC,"Having conquered the Republic of Junon, Shinra constructed a nigh-impregnable fortress on the coast in the heart of their enemy’s former territory. Powered by the world’s only underwater mako reactor and equipped with a colossal cannon capable of firing as far as Wutai, the stronghold resembles a vast battleship, risen from the deep to defend the eastern continent.<br><br>Junon is a city composed of multiple levels, each of which is lined with uniform buildings that were originally designed to serve the needs of military personnel. After the war with Wutai, some were converted into hotels and retail outlets, and the harbor and airport now see a constant stream of civilian visitors.<br><br>Military exercises are still conducted frequently, however, and should the need arise, defense countermeasures can be deployed at a moment’s notice, transforming the city into a fortress, ready to repel would-be invaders.",共和国との戦争に勝利した神羅は、ジュノンの地に難攻不落の要塞都市を建設しました。世界で唯一の海底魔晄炉や、ウータイまでをも射程におさめる魔晄キャノン砲を中心に、まるで海底から現れた超巨大戦艦のような外観を持つこの軍事施設は、東の大陸を敵対組織から防衛する砦として造られました。<br><br>階段状の市街地には統一規格の建物が並び、軍の関係者を中心に効率よく共同生活を送れるようになっています。ウータイとの戦争が終結してからは、居住区をホテルや商店にリフォームし、港やエアポートを利用する人々で賑わう街へと変わりつつあります。<br><br>しかしながら、現在でも定期的に軍事演習を行っており、有事の際には防壁を展開することで瞬く間に要塞化し、いつでも敵を迎え撃てるようになっています。
$AreaReport_JUNOA_02_Title,NPC,Junon: The Fortress City,要塞都市ジュノンの興隆
$AreaReport_NIBLA_01_Detail,NPC,"It is said that beyond the desolate, jagged crags of Mt. Nibel lies the land of the dead, and few dare to approach its slopes. Indeed, even plant life struggles to find a foothold here, and with tumbling boulders and rockslides a constant threat, the locals see little reason to make such a perilous journey.<br><br>Many of the mountain’s caves are filled with mako vapor, and the inner reaches contain mako springs and naturally formed materia. Shinra’s search for a new energy source led them to Mt. Nibel, and its abundant supply of mako made it the ideal site for the world’s first reactor.<br><br>Although it played an instrumental role in the proliferation of mako energy, the Nibel reactor’s time in the spotlight was brief, and it now operates at greatly reduced capacity.",切り立つ岩々が連なるニブル山は、その不気味な見た目から、死者の国に繋がっていると言われ、近隣の人々から恐れられています。根を張る植物が少なく落石や崩落が発生しやすいため、村人も滅多に足を踏み入れません。<br><br>山の洞窟には気化した魔晄が充満し、奥には魔晄の泉や天然のマテリアが存在しています。次世代のエネルギーを求めていた神羅カンパニーがニブル山の有する豊富な魔晄に目をつけたことにより、山の中腹に世界初となる魔晄炉が建設されました。<br><br>魔晄エネルギーの実用化に貢献し、一躍世界の脚光を浴びたニブル魔晄炉ですが、現在は低率運用に切り替わっています。
$AreaReport_NIBLA_01_Title,NPC,Mt. Nibel and the Birth of Mako Energy,ニブル山と魔晄炉
$AreaReport_NIBLA_02_Detail,NPC,"In the shadow of the jagged formations at the foot of Mt. Nibel, the village of Nibelheim had little to offer the outside world. However, their quiet existence would change dramatically with Shinra’s discovery of vast reserves of mako within the mountain.<br><br>The company’s efforts began with the construction of Shinra Manor on a plot of leased land. It was there that the head of Research and Development, Professor Gast, and his assistant, Professor Hojo, pioneered studies on mako and Jenova.<br><br>Shinra’s financial investment delivered the people of Nibelheim from poverty. Their newfound happiness and prosperity would be short-lived, though, as the entire village was burned to the ground and countless innocents slaughtered by Sephiroth.<br><br>A perfect reconstruction of Nibelheim was later erected on the site in secret, and now serves as a treatment center for victims of mako poisoning.",険しい岩山のふもとに築かれたニブルヘイムは、主だった産業もない小さな寒村だったのですが、神羅カンパニーがニブル山に貯蔵されていた魔晄を発見したことで、状況が一変しました。<br><br>神羅はニブルヘイムの土地を借り上げて、神羅屋敷と呼ばれる研究施設を建てると、当時の科学部門統括であったガスト博士や宝条博士を中心に魔晄やジェノバに関する研究を進めていたようです。<br><br>神羅より資金や物資の提供を受け、困窮から脱したニブルヘイムでしたが、セフィロスによる痛ましい事件によって焼失してしまいました。その後、村は極秘裏に復元され、現在は魔晄中毒者の療養所となっています。
$AreaReport_NIBLA_02_Title,NPC,Nibelheim: A Recent History,ニブルヘイムの歴史
$Armor,NPC,pilot,装甲
$Battery_L,NPC,left auxiliary weaponry,左副砲
$Battery_R,NPC,right auxiliary weaponry,右副砲
$BattleSkill_001,NPC,Max HP Up,最大ＨＰアップ
$BattleSkill_001_help,NPC,Increases max HP by <count=0>.,最大ＨＰが<count=0>上がります。
$BattleSkill_002,NPC,Max MP Up,最大ＭＰアップ
$BattleSkill_002_help,NPC,Increases max MP by <count=0>.,最大ＭＰが<count=0>上がります。
$BattleSkill_003,NPC,ATK Up,物理攻撃力アップ
$BattleSkill_003_help,NPC,Increases attack by <count=0>.,物理攻撃力が<count=0>上がります。
$BattleSkill_004,NPC,DEF Up,物理防御力アップ
$BattleSkill_004_help,NPC,Increases defense by <count=0>.,物理防御力が<count=0>上がります。
$BattleSkill_005,NPC,MATK Up,魔法攻撃力アップ
$BattleSkill_005_help,NPC,Increases magic attack by <count=0>.,魔法攻撃力が<count=0>上がります。
$BattleSkill_006,NPC,MDEF Up,魔法防御力アップ
$BattleSkill_006_help,NPC,Increases magic defense by <count=0>.,魔法防御力が<count=0>上がります。
$BattleSkill_007,NPC,Critical Hit Rate Up,クリティカル率アップ
$BattleSkill_007_help,NPC,Increases critical hit rate by <count=0>%.,クリティカル率が<count=0>％上がります。
$BattleSkill_008,NPC,Luck Up,運アップ
$BattleSkill_008_help,NPC,Increases luck by <count=0>.,運が<count=0>上がります。
$BattleSkill_009,NPC,Speed Up,すばやさアップ
$BattleSkill_009_help,NPC,Increases speed by <count=0>.,すばやさが<count=0>上がります。
$BattleSkill_010,NPC,Limit Level +1,戦闘開始時リミット技Lv＋１
$BattleSkill_010_2,NPC,Limit Level +2,戦闘開始時リミット技Lv＋２
$BattleSkill_010_help,NPC,Increases limit break level by <count=0> at the start of battle.,戦闘開始時にリミット技Lvが<count=0>上がります。
$BattleSkill_020,NPC,Critical Hit Damage Up,クリティカルダメージアップ
$BattleSkill_020_help,NPC,Increases critical hit damage by <count=0>%.,クリティカルダメージが<count=0>％上がります。
$BattleSkill_021,NPC,Fire Damage Up,炎属性攻撃アップ
$BattleSkill_021_help,NPC,Increases fire damage by <count=0>%.,炎属性攻撃が<count=0>％上がります。
$BattleSkill_022,NPC,Ice Damage Up,氷属性攻撃アップ
$BattleSkill_022_help,NPC,Increases ice damage by <count=0>%.,氷属性攻撃が<count=0>％上がります。
$BattleSkill_023,NPC,Lightning Damage Up,雷属性攻撃アップ
$BattleSkill_023_help,NPC,Increases lightning damage by <count=0>%.,雷属性攻撃が<count=0>％上がります。
$BattleSkill_024,NPC,Wind Damage Up,風属性攻撃アップ
$BattleSkill_024_help,NPC,Increases wind damage by <count=0>%.,風属性攻撃が<count=0>％上がります。
$BattleSkill_025,NPC,Weapon Ability Damage Up,武器アビリティ強化
$BattleSkill_025_help,NPC,Increases weapon ability damage by <count=0>%.,武器アビリティで与えるダメージが<count=0>％上がります。
$BattleSkill_026,NPC,Enhanced Limit Breaks,リミット技強化
$BattleSkill_026_help,NPC,Increases limit break damage by <count=0>%.,リミット技で与えるダメージが<count=0>％上がります。
$BattleSkill_027,NPC,Combo Damage Up,コンボアップ
$BattleSkill_027_help,NPC,Increases damage dealt by basic grounded combo attacks by <count=0>%.,地上の『たたかう』コンボのダメージが<count=0>％ずつ上がります。
$BattleSkill_029,NPC,Stagger Damage Up,バーストダメージアップ
$BattleSkill_029_help,NPC,Increases damage dealt to staggered enemies by <count=0>%.,バースト中の敵に与えるダメージが<count=0>％上がります。
$BattleSkill_030,NPC,Enemy Weakness Damage Up,弱点攻撃強化
$BattleSkill_030_help,NPC,Increases damage dealt when exploiting enemy weaknesses by <count=0>%.,弱点属性の攻撃で与えるダメージが<count=0>％上がります。
$BattleSkill_031,NPC,Elemental Damage Up,四属性攻撃アップ
$BattleSkill_031_help,NPC,"Increases fire, ice, lightning, and wind damage by <count=0>%.",炎・氷・雷・風属性攻撃で与えるダメージが<count=0>％上がります。
$BattleSkill_032,NPC,Limitless Power,ダメージ限界突破
$BattleSkill_033_2,NPC,Enhanced Overcharge,『ぶっぱなす』強化
$BattleSkill_033_2_help,NPC,Increases Overcharge damage by <count=0>%.,『ぶっぱなす』で与えるダメージが<count=0>％上がります。
$BattleSkill_033_3,NPC,Enhanced Techniques,『秘技』強化
$BattleSkill_033_3_help,NPC,Increases damage dealt by unique abilities by <count=0>%.,固有アビリティで与えるダメージが<count=0>％上がります。
$BattleSkill_033_4,NPC,Enhanced Tempest,『テンペスト』強化
$BattleSkill_033_4_help,NPC,Increases Tempest damage by <count=0>%.,『テンペスト』で与えるダメージが<count=0>％上がります。
$BattleSkill_034,NPC,Enhanced Attack,『たたかう』強化
$BattleSkill_034_help,NPC,Increases damage dealt by basic attacks by <count=0>%.,『たたかう』で与えるダメージが<count=0>％上がります。
$BattleSkill_035,NPC,Enhanced Aerial Attack,空中攻撃強化
$BattleSkill_035_help,NPC,Increases midair attack damage by <count=0>%.,空中時の攻撃で与えるダメージが<count=0>％上がります。
$BattleSkill_036,NPC,Hunter’s Precision,狩人の心得
$BattleSkill_036_help,NPC,Increases damage to discrete enemy parts by <count=0>%.,敵の部位を攻撃したときのダメージが<count=0>％上がります。
$BattleSkill_037,NPC,Backstabber,バックアタッカー
$BattleSkill_037_help,NPC,Increases damage to the enemy’s rear by <count=0>%.,敵の背後から攻撃したときのダメージが<count=0>％上がります。
$BattleSkill_038,NPC,Full-Power Magic,フルマジックパワー
$BattleSkill_038_help,NPC,Increases damage dealt by MP-consuming attacks by <count=0>% when at max MP.,ＭＰ満タン時にＭＰ消費攻撃のダメージが<count=0>％上がります。
$BattleSkill_039,NPC,Selfish Recovery Boost,被ＨＰ回復量アップ
$BattleSkill_039_help,NPC,Increases HP recovery by <count=0>% when receiving healing.,戦闘中、自分が受けるＨＰ回復量が<count=0>％上がります。
