id,name,text,text_jp
$C1910_MAIN_0700_2000_00_cld,Cloud,Where’s the site?,現場は　どこ？
$C1910_MAIN_0700_2100_00_sep,Sephiroth,Nibelheim.,ニブルヘイム
$C1910_MAIN_0700_2100_03_cld,Cloud,NIBLE_39,NIBLE_39
$C1910_MAIN_0700_2200_00_cld,Cloud,Nibelheim’s my hometown.,ニブルヘイムは　俺の故郷だ
$C1910_MAIN_0700_2300_00_cld,Cloud,NIBLE_41,NIBLE_41
$C1910_MAIN_0700_2300_05_cld,Guard,NIBLE_42,NIBLE_42
$C1910_MAIN_0700_2400_00_skm,Driver,Monsters up ahead!,進行方向に　モンスターです！
$C1910_MAIN_0700_2500_00_sep,Sephiroth,Let’s go.,行くぞ
$C1910_MAIN_0800_0000_05_cld,Cloud,NIBLE_45,NIBLE_45
$C1910_MAIN_0800_0000_08_cld,Cloud,NIBLE_46,NIBLE_46
$C1910_MAIN_0800_0100_00_sep,Sephiroth,"Cloud, you take that side.",クラウド　そっちはまかせる
$C1910_MAIN_0800_0100_03_sep,Sephiroth,NIBLE_48,NIBLE_48
$C1910_MAIN_0800_0100_05_cld,Cloud,NIBLE_49,NIBLE_49
$C1910_MAIN_0800_0100_08_cld,Cloud,NIBLE_50,NIBLE_50
$C1910_MAIN_0800_0200_00_cld,Cloud,NIBLE_51,NIBLE_51
$C1910_MAIN_0800_0200_05_cld,Cloud,NIBLE_52,NIBLE_52
$C1910_MAIN_0800_0200_09_cld,Cloud,NIBLE_53,NIBLE_53
$C1910_MAIN_0800_0300_00_sep,Sephiroth,NIBLE_54,NIBLE_54
$C1910_MAIN_0800_0310_00_sep,Sephiroth,Wait in the truck.,荷台で待ってろ
$C1910_MAIN_0800_0400_00_cld,Cloud,"No way, I can handle it!",イヤだ　やれる！
$C1910_MAIN_0800_0400_01_cld,Cloud,NIBLE_57,NIBLE_57
$C1910_MAIN_0800_0400_03_sep,Sephiroth,NIBLE_58,NIBLE_58
$C1910_MAIN_0800_0500_00_cld,<i>Cloud</i>,<i>Sephiroth’s strength was unreal.</i>,<i>セフィロスの強さは　別格だった</i>
$C1910_MAIN_0900_0100_00_blt,Barret,"Speakin’ of Nibelheim, ain’t that where the world’s first mako reactor is?",ニブルヘイムといやあ<br>世界初の魔晄炉があるところだ
$C1910_MAIN_0900_0200_00_blt,Barret,Right?,な？
$C1910_MAIN_0900_0300_00_tif,Tifa,Yeah...,うん……
$C1910_MAIN_0900_0600_00_tif,Tifa,"Five years ago, in September.",５年前の９月
$C1910_MAIN_0900_0700_00_tif,Tifa,"The adults started freaking out, saying something was off with the reactor.",魔晄炉の様子がおかしいって<br>大人たちが騒ぎ出して
$C1910_MAIN_0900_0800_00_tif,Tifa,Monsters we’d never seen before started showing up near the village.,見たことのなかったモンスターが<br>村の近くで目撃されて
$C1910_MAIN_0900_0900_00_tif,Tifa,That’s how it all began.,それが　はじまり
$C1910_MAIN_0900_1000_00_cld,Cloud,"The village formed a militia, but it wasn’t enough. They asked Shinra to step in.",村は自警団を作ったが手に負えず<br>神羅に　事態の収拾を依頼した
$C1910_MAIN_0900_1100_00_cld,Cloud,That’s when we got sent in.,そこに派遣されたのが　俺たちだった
$C1910_MAIN_1000_0000_03_sep,Sephiroth,NIBLE_69,NIBLE_69
$C1910_MAIN_1000_0100_00_sep,Sephiroth,"It’s been a while since you’ve been home, right?",久しぶりの　故郷なんだろ？
$C1910_MAIN_1000_0100_05_cld,Cloud,NIBLE_71,NIBLE_71
$C1910_MAIN_1000_0200_00_sep,Sephiroth,What’s that feel like?,どんな気分がするものなんだ？
$C1910_MAIN_1000_0210_00_sep,Sephiroth,I wouldn’t know—I don’t have a hometown.,俺には故郷がないから　わからないんだ
$C1910_MAIN_1000_0210_05_cld,Cloud,NIBLE_74,NIBLE_74
$C1910_MAIN_1000_0300_00_cld,Cloud,"Uh, what about your parents?",えっと　両親は？
$C1910_MAIN_1000_0400_00_sep,Sephiroth,My mother’s name was Jenova.,母の名は　ジェノバ
$C1910_MAIN_1000_0410_00_sep,Sephiroth,She died right after giving birth to me.,俺を産んで　すぐに死んだ
$C1910_MAIN_1000_0500_00_sep,Sephiroth,My father—,父は――
$C1910_MAIN_1000_0600_00_blt,<i>Barret</i>,<i>Hold up!</i>,<i>ちょっと待て！</i>
$C1910_MAIN_1000_0610_00_blt,<i>Barret</i>,<i>Jenova? You mean that thing in the Shinra Building?</i>,<i>ジェノバって　神羅ビルのあれか？</i>
$C1910_MAIN_1000_0700_00_cld,<i>Cloud</i>,<i>Yeah.</i>,<i>ああ</i>
$C1910_MAIN_1000_0710_00_cld,<i>Cloud</i>,<i>But I’ll get to that later.</i>,<i>でも　あとで話す</i>
$C1910_MAIN_1000_0710_02_sep,Sephiroth,NIBLE_83,NIBLE_83
$C1910_MAIN_1000_0710_04_cld,Cloud,NIBLE_84,NIBLE_84
$C1910_MAIN_1000_0710_06_sep,Sephiroth,NIBLE_85,NIBLE_85
$C1910_MAIN_1000_0800_00_sep,Sephiroth,What am I even talking about?,俺は　なにを話してるんだ
$C1910_MAIN_1000_0810_00_sep,Sephiroth,Let’s go.,さあ　行こうか
$C1910_MAIN_1000_0810_03_cld,Cloud,NIBLE_88,NIBLE_88
$C1910_MAIN_1000_0900_00_znd,???,We’ve been waiting for you!,お待ちしておりました！
$C1910_MAIN_1000_0910_00_znd,Mayor Zander,"I’m Zander, the village mayor.",私は　村長のゾンダー
$C1910_MAIN_1000_1000_00_znd,Mayor Zander,"But wow, the great hero Sephiroth coming here?",しかし　なんとまあ<br>英雄セフィロスが来てくださるとは
$C1910_MAIN_1000_1100_00_znd,Mayor Zander,"This way, please.",では　早速こちらへ
$C1910_MAIN_1000_1200_00_sep,Sephiroth,Do what you want until sundown.,日暮れまで　好きに過ごすといい
$C1910_MAIN_1000_1200_03_cld,Cloud,NIBLE_94,NIBLE_94
$C1910_MAIN_1100_0100_00_zax,Security Officer,No childhood friends around? Like a cute girl or something?,幼なじみとか　いないのか？<br>カワイイ女の子とかさ
$C1910_MAIN_1100_0200_00_zax,Security Officer,"Hey, wanna hear about the girl I’m totally into right now?",ってか　俺がいま<br>いっちばん好きな子の話聞く？
$C1910_MAIN_1200_0100_00_skm,Security Officer,"Man, this village’s got nothing going on. You were smart to leave.",しっかし　な～んにもない村だな<br>アンタ　出て正解
$C1910_MAIN_1200_0200_00_skm,Security Officer,They got any local specialties or what?,名物料理とか　あんのか？
$C1910_MAIN_1200_0300_00_skm,Security Officer,"Hey, don’t wander too far.",おい　あんまり遠くまで行くなよ
$C1910_MAIN_1200_0400_00_skm,Security Officer,Oi! You forgetting the mission? Don’t leave the village.,おーい　任務を忘れたか？<br>村を離れるな
$C1910_MAIN_1300_0100_00_skm,Security Officer,This mud’s a mess. Let’s take turns cleaning it off.,泥がすごいな　交代で落とそうぜ
$C1910_MAIN_1300_0200_00_skm,Security Officer,"Ugh, what a pain...",はあ　めんどくせえな……
$C1910_MAIN_1410_0100_00_znd,Mayor Zander,"Well, I’ll be! Hosting a hero—I’ll brag about this ‘til I die.",いやはや　英雄を迎えられるなんて<br>死ぬまで自慢できるよ
$C1910_MAIN_1410_0200_00_znd,Mayor Zander,Counting on you tomorrow.,明日は頼んだぞ
$C1910_MAIN_1500_0100_00_mma,Photographer,Sephiroth’s in there.,なかに　セフィロスがいるんだ
$C1910_MAIN_1500_0200_00_mma,Photographer,"I’d love to snap a photo, but it’s not really the vibe.",写真を撮りたいけど<br>そういう雰囲気じゃないよな
$C1910_MAIN_1500_0300_00_mma,Photographer,Sephiroth went to the inn. I was too intimidated to even sneak a shot.,セフィロスなら宿屋に行ったよ<br>圧倒されて　隠し撮りもできなかった
$C1910_MAIN_1510_0100_00_mma,Photographer,You want a picture too?,きみも　撮ってほしいのかい？
$C1910_MAIN_1510_0200_00_mma,Photographer,"But you’re a nobody, right? Film’s precious around here—sorry.",でも　無名だろ？<br>ここじゃフィルムも貴重でね　悪いね
$C1910_MAIN_1510_0300_00_mma,Photographer,Can you put in a word with Sephiroth for me?,セフィロスに　取り次いでくれるのかい？
$C1910_MAIN_1600_0100_00_mfa,Shopkeeper,"You’re with Shinra, right? Thanks for your work.",神羅の方ですね　ご苦労さまです
$C1910_MAIN_1600_0200_00_mfk,Girl,Shinra~?,しんら～？
$C1910_MAIN_1600_0300_00_mmk,Boy,Shinra~?,ちんら～？
$C1910_MAIN_1600_0400_00_mfa,Shopkeeper,"Oh, sorry about that.",あら　ごめんなさい
$C1910_MAIN_1600_0500_00_mfa,Shopkeeper,"Cloud, is that you? I didn’t recognize you.",クラウドくんだったのね　気づかなくって
$C1910_MAIN_1600_0600_00_mfa,Shopkeeper,"Cloud, you’ve really grown into a fine young man.",クラウドくん<br>なかなか　たくましくなったわね
$C1910_MAIN_1600_0700_00_mfk,Girl,Cool~!,カッコイ～！
$C1910_MAIN_1600_0800_00_mmk,Boy,Cool~!,カッキ～！
$C1910_MAIN_1600_0900_00_mfa,Shopkeeper,You’re like a whole new person.,ほんと　見ちがえたわ
$C1910_MAIN_1700_0100_00_mfk,Girl,SOLDIER?,ソルジャ？
$C1910_MAIN_1700_0200_00_mmk,Boy,SOLDIER?,そるざ？
$C1910_MAIN_1700_0300_00_mfk,Girl,You fight monsters?,モンスター　やっつけるの？
$C1910_MAIN_1700_0400_00_mmk,Boy,Fight ‘em?,つけるの？
$C1910_MAIN_1800_0100_00_cld,<i>Cloud</i>,<i>My old house. Nothing to do with the incident.</i>,<i>俺の実家だ　事件とは関係ない</i>
$C1910_MAIN_1800_0200_00_blt,<i>Barret</i>,"<i>Still, I’m curious.</i>",<i>でもよ　興味あるぜ</i>
$C1910_MAIN_1800_0300_00_art,<i>Aerith</i>,<i>Me too!</i>,<i>わたしも！</i>
$C1910_MAIN_1800_0400_00_tif,<i>Tifa</i>,"<i>Yeah, I’d like to hear about it.</i>",<i>うん　聞きたいな</i>
$C1910_MAIN_1800_0410_00_sys,NPC,I’d like to hear about your old house.,実家について聞きたいな
$C1910_MAIN_1800_0420_00_sys,NPC,Sheesh...,やれやれ……
$C1910_MAIN_1800_0430_00_sys,NPC,I don’t wanna talk about it.,話したくないんだ
$C1910_MAIN_1800_0500_00_cld,<i>Cloud</i>,<i>I don’t wanna talk about it.</i>,<i>話したくないんだ</i>
$C1910_MAIN_1810_0100_00_cld,<i>Cloud</i>,"<i>My dad died when I was a kid, so my mom lived there alone.</i>",<i>親父は　俺が子供の頃に死んだ<br>だから母さんは　ひとりで住んでいた</i>
$C1910_MAIN_1810_0200_00_cld,<i>Cloud</i>,<i>It’d been almost two years since I last saw her.</i>,<i>顔を見たのは　ほとんど２年ぶりだった</i>
$C1910_MAIN_1810_0210_00_cld,<i>Cloud</i>,<i>That...was the last time.</i>,<i>あれが……最後になった</i>
$C1910_MAIN_1810_0210_05_clm,Claudia,NIBLE_135,NIBLE_135
$C1910_MAIN_1810_0300_00_clm,Claudia,Coming!,はい!
$C1910_MAIN_1810_0300_05_clm,Claudia,NIBLE_137,NIBLE_137
$C1910_MAIN_1810_0400_00_clm,Claudia,"No way, Cloud, is that you?",うそ　クラウドなの？
$C1910_MAIN_1810_0500_00_cld,Cloud,I’m home.,ただいま
$C1910_MAIN_1810_0600_00_clm,Claudia,Welcome back.,おかえりなさい
$C1910_MAIN_1810_0610_00_clm,Claudia,Let’s see...,どれどれ……
$C1910_MAIN_1810_0620_00_clm,Claudia,Show me that proud figure of yours up close.,晴れ姿　よ～く見せておくれ
$C1910_MAIN_1810_0700_00_clm,Claudia,"Mhm, mhm, you’re a sight to behold.",うんうん　ほれぼれするねぇ
$C1910_MAIN_1810_0710_00_clm,Claudia,"So this is a SOLDIER uniform, huh?",これが　ソルジャーさんの制服なのかい？
$C1910_MAIN_1810_0800_00_clm,Claudia,You’ve really grown up splendidly.,本当に立派になってぇ
$C1910_MAIN_1810_0900_00_clm,Claudia,"With looks like that,",そんなんじゃ　あれだね
$C1910_MAIN_1810_0910_00_clm,Claudia,"the girls won’t leave you alone, will they?",女の子もほっとかないだろ？
$C1910_MAIN_1810_1000_00_cld,Cloud,Not really...,べつに……
$C1910_MAIN_1810_1100_00_clm,Claudia,"The city’s full of temptations, isn’t it?",都会には　いろいろ誘惑が多いんだろ？
$C1910_MAIN_1810_1200_00_clm,Claudia,"If you had a proper girlfriend, mom would feel a little more at ease.",ちゃんとした恋人がいれば<br>母さん　すこしは安心できるってもんだ
$C1910_MAIN_1810_1300_00_cld,Cloud,"I’m fine, you know.",俺は　だいじょうぶだよ
$C1910_MAIN_1810_1400_00_clm,Claudia,"You need someone a bit older, someone who’ll take charge and pull you along.",あんたにはねぇ　ちょっとお姉さんで<br>あんたをグイグイ引っ張っていく
$C1910_MAIN_1810_1500_00_clm,Claudia,That’s the kind of girl I think suits you.,そんな子が　ぴったりだと思うんだけどね
$C1910_MAIN_1810_1600_00_clm,Claudia,Are you eating properly out there?,ちゃんと　ご飯は食べてるのかい？
$C1910_MAIN_1810_1700_00_clm,Claudia,"Hey, Cloud.",ねえ　クラウド
$C1910_MAIN_1810_1800_00_clm,Claudia,"But listen, Cloud.",でもねえ　クラウド
$C1910_MAIN_1810_1900_00_clm,Claudia,"Right, Cloud?",そうだろ　クラウド？
$C1910_MAIN_1810_2000_00_clm,Claudia,"You know, mom is always your――",母さんはね　いつだってあんたの――
$C1910_MAIN_1810_2100_00_cld,<i>Cloud</i>,"<i>Enough, let’s stop.</i>",<i>もう　やめよう</i>
$C1910_MAIN_1830_0100_00_art,<i>Aerith</i>,"<i>If you don’t wanna talk, that’s fine.</i>",<i>話したくないなら　いいよ</i>
$C1910_MAIN_1830_0110_00_sys,NPC,"If you don’t wanna talk, that’s fine.",話したくないなら　いいよ
$C1910_MAIN_1830_0120_00_sys,NPC,"No, listen.",いや　聞いてくれ
$C1910_MAIN_1830_0130_00_sys,NPC,Got it.,わかった
$C1910_MAIN_1830_0200_00_cld,<i>Cloud</i>,<i>Got it.</i>,<i>わかった</i>
$C1910_MAIN_1900_0100_00_tif,<i>Tifa</i>,<i>Did you go to my house too?</i>,<i>私のうちにも行ったの？</i>
$C1910_MAIN_1900_0110_00_sys,NPC,Did you go to my house too?,私のうちにも行ったの？
$C1910_MAIN_1900_0120_00_sys,NPC,Yeah.,ああ
$C1910_MAIN_1900_0130_00_sys,NPC,No...,いや……
$C1910_MAIN_1900_0200_00_cld,<i>Cloud</i>,"<i>I thought you might be there, Tifa.</i>",<i>ティファが　いると思って</i>
$C1910_MAIN_1900_0300_00_cld,<i>Cloud</i>,<i>No...</i>,<i>いや……</i>
$C1910_MAIN_2000_0100_00_tif,<i>Tifa</i>,<i>My room too?</i>,<i>私の部屋も？</i>
$C1910_MAIN_2000_0200_00_cld,<i>Cloud</i>,<i>Yeah.</i>,<i>ああ</i>
$C1910_MAIN_2100_0100_00_tif,<i>Tifa</i>,"<i>Cloud, is that true?</i>",<i>クラウド　それ　本当？</i>
$C1910_MAIN_2100_0110_00_sys,NPC,Did you open my dresser?,タンスを開けたの？
$C1910_MAIN_2100_0120_00_sys,NPC,Yeah.,ああ
$C1910_MAIN_2100_0130_00_sys,NPC,"No, kidding.",いや　冗談だ
$C1910_MAIN_2110_0200_00_tif,<i>Tifa</i>,<i>Cloud...</i>,<i>クラウド……</i>
$C1910_MAIN_2110_0300_00_cld,<i>Cloud</i>,<i>I couldn’t back out after that.</i>,<i>あとには　ひけなかった</i>
$C1910_MAIN_2110_0400_00_tif,<i>Tifa & Aerith</i>,<i>You’re the worst!</i>,<i>最低！</i>
$C1910_MAIN_2130_0100_00_tif,<i>Tifa</i>,<i>I don’t like jokes like that.</i>,<i>そういう冗談　好きじゃないな</i>
$C1910_MAIN_2130_0200_00_art,<i>Aerith</i>,"<i>Yeah, it’s not funny.</i>",<i>うん　笑えない</i>
$C1910_MAIN_2130_0300_00_blt,<i>Barret</i>,"<i>Times have changed, huh, Cloud.</i>",<i>時代は変わったぜ　クラウド</i>
$C1910_MAIN_2200_0100_00_tif,<i>Tifa</i>,<i>Did you play the piano?</i>,<i>ピアノ　ひいたの？</i>
$C1910_MAIN_2200_0110_00_sys,NPC,Did you play the piano?,ピアノ　ひいたの？
$C1910_MAIN_2200_0120_00_sys,NPC,Didn’t play it.,ひかなかった
$C1910_MAIN_2200_0140_00_sys,NPC,Played it.,ひいた
$C1910_MAIN_2200_0200_00_cld,<i>Cloud</i>,"<i>No, I didn’t play it.</i>",<i>いや　ひかなかった</i>
$C1910_MAIN_2200_0300_00_tif,<i>Tifa</i>,"<i>You could play the piano, huh?</i>",<i>ピアノ　ひけたんだね</i>
$C1910_MAIN_2200_0400_00_art,<i>Aerith</i>,<i>That’s amazing! Play for us sometime.</i>,<i>すごい　今度きかせてね</i>
$C1910_MAIN_2200_0500_00_blt,<i>Barret</i>,"<i>Huh, didn’t peg you for that kinda talent.</i>",<i>へえ　意外な特技だぜ</i>
$C1910_MAIN_2200_0600_00_tif,<i>Tifa</i>,"<i>Why’d you play it, I wonder?</i>",<i>なんで　ひいたのかな</i>
$C1910_MAIN_2200_0700_00_art,<i>Aerith</i>,"<i>Cloud, what’re you up to?</i>",<i>クラウド　なにしてるの？</i>
$C1910_MAIN_2200_0800_00_blt,<i>Barret</i>,"<i>Piano don’t suit you, man.</i>",<i>おまえにピアノは　似合わねえよ</i>
$C1910_MAIN_2220_0100_00_tif,<i>Tifa</i>,"<i>We had a cat, didn’t we?</i>",<i>ネコ　飼ってたんだ</i>
$C1910_MAIN_2220_0200_00_cld,<i>Cloud</i>,"<i>Yeah, its name was Maru.</i>",<i>名前は　マルだったな</i>
$C1910_MAIN_2220_0300_00_tif,<i>Tifa</i>,"<i>Right, that little runaway.</i>",<i>そう　よく家出する子でね</i>
$C1910_MAIN_2220_0310_00_tif,<i>Tifa</i>,<i>It wasn’t around that day either...</i>,<i>あの日もいなくて……</i>
$C1910_MAIN_2230_0100_00_blt,<i>Barret</i>,<i>What’s this? You two were neighbors or somethin’?</i>,<i>なんだよ　おまえら<br>お隣さんじゃねえか</i>
$C1910_MAIN_2230_0200_00_tif,<i>Tifa</i>,"<i>Yeah, but we didn’t hang out much, did we?</i>",<i>そうだけど　あまり行き来はなかったよね</i>
$C1910_MAIN_2230_0300_00_cld,<i>Cloud</i>,"<i>Well, a lot happened.</i>",<i>色々あったからな</i>
$C1910_MAIN_2230_0400_00_blt,<i>Barret</i>,"<i>Hahaha! You messed that one up, huh, Cloud?</i>",<i>やらかしたな　クラウド</i>
$C1910_MAIN_2230_0500_00_cld,<i>Cloud</i>,NIBLE_202,NIBLE_202
$C1910_MAIN_2300_0100_00_tif,<i>Tifa</i>,<i>You climbed the water tower?</i>,<i>給水塔　のぼったんだ</i>
$C1910_MAIN_2300_0200_00_cld,<i>Cloud</i>,"<i>It’d been two years since I’d been back. It felt nostalgic, you know?</i>",<i>２年ぶりの故郷だったからな<br>やっぱり　懐かしかった</i>
$C1910_MAIN_2300_0300_00_tif,<i>Tifa</i>,<i>I see...</i>,<i>そっか……</i>
$C1910_MAIN_2350_0100_00_tif,<i>Tifa</i>,<i>Did you join the exercises?</i>,<i>体操に参加してたの？</i>
$C1910_MAIN_2350_0200_00_cld,<i>Cloud</i>,<i>Just felt like it.</i>,<i>なんとなく</i>
$C1910_MAIN_2350_0300_00_tif,<i>Tifa</i>,<i>Did you wobble?</i>,<i>グラグラした？</i>
$C1910_MAIN_2350_0400_00_tif,<i>Tifa</i>,<i>A shaky body reflects a shaky heart. Brings back memories.</i>,<i>体の揺れは心の揺れ　懐かしいな</i>
$C1910_MAIN_2400_0100_00_mfa,Innkeeper,"Welcome! Tonight, it’s reserved for Shinra Company folks.",いらっしゃい<br>本日は　神羅カンパニーさんの貸し切りですよ
$C1910_MAIN_2400_0200_00_mfa,Innkeeper,The rooms upstairs...,２階の部屋を……
$C1910_MAIN_2400_0300_00_mfa,Innkeeper,"Cloud, is that you?",クラウドちゃんなの？
$C1910_MAIN_2400_0400_00_mfa,Innkeeper,"It’s been two years, hasn’t it? You’ve really grown up.",２年ぶりじゃない？<br>なんだか　立派になっちゃって
$C1910_MAIN_2400_0500_00_mfa,Innkeeper,Working with the hero Sephiroth? That’s a big deal!,英雄セフィロスといっしょなんて　大出世だねえ
$C1910_MAIN_2500_0100_00_mfa,Innkeeper,"Oh, welcome back. Sephiroth’s returned too.",あら　おかえり<br>セフィロスさんも　お戻りだよ
$C1910_MAIN_2600_0000_01_zng,Zangan,NIBLE_216,NIBLE_216
$C1910_MAIN_2600_0000_02_cld,Cloud,NIBLE_217,NIBLE_217
$C1910_MAIN_2600_0000_05_cld,Cloud,NIBLE_218,NIBLE_218
$C1910_MAIN_2600_0100_00_zng,Zangan,"A Shinra SOLDIER, huh?",神羅のソルジャーだな
$C1910_MAIN_2600_0200_00_cld,Cloud,And you are?,あんたは？
$C1910_MAIN_2600_0300_00_zng,Zangan,I’m Zangan.,私は　ザンガン
$C1910_MAIN_2600_0400_00_zng,Zangan,"I travel east and west, teaching martial arts to kids along the way.",子供たちに武術を教えながら<br>東へ西へ　あちこち旅をしている
$C1910_MAIN_2600_0400_02_zng,Zangan,NIBLE_223,NIBLE_223
$C1910_MAIN_2600_0400_03_cld,Cloud,NIBLE_224,NIBLE_224
$C1910_MAIN_2600_0400_05_cld,Cloud,NIBLE_225,NIBLE_225
$C1910_MAIN_2600_0400_06_zng,Zangan,NIBLE_226,NIBLE_226
$C1910_MAIN_2600_0400_07_cld,Cloud,NIBLE_227,NIBLE_227
$C1910_MAIN_2600_0400_08_zng,Zangan,NIBLE_228,NIBLE_228
$C1910_MAIN_2600_0500_00_zng,Zangan,"You’re limber, but still too skinny. Eat more.",しなやかだが　まだまだ細いな<br>もっと食べなさい
$C1910_MAIN_2600_0500_05_cld,Cloud,NIBLE_230,NIBLE_230
$C1910_MAIN_2600_0600_00_cld,Cloud,Leave me alone.,ほっといてくれ
$C1910_MAIN_2600_0600_05_cld,Cloud,NIBLE_232,NIBLE_232
$C1910_MAIN_2600_0700_00_zng,Zangan,How about becoming my student?,きみも　弟子にならんか？
$C1910_MAIN_2600_0700_05_zng,Zangan,NIBLE_234,NIBLE_234
$C1910_MAIN_2600_0800_00_cld,Cloud,No way.,いやだ
$C1910_MAIN_2600_0900_00_zng,Zangan,I’ve got tons of students your age.,きみと同世代の弟子が　大勢いるぞ
$C1910_MAIN_2600_0900_05_cld,Cloud,NIBLE_237,NIBLE_237
$C1910_MAIN_2600_0910_00_zng,Zangan,128 of ‘em!,その数　１２８人！
$C1910_MAIN_2600_1000_00_zng,Zangan,"Here in this village, I’m training a girl named Tifa.",この村では　ティファという子に<br>稽古をつけている
$C1910_MAIN_2600_1010_00_zng,Zangan,Know her? Tifa?,知っているかな　ティファ
$C1910_MAIN_2600_1100_00_cld,Cloud,Yeah.,ああ
$C1910_MAIN_2600_1200_00_zng,Zangan,That kid’s got talent. She’ll get strong for sure.,あの子はセンスがいい　強くなるぞ
$C1910_MAIN_2600_1200_07_cld,Cloud,NIBLE_243,NIBLE_243
$C1910_MAIN_2600_1300_00_cld,Cloud,No way...,まさか
$C1910_MAIN_2600_1400_00_tif,<i>Tifa</i>,"<i>""No way""?</i>",<i>まさか？</i>
$C1910_MAIN_2600_1500_00_art,<i>Aerith</i>,"<i>Cloud, you’ve got no eye for talent.</i>",<i>クラウド　見る目ないね</i>
$C1910_MAIN_2600_1600_00_cld,<i>Cloud</i>,"<i>That was five years ago, you know?</i>",<i>５年前だぞ？</i>
