id,name,text,text_jp
$C2610_MAIN_0300_0810_00_dio,Dio,"Young one, what’s your name?",若者よ　名前は？
$C2610_MAIN_0300_0900_00_cld,Cloud,Cloud.,クラウド
$C2610_MAIN_0300_0900_03_cld,Cloud,GOLDE_105,GOLDE_105
$C2610_MAIN_0300_0900_05_dio,Dio,GOLDE_106,GOLDE_106
$C2610_MAIN_0300_1000_00_dio,Dio,Excellent! Let the contest begin!,よろしい　では勝負だ！
$C2610_MAIN_0300_1000_05_cld,Cloud,GOLDE_108,GOLDE_108
$C2610_MAIN_0300_1100_00_cld,Cloud,What’s that supposed to mean?,どういう？
$C2610_MAIN_0300_1100_05_dio,Dio,GOLDE_110,GOLDE_110
$C2610_MAIN_0300_1200_00_dio,Dio,"Young one, the moment of battle arrives without warning!",若者よ　勝負の瞬間とは突然訪れるものだよ
$C2610_MAIN_0300_1210_00_red,Red XIII,"Cloud, don’t lose!",クラウド　負けるな！
$C2610_MAIN_0300_1300_00_cat,Cait Sith,"Are you ready, you two?",いいですか　おふたりさん
$C2610_MAIN_0300_1390_05_tif,Tifa,GOLDE_114,GOLDE_114
$C2610_MAIN_0300_1390_07_yfi,Yuffie,GOLDE_115,GOLDE_115
$C2610_MAIN_0300_1390_09_art,Aerith,GOLDE_116,GOLDE_116
$C2610_MAIN_0300_1400_00_cat,Cait Sith,"Here we go—Ready, fight!",それでは　レディ・ファイッ！
$C2610_MAIN_0300_1500_07_dio,???,GOLDE_118,GOLDE_118
$C2610_MAIN_0350_0010_00_dio,Dio,Hahaha! Let’s start with some light practice!,フハハ　まずは軽く練習といこうか
$C2610_MAIN_0350_0020_00_dio,Dio,Your warm-up’s perfect!,ウォーミングアップはバッチリだな
$C2610_MAIN_0350_0030_00_dio,Dio,"Alright, one more time!",よーし　ではもういちど！
$C2610_MAIN_0350_0040_00_dio,Dio,Now for the real deal—bring it on!,さあ本番だ　かかってきなさい！
$C2610_MAIN_0350_0100_00_dio,Dio,GOLDE_123,GOLDE_123
$C2610_MAIN_0350_0110_00_dio,Dio,GOLDE_124,GOLDE_124
$C2610_MAIN_0350_0120_00_dio,Dio,GOLDE_125,GOLDE_125
$C2610_MAIN_0350_0200_00_dio,Dio,GOLDE_126,GOLDE_126
$C2610_MAIN_0350_0210_00_dio,Dio,GOLDE_127,GOLDE_127
$C2610_MAIN_0350_0220_00_dio,Dio,GOLDE_128,GOLDE_128
$C2610_MAIN_0350_0300_00_dio,Dio,GOLDE_129,GOLDE_129
$C2610_MAIN_0350_0400_00_dio,Dio,GOLDE_130,GOLDE_130
$C2610_MAIN_0350_0500_00_dio,Dio,GOLDE_131,GOLDE_131
$C2610_MAIN_0350_0600_00_dio,Dio,GOLDE_132,GOLDE_132
$C2610_MAIN_0350_0610_00_dio,Dio,GOLDE_133,GOLDE_133
$C2610_MAIN_0350_0620_00_dio,Dio,GOLDE_134,GOLDE_134
$C2610_MAIN_0350_0700_00_dio,Dio,GOLDE_135,GOLDE_135
$C2610_MAIN_0350_0710_00_dio,Dio,GOLDE_136,GOLDE_136
$C2610_MAIN_0350_0720_00_dio,Dio,GOLDE_137,GOLDE_137
$C2610_MAIN_0350_0800_00_dio,Dio,GOLDE_138,GOLDE_138
$C2610_MAIN_0350_0900_00_dio,Dio,GOLDE_139,GOLDE_139
$C2610_MAIN_0350_1000_00_dio,Dio,GOLDE_140,GOLDE_140
$C2610_MAIN_0350_1100_00_dio,Dio,GOLDE_141,GOLDE_141
$C2610_MAIN_0350_1200_00_dio,Dio,GOLDE_142,GOLDE_142
$C2610_MAIN_0350_1300_00_dio,Dio,GOLDE_143,GOLDE_143
$C2610_MAIN_0360_0100_00_cld,Cloud,GOLDE_144,GOLDE_144
$C2610_MAIN_0360_0200_00_cld,Cloud,GOLDE_145,GOLDE_145
$C2610_MAIN_0360_0300_00_cld,Cloud,GOLDE_146,GOLDE_146
$C2610_MAIN_0360_0400_00_cld,Cloud,GOLDE_147,GOLDE_147
$C2610_MAIN_0360_0500_00_cld,Cloud,GOLDE_148,GOLDE_148
$C2610_MAIN_0360_0600_00_cld,Cloud,GOLDE_149,GOLDE_149
$C2610_MAIN_0360_0700_00_cld,Cloud,GOLDE_150,GOLDE_150
$C2610_MAIN_0360_0800_00_cld,Cloud,GOLDE_151,GOLDE_151
$C2610_MAIN_0360_0900_00_cld,Cloud,GOLDE_152,GOLDE_152
$C2610_MAIN_0360_1000_00_cld,Cloud,GOLDE_153,GOLDE_153
$C2610_MAIN_0360_1100_00_cld,Cloud,GOLDE_154,GOLDE_154
$C2610_MAIN_0360_1200_00_cld,Cloud,GOLDE_155,GOLDE_155
$C2610_MAIN_0360_1300_00_cld,Cloud,GOLDE_156,GOLDE_156
$C2610_MAIN_0360_1400_00_cld,Cloud,GOLDE_157,GOLDE_157
$C2610_MAIN_0360_1500_00_cld,Cloud,GOLDE_158,GOLDE_158
$C2610_MAIN_0360_1600_00_cld,Cloud,GOLDE_159,GOLDE_159
$C2610_MAIN_0360_1700_00_cld,Cloud,GOLDE_160,GOLDE_160
$C2610_MAIN_0370_0100_00_yfi,Yuffie,GOLDE_161,GOLDE_161
$C2610_MAIN_0370_0200_00_yfi,Yuffie,GOLDE_162,GOLDE_162
$C2610_MAIN_0370_0300_00_yfi,Yuffie,GOLDE_163,GOLDE_163
$C2610_MAIN_0370_0400_00_yfi,Yuffie,GOLDE_164,GOLDE_164
$C2610_MAIN_0370_0500_00_yfi,Yuffie,GOLDE_165,GOLDE_165
$C2610_MAIN_0370_0600_00_yfi,Yuffie,GOLDE_166,GOLDE_166
$C2610_MAIN_0370_0700_00_yfi,Yuffie,GOLDE_167,GOLDE_167
$C2610_MAIN_0370_0800_00_yfi,Yuffie,GOLDE_168,GOLDE_168
$C2610_MAIN_0370_0900_00_yfi,Yuffie,GOLDE_169,GOLDE_169
$C2610_MAIN_0370_1000_00_yfi,Yuffie,GOLDE_170,GOLDE_170
$C2610_MAIN_0370_1100_00_yfi,Yuffie,GOLDE_171,GOLDE_171
$C2610_MAIN_0370_1200_00_yfi,Yuffie,GOLDE_172,GOLDE_172
$C2610_MAIN_0370_1300_00_yfi,Yuffie,GOLDE_173,GOLDE_173
$C2610_MAIN_0370_1400_00_yfi,Yuffie,GOLDE_174,GOLDE_174
$C2610_MAIN_0370_1500_00_yfi,Yuffie,GOLDE_175,GOLDE_175
$C2610_MAIN_0370_1600_00_yfi,Yuffie,GOLDE_176,GOLDE_176
$C2610_MAIN_0370_1700_00_yfi,Yuffie,GOLDE_177,GOLDE_177
$C2610_MAIN_0370_1800_00_yfi,Yuffie,GOLDE_178,GOLDE_178
$C2610_MAIN_0370_1900_00_yfi,Yuffie,GOLDE_179,GOLDE_179
$C2610_MAIN_0370_2000_00_yfi,Yuffie,GOLDE_180,GOLDE_180
$C2610_MAIN_0380_0100_00_sep,Sephiroth,GOLDE_181,GOLDE_181
$C2610_MAIN_0380_0200_00_sep,Sephiroth,GOLDE_182,GOLDE_182
$C2610_MAIN_0380_0300_00_sep,Sephiroth,GOLDE_183,GOLDE_183
$C2610_MAIN_0380_0400_00_sep,Sephiroth,GOLDE_184,GOLDE_184
$C2610_MAIN_0380_0500_00_sep,Sephiroth,GOLDE_185,GOLDE_185
$C2610_MAIN_0380_0600_00_sep,Sephiroth,GOLDE_186,GOLDE_186
$C2610_MAIN_0380_0700_00_sep,Sephiroth,GOLDE_187,GOLDE_187
$C2610_MAIN_0380_0800_00_sep,Sephiroth,GOLDE_188,GOLDE_188
$C2610_MAIN_0380_0900_00_sep,Sephiroth,GOLDE_189,GOLDE_189
$C2610_MAIN_0380_1000_00_sep,Sephiroth,GOLDE_190,GOLDE_190
$C2610_MAIN_0380_1100_00_sep,Sephiroth,GOLDE_191,GOLDE_191
$C2610_MAIN_0380_1200_00_sep,Sephiroth,GOLDE_192,GOLDE_192
$C2610_MAIN_0380_1300_00_sep,Sephiroth,GOLDE_193,GOLDE_193
$C2610_MAIN_0380_1400_00_sep,Sephiroth,GOLDE_194,GOLDE_194
$C2610_MAIN_0380_1500_00_sep,Sephiroth,GOLDE_195,GOLDE_195
$C2610_MAIN_0380_1600_00_sep,Sephiroth,GOLDE_196,GOLDE_196
$C2610_MAIN_0380_1700_00_sep,Sephiroth,GOLDE_197,GOLDE_197
$C2610_MAIN_0380_1800_00_sep,Sephiroth,GOLDE_198,GOLDE_198
$C2610_MAIN_0380_1900_00_sep,Sephiroth,GOLDE_199,GOLDE_199
$C2610_MAIN_0390_0100_00_skm,Guard,GOLDE_200,GOLDE_200
$C2610_MAIN_0390_0200_00_skm,Guard,GOLDE_201,GOLDE_201
$C2610_MAIN_0390_0300_00_skm,Guard,GOLDE_202,GOLDE_202
$C2610_MAIN_0390_0400_00_skm,Guard,GOLDE_203,GOLDE_203
$C2610_MAIN_0390_0500_00_skm,Guard,GOLDE_204,GOLDE_204
$C2610_MAIN_0390_0600_00_skm,Guard,GOLDE_205,GOLDE_205
$C2610_MAIN_0390_0700_00_skm,Guard,GOLDE_206,GOLDE_206
$C2610_MAIN_0390_0800_00_skm,Guard,GOLDE_207,GOLDE_207
$C2610_MAIN_0390_0900_00_skm,Guard,GOLDE_208,GOLDE_208
$C2610_MAIN_0390_1000_00_skm,Guard,GOLDE_209,GOLDE_209
$C2610_MAIN_0390_1100_00_skm,Guard,GOLDE_210,GOLDE_210
$C2610_MAIN_0390_1200_00_skm,Guard,GOLDE_211,GOLDE_211
$C2610_MAIN_0390_1300_00_skm,Guard,GOLDE_212,GOLDE_212
$C2610_MAIN_0390_1400_00_skm,Guard,GOLDE_213,GOLDE_213
$C2610_MAIN_0390_1500_00_skm,Guard,GOLDE_214,GOLDE_214
$C2610_MAIN_0390_1600_00_skm,Guard,GOLDE_215,GOLDE_215
$C2610_MAIN_0390_1700_00_skm,Guard,GOLDE_216,GOLDE_216
$C2610_MAIN_0390_1800_00_skm,Guard,GOLDE_217,GOLDE_217
$C2610_MAIN_0390_1900_00_skm,Guard,GOLDE_218,GOLDE_218
$C2610_MAIN_0390_2000_00_skm,Guard,GOLDE_219,GOLDE_219
$C2610_MAIN_0400_0080_02_mma,NPC,GOLDE_220,GOLDE_220
$C2610_MAIN_0400_0080_03_mma,NPC,GOLDE_221,GOLDE_221
$C2610_MAIN_0400_0080_05_yfi,Yuffie,GOLDE_222,GOLDE_222
$C2610_MAIN_0400_0080_07_art,Aerith,GOLDE_223,GOLDE_223
$C2610_MAIN_0400_0080_11_tif,Tifa,GOLDE_224,GOLDE_224
$C2610_MAIN_0400_0080_12_tif,Tifa,GOLDE_225,GOLDE_225
$C2610_MAIN_0400_0080_13_tif,Tifa,GOLDE_226,GOLDE_226
$C2610_MAIN_0400_0080_15_blt,Barret,GOLDE_227,GOLDE_227
$C2610_MAIN_0400_0090_00_red,Red XIII,"Cloud, that was impressive!",クラウド　さすがだ
$C2610_MAIN_0400_0090_05_dio,Dio,GOLDE_229,GOLDE_229
$C2610_MAIN_0400_0100_00_dio,Dio,"Not bad, young one!",やるな　若者よ
$C2610_MAIN_0400_0200_00_cld,Cloud,GOLDE_231,GOLDE_231
$C2610_MAIN_0500_0080_02_mma,NPC,GOLDE_232,GOLDE_232
$C2610_MAIN_0500_0080_03_mma,NPC,GOLDE_233,GOLDE_233
$C2610_MAIN_0500_0080_10_art,Aerith,GOLDE_234,GOLDE_234
$C2610_MAIN_0500_0080_13_yfi,Yuffie,GOLDE_235,GOLDE_235
$C2610_MAIN_0500_0080_15_blt,Barret,GOLDE_236,GOLDE_236
$C2610_MAIN_0500_0090_00_red,Red XIII,"Cloud, you really gave it your all!",クラウド　がんばったな
$C2610_MAIN_0500_0090_05_dio,Dio,GOLDE_238,GOLDE_238
$C2610_MAIN_0500_0100_00_dio,Dio,"That was a fine match, young one!",いい勝負だったな　若者よ
$C2610_MAIN_0500_0200_00_cld,Cloud,GOLDE_240,GOLDE_240
$C2610_MAIN_0600_0050_11_cld,Cloud,GOLDE_241,GOLDE_241
$C2610_MAIN_0600_0100_00_dio,Dio,"Now, let’s give tonight’s challenger another round of thunderous applause!",それでは　今宵のチャレンジャーに<br>いまいちど　盛大な拍手を！
$C2610_MAIN_0600_0100_02_mma,NPC,GOLDE_243,GOLDE_243
$C2610_MAIN_0600_0100_05_art,Aerith,GOLDE_244,GOLDE_244
$C2610_MAIN_0600_0100_08_yfi,Yuffie,GOLDE_245,GOLDE_245
$C2610_MAIN_0600_0100_11_tif,Tifa,GOLDE_246,GOLDE_246
$C2610_MAIN_0600_0100_12_tif,Tifa,GOLDE_247,GOLDE_247
$C2610_MAIN_0600_0100_15_cld,Cloud,GOLDE_248,GOLDE_248
$C2610_MAIN_0600_0100_17_cld,Cloud,GOLDE_249,GOLDE_249
$C2610_MAIN_0600_0100_18_cld,Cloud,GOLDE_250,GOLDE_250
$C2610_MAIN_0600_0100_19_cld,Cloud,GOLDE_251,GOLDE_251
$C2610_MAIN_0600_0100_20_art,Aerith,GOLDE_252,GOLDE_252
$C2610_MAIN_0600_0100_21_tif,Tifa,GOLDE_253,GOLDE_253
$C2610_MAIN_0600_0100_22_tif,Tifa,GOLDE_254,GOLDE_254
$C2610_MAIN_0600_0100_24_yfi,Yuffie,GOLDE_255,GOLDE_255
$C2610_MAIN_0600_0100_27_cld,Cloud,GOLDE_256,GOLDE_256
$C2610_MAIN_0600_0100_29_cld,Cloud,GOLDE_257,GOLDE_257
$C2610_MAIN_0600_0100_31_tif,Tifa,GOLDE_258,GOLDE_258
$C2610_MAIN_0600_0100_41_dio,Dio,GOLDE_259,GOLDE_259
$C2610_MAIN_0600_0100_42_mma,NPC,GOLDE_260,GOLDE_260
$C2610_MAIN_0600_0100_43_dio,Dio,GOLDE_261,GOLDE_261
$C2610_MAIN_0600_0100_44_mma,NPC,GOLDE_262,GOLDE_262
$C2610_MAIN_0600_0100_45_dio,Dio,GOLDE_263,GOLDE_263
$C2610_MAIN_0600_0100_48_dio,Dio,GOLDE_264,GOLDE_264
$C2610_MAIN_0600_0150_00_yfi,Yuffie,"Cloud, you’re pretty good!",クラウド　やるじゃん！
$C2610_MAIN_0600_0150_04_art,Aerith,GOLDE_266,GOLDE_266
$C2610_MAIN_0600_0150_06_dio,Dio,GOLDE_267,GOLDE_267
$C2610_MAIN_0600_0150_08_cld,Cloud,GOLDE_268,GOLDE_268
$C2610_MAIN_0600_0150_10_dio,Dio,GOLDE_269,GOLDE_269
$C2610_MAIN_0600_0200_00_dio,Dio,This is a small token of my appreciation.,これは　ささやかな礼だ
$C2610_MAIN_0600_0200_05_yfi,Yuffie,GOLDE_271,GOLDE_271
$C2610_MAIN_0600_0200_07_art,Aerith,GOLDE_272,GOLDE_272
$C2610_MAIN_0600_0210_00_dio,Dio,Enjoy the Gold Saucer to your heart’s content!,ゴールドソーサーを<br>存分に楽しんでくれたまえ
$C2610_MAIN_0600_0210_11_art,Aerith,GOLDE_274,GOLDE_274
$C2610_MAIN_0600_0210_15_tif,Tifa,GOLDE_275,GOLDE_275
$C2610_MAIN_0600_0210_18_cld,Cloud,GOLDE_276,GOLDE_276
$C2610_MAIN_0600_0210_20_yfi,Yuffie,GOLDE_277,GOLDE_277
$C2610_MAIN_0600_0210_21_art,Aerith,GOLDE_278,GOLDE_278
$C2610_MAIN_0600_0210_23_tif,Tifa,GOLDE_279,GOLDE_279
$C2610_MAIN_0600_0300_00_yfi,Yuffie,Yes!,やった！
$C2610_MAIN_0600_0400_00_yfi,Yuffie,Thanks!,ありがと！
$C2610_MAIN_0600_0400_08_dio,Dio,GOLDE_282,GOLDE_282
$C2610_MAIN_0700_0100_00_tif,Tifa,"That was amazing, wasn’t it?",すごかったね
$C2610_MAIN_0700_0200_00_yfi,Yuffie,"Cloud, were you nervous?",クラウド　緊張した？
$C2610_MAIN_0700_0300_00_cld,Cloud,Not really.,べつに
$C2610_MAIN_0700_0400_00_art,Aerith,"Cloud’s used to this stuff. Last time, at the Honeybee Inn—",クラウド　慣れてるもんね<br>このまえなんか　蜜蜂の館で――
$C2610_MAIN_0700_0500_00_cld,Cloud,Aerith!,エアリス！
$C2610_MAIN_0700_0600_00_yfi,Yuffie,Huh? What’s that about!?,えっ　なになに～？
$C2610_MAIN_0800_0100_00_sfa,Gate Park Staff,"Welcome to the golden paradise, the Gold Saucer!",ようこそ<br>黄金の楽園　ゴールドソーサーへ！
$C2610_MAIN_0950_0100_00_ani,Andrea,"Hey there, Cloud.",やあ　クラウド
$C2610_MAIN_0950_0200_00_ani,Andrea,It’s been a while.,久しぶりだな
$C2610_MAIN_0950_0300_00_ani,Andrea,We meet again.,また会ったな
$C2610_MAIN_0950_0400_00_ani,Andrea,I got to witness your heated battle with Warden Dio.,ディオ園長との熱い戦い　見させてもらったよ
$C2610_MAIN_0950_0500_00_ani,Andrea,It gave me a thrill.,キュンとしたよ
$C2610_MAIN_0950_0600_00_ani,Andrea,"As always, you stand out. It’s like you’ve set your heart free.",相変わらず　目立っていたな<br>心を解き放っているようだ
$C2610_MAIN_0950_0700_00_cld,Cloud,What are you doing here?,ここで　なにをしている？
$C2610_MAIN_0950_0800_00_ani,Andrea,I’ve been asked to oversee a certain performance.,とある公演の監修を頼まれてね
$C2610_MAIN_0950_0800_05_ani,Andrea,GOLDE_298,GOLDE_298
$C2610_MAIN_0950_0800_06_ani,Andrea,GOLDE_299,GOLDE_299
$C2610_MAIN_0950_0800_07_ani,Andrea,GOLDE_300,GOLDE_300
$C2610_MAIN_0950_0800_08_ani,Andrea,GOLDE_301,GOLDE_301
$C2610_MAIN_0950_0800_09_ani,Andrea,GOLDE_302,GOLDE_302
$C2610_MAIN_0950_0810_00_ani,Andrea,I’m here to choreograph a dance.,ダンスの振り付けをしにきたのさ
$C2610_MAIN_0950_0900_00_ani,Andrea,"Oh, and if you’d like—",そうだ　よかったら――
$C2610_MAIN_0950_1000_00_cld,Cloud,Pass.,断る
$C2610_MAIN_0950_1100_00_ani,Andrea,You’re as cold as ever.,つれないのも　相変わらずだな
$C2610_MAIN_0960_0100_00_ani,Andrea,"If you feel like dancing, give me a shout. I’ll keep a role ready for you.",踊りたくなったら声をかけてくれ<br>役を用意して　待っているよ
$C2610_MAIN_0960_0200_00_ani,Andrea,"If Cloud joined in, it’d be quite the inspiration.",クラウドが参加してくれれば<br>いい刺激になると思うんだがな
$C2610_MAIN_0960_0300_00_ani,Andrea,You seem to be having fun. This is a golden paradise—enjoy it to the fullest!,お楽しみ中のようだな<br>ここは黄金の楽園　存分に謳歌したまえ
$C2610_MAIN_0990_0100_00_art,Aerith,"Well then, shall we have some fun too?",では　わたしたちも　楽しんじゃいますか
$C2610_MAIN_0990_0200_00_yfi,Yuffie,Hehehehe!,イシシシシ！
$C2610_MAIN_0990_0300_00_tif,Tifa,"Yeah, let’s do it.",うん　そうしようか
$C2610_MAIN_0990_0400_00_blt,Barret,Didn’t we already mess around in Costa?,コスタでも遊んだじゃねえか
$C2610_MAIN_0990_0500_00_art,Aerith,Then let’s take a vote!,じゃあ　多数決！
