id,name,text,text_jp
$C1910_MAIN_8000_2700_07_blt,Barret,"Hey, hey, hey, hey, hey...",おいおいおいおいおい～
$C1910_MAIN_8000_2700_08_blt,Barret,Red...,レッド……
$C1910_MAIN_8000_2700_08_red,Red XIII,GRASE_47,GRASE_47
$C1910_MAIN_8000_2800_00_art,Aerith,Good night.,おやすみ
$C1910_MAIN_8000_2900_00_tif,Tifa,Good night.,おやすみなさい
$C1910_MAIN_8000_2900_05_cld,Cloud,GRASE_50,GRASE_50
$C1910_MAIN_8000_2900_08_blt,Barret,Red...,レッド……
$C1910_MAIN_8100_0100_00_tif,Tifa,"Aerith, you asleep?",エアリス　寝ちゃった？
$C1910_MAIN_8100_0200_00_art,Aerith,"Nope, just barely.",ううん　ギリギリ
$C1910_MAIN_8100_0300_00_tif,Tifa,"Cloud...Where was he, and what was he doing these past five years?",クラウド……<br>この５年間　どこでなにをしてたのかな
$C1910_MAIN_8100_0400_00_art,Aerith,You’re asking me?,それ　わたしにきく？
$C1910_MAIN_8100_0500_00_tif,Tifa,I thought maybe you knew everything.,なんでも　知ってるのかなって
$C1910_MAIN_8100_0600_00_art,Aerith,I think I did know.,知ってたんだと思う
$C1910_MAIN_8100_0610_00_art,Aerith,But it was taken from me.,でも　取られちゃった
$C1910_MAIN_8100_0700_00_art,Aerith,"...Erased, maybe?",……消されちゃった？
$C1910_MAIN_8100_0800_00_tif,Tifa,By the Feelers?,フィーラーに？
$C1910_MAIN_8100_0900_00_art,Aerith,Probably.,たぶん
$C1910_MAIN_8100_1000_00_tif,Tifa,Did they take something from me too?,私も　取られたのかな
$C1910_MAIN_8100_1100_00_art,Aerith,Like what?,なにを？
$C1910_MAIN_8100_1100_05_tif,Tifa,GRASE_64,GRASE_64
$C1910_MAIN_8100_1200_00_tif,Tifa,"In my memory, five years ago, Cloud didn’t come to Nibelheim.",私の記憶では　５年前<br>クラウドはニブルヘイムに来なかったの
$C1910_MAIN_8100_1200_03_art,Aerith,GRASE_66,GRASE_66
$C1910_MAIN_8100_1200_05_art,Aerith,GRASE_67,GRASE_67
$C1910_MAIN_8200_0100_00_blt,Barret,GRASE_68,GRASE_68
$C1910_MAIN_8200_0100_05_cld,Cloud,GRASE_69,GRASE_69
$C1910_MAIN_8200_0200_00_tif,Tifa,"Cloud, you awake?",クラウド　起きてる？
$C1910_MAIN_8200_0200_02_cld,Cloud,GRASE_71,GRASE_71
$C1910_MAIN_8200_0200_04_cld,Cloud,GRASE_72,GRASE_72
$C1910_MAIN_8200_0300_00_blt,Barret,GRASE_73,GRASE_73
$C1910_MAIN_8500_0100_00_tif,Tifa,"Sorry, were you asleep?",ごめん　寝てた？
$C1910_MAIN_8500_0200_00_cld,Cloud,No. Something happen?,いや　なにかあったのか
$C1910_MAIN_8500_0300_00_tif,Tifa,"No, but...there’s something I wanna ask you, Cloud.",ううん　でも<br>クラウドに聞きたいことがあって
$C1910_MAIN_8500_0400_00_tif,Tifa,Wanna talk for a bit?,すこし　話さない？
$C1910_MAIN_8500_0500_00_cld,Cloud,Sure.,ああ
$C1910_MAIN_8500_0600_00_tif,Tifa,Then let’s move somewhere else.,じゃあ　場所変えよっか
$C1910_MAIN_8500_0700_00_tif,Tifa,"This way, this way.",こっち　こっち
$C1910_MAIN_8600_0000_01_cld,Cloud,GRASE_81,GRASE_81
$C1910_MAIN_8600_0000_03_cld,Cloud,GRASE_82,GRASE_82
$C1910_MAIN_8600_0000_05_cld,Cloud,GRASE_83,GRASE_83
$C1910_MAIN_8600_0100_00_sep,Sephiroth,Tifa should be dead by my hand.,ティファは　俺が殺したはずだ
$C1910_MAIN_8600_0200_00_sep,Sephiroth,Then who is that?,ならば　あれは誰だ？
$C1910_MAIN_8600_0210_00_sep,Sephiroth,"Truly, there’s no room for carelessness.",まったく　油断も隙もないな
$C1910_MAIN_8600_0210_02_cld,Cloud,GRASE_87,GRASE_87
$C1910_MAIN_8600_0210_04_cld,Cloud,GRASE_88,GRASE_88
$C1910_MAIN_8700_0100_00_brd,Innkeeper,You don’t look well. Old war wounds acting up?,顔色が　すぐれないようですね<br>戦場の古傷でも痛みますか？
$C1910_MAIN_8700_0200_00_brd,Innkeeper,"Truth is, I used to work for Shinra too. Now I run this humble inn, but sometimes those old scars ache.",実は　私も神羅あがりでしてね<br>今はしがない宿屋ですが　たまに古傷が痛むんです
$C1910_MAIN_8700_0300_00_brd,Innkeeper,"Well, my time at Shinra was a long while back, though...",まあ　私が神羅にいたのは<br>ずいぶんと前のことですが……
$C1910_MAIN_8700_0400_00_brd,Innkeeper,Why not rest in your room? Might do you some good.,部屋で　お休みになられたほうが<br>よろしいのでは？
$C1910_MAIN_8800_0000_02_tif,Tifa,GRASE_93,GRASE_93
$C1910_MAIN_8800_0000_05_cld,Cloud,GRASE_94,GRASE_94
$C1910_MAIN_8800_0100_00_tif,Tifa,"Midgar’s that way, right?",ミッドガル　あっちかな
$C1910_MAIN_8800_0200_00_tif,Tifa,"Hey, um...",あのね
$C1910_MAIN_8800_0300_00_cld,Cloud,I’ve got a question for you too.,俺も　聞きたいことがある
$C1910_MAIN_8800_0300_05_tif,Tifa,GRASE_98,GRASE_98
$C1910_MAIN_8800_0400_00_tif,Tifa,Go ahead.,どうぞ
$C1910_MAIN_8800_0500_00_cld,Cloud,"Five years ago, that day, I saw you in the mako reactor, Tifa.",５年前　あの日<br>魔晄炉の中で　俺はティファを見た
$C1910_MAIN_8800_0600_00_cld,Cloud,Blood was pouring from a deep wound.,深い傷から　血が流れ出して
$C1910_MAIN_8800_0610_00_cld,Cloud,I thought it was too late for you.,もう　手遅れだと思った
$C1910_MAIN_8800_0700_00_tif,Tifa,Yeah...,うん……
$C1910_MAIN_8800_0700_05_tif,Tifa,GRASE_104,GRASE_104
$C1910_MAIN_8800_0800_00_tif,Tifa,Are you doubting me? Wondering if I’m not the same person from back then?,それって　私を疑ってるの？<br>あの時とは別人じゃないかって
$C1910_MAIN_8800_0800_05_cld,Cloud,GRASE_106,GRASE_106
$C1910_MAIN_8800_0800_07_tif,Tifa,GRASE_107,GRASE_107
$C1910_MAIN_8800_0900_00_tif,Tifa,I never imagined you’d suspect me like this.,こんなふうに疑われるなんて　思ってもいなかった
$C1910_MAIN_8800_1000_00_tif,Tifa,"Hey, look.",ねえ　見て
$C1910_MAIN_8800_1100_00_tif,Tifa,See? The scar from that time.,ほら　あの時の傷
$C1910_MAIN_8800_1100_03_cld,Cloud,GRASE_111,GRASE_111
$C1910_MAIN_8800_1100_05_cld,Cloud,GRASE_112,GRASE_112
$C1910_MAIN_8800_1200_00_tif,Tifa,The one who saved me at the reactor was Master Zangan.,魔晄炉で私を助けてくれたのは<br>ザンガン先生だった
$C1910_MAIN_8800_1300_00_tif,Tifa,He carried me and risked his life crossing the river.,先生は　私を抱えて命懸けで川をくだった
$C1910_MAIN_8800_1400_00_tif,Tifa,The doctor where I was taken operated all night. The nurses never left my side.,運ばれた先のお医者さんは徹夜で手術<br>看護師さんたちは　ずっと私を見ていてくれた
$C1910_MAIN_8800_1600_00_tif,Tifa,"Thanks to people like them, I survived.",そういう人たちのおかげで　私は生きのびたの
$C1910_MAIN_8800_1700_00_tif,Tifa,"What about you, Cloud?",クラウドは　どうなの？
$C1910_MAIN_8800_1800_00_tif,Tifa,What were you doing after you left the village?,村を出てから　なにをしてたの？
$C1910_MAIN_8800_1800_05_cld,Cloud,GRASE_119,GRASE_119
$C1910_MAIN_8800_1900_00_tif,Tifa,These past five years?,この５年間は？
$C1910_MAIN_8800_1900_05_cld,Cloud,GRASE_121,GRASE_121
$C1910_MAIN_8800_2000_00_cld,Cloud,It’s a job with a lot of secrets.,秘密の多い仕事なんだ
$C1910_MAIN_8800_2000_05_tif,Tifa,GRASE_123,GRASE_123
$C1910_MAIN_8800_2100_00_tif,Tifa,Guess it would be.,そうでしょうね
$C1910_MAIN_8800_2100_05_tif,Tifa,GRASE_125,GRASE_125
$C1910_MAIN_8800_2200_00_tif,Tifa,Sorry. I’m heading back to the room.,ごめん　部屋に戻るね
$C1910_MAIN_8800_2200_05_cld,Cloud,GRASE_127,GRASE_127
$C1910_MAIN_8900_0100_00_tif,Tifa,"We weren’t exactly best buddies as childhood friends, were we?",私たち　幼なじみっていうほど<br>仲良しじゃなかったよね
$C1910_MAIN_8900_0200_00_cld,Cloud,Maybe not.,かもな
$C1910_MAIN_8900_0200_05_tif,Tifa,GRASE_130,GRASE_130
$C1910_MAIN_8900_0300_00_tif,Tifa,Did I get too excited about reuniting?,再会が嬉しくて　はしゃぎすぎたかな
$C1910_MAIN_8900_0300_05_cld,Cloud,GRASE_132,GRASE_132
$C1910_MAIN_9000_0000_05_cld,Cloud,GRASE_133,GRASE_133
$C1910_MAIN_9000_0100_00_blt,Barret,You two have a fight?,もめたのか？
$C1910_MAIN_9000_0200_00_cld,Cloud,No.,いや
$C1910_MAIN_9000_0200_05_blt,Barret,GRASE_136,GRASE_136
$C1910_MAIN_9000_0300_00_blt,Barret,I don’t wanna deal with any more trouble.,これ以上　問題は抱え込みたくねえ
$C1910_MAIN_9000_0310_00_blt,Barret,Got it?,いいな
$C1910_MAIN_9000_0310_03_cld,Cloud,GRASE_139,GRASE_139
$C1910_MAIN_9000_0310_05_cld,Cloud,GRASE_140,GRASE_140
$C1910_MAIN_9000_0400_00_cld,Cloud,I’m going to bed.,寝る
$C1910_MAIN_9000_0500_00_red,Red XIII,The night always gives way to dawn.,夜は　必ず明けるさ
$C1920_MAIN_0100_0000_01_cld,Cloud,GRASE_143,GRASE_143
$C1920_MAIN_0100_0000_02_cld,Cloud,GRASE_144,GRASE_144
$C1920_MAIN_0100_0000_03_cld,Cloud,GRASE_145,GRASE_145
$C1920_MAIN_0100_0000_04_cld,Cloud,GRASE_146,GRASE_146
$C1920_MAIN_0100_0000_05_cld,Cloud,GRASE_147,GRASE_147
$C1920_MAIN_0100_0100_00_cld,Cloud,This is...,これは……
$C1920_MAIN_0100_0200_00_brd,<i>Innkeeper</i>,<i>A little gift from our inn.</i>,<i>当宿からの　ささやかなプレゼントです</i>
$C1920_MAIN_0100_0300_00_brd,<i>Innkeeper</i>,<i>Feel free to use it as a communication tool if you’d like.</i>,<i>よろしければ　コミュニケーションツールとして<br>ご活用ください</i>
$C1920_MAIN_0100_0400_00_cld,Cloud,Queen’s Blood?,クイーンズ・ブラッド？
$C1920_MAIN_0200_0100_00_brd,Innkeeper,Good morning.,おはようございます
$C1920_MAIN_0200_0110_00_brd,Broden,"My greetings are a bit late. I’m Broden, the owner of this inn.",ご挨拶が遅くなりました<br>私はブロード　この宿のオーナーです
$C1920_MAIN_0200_0120_00_brd,Broden,Everyone else has already gone out.,みなさんは　すでにお出かけですよ
$C1920_MAIN_0200_0200_00_brd,Broden,"Oh, right. I’ve got a message for you from Barret.",ああ　そうだ<br>バレットさんから伝言をあずかってます
$C1920_MAIN_0200_0300_00_brd,Broden,"""To the sleepy SOLDIER:  Today’s a free day.""",『寝ぼすけのソルジャーさんよ<br>　今日は１日　自由行動だ』
$C1920_MAIN_0200_0400_00_brd,Broden,"""Might as well check your gear  while you’ve got the time.""",『いまのうちに　装備の点検でもしておくんだな』
$C1920_MAIN_0200_0410_00_brd,Broden,...That’s what he said.,……とのことです
$C1920_MAIN_0200_0500_00_brd,Broden,How about stopping by the weapon shop first?,まずは　武器屋へ行かれてみてはいかがでしょう？
$C1920_MAIN_0200_0600_00_cld,Cloud,"Yeah, sounds good.",そうだな
$C1920_MAIN_0200_0700_00_brd,Broden,"Oh, and Cloud, you’ve got a ""Skill Book"", right?",それと　クラウドさん<br>『スキルブック』をお持ちですよね
$C1920_MAIN_0200_0800_00_cld,Cloud,Yeah.,ああ
$C1920_MAIN_0200_0900_00_brd,Broden,Then why not swing by the bookstore while you’re at it?,でしたら　ついでに<br>本屋にも寄られてはどうでしょう？
$C1920_MAIN_0200_1000_00_brd,Broden,The bookstore in Kalm is the original branch of a prestigious magic shop.,カームの本屋は　由緒ある魔導書店の第１号店
$C1920_MAIN_0200_1010_00_brd,Broden,I’m pretty sure they’ll give you a first-time discount.,たしか　初回はサービスしてくれるはずです
$C1920_MAIN_0200_1100_00_brd,Broden,A skilled craftsman there can unlock new abilities for you.,熟練の技能士が<br>お客様の新たな能力を引き出すように
$C1920_MAIN_0200_1110_00_brd,Broden,They’ll customize your Skill Book for you.,スキルブックを　カスタマイズしてくれますよ
$C1920_MAIN_0300_0200_00_brd,Broden,"Kalm’s a simple, nice little town.",カームは素朴でいい街ですよ
$C1920_MAIN_0300_0300_00_brd,Broden,Take your time sightseeing.,ゆっくり観光なさってください
$C1920_MAIN_0300_0400_00_brd,Broden,Have you been to the weapon shop and bookstore yet?,武器屋と本屋には行かれましたかな
$C1920_MAIN_0310_0100_00_red,Red XIII,You’re up?,起きたか
$C1920_MAIN_0310_0110_00_red,Red XIII,You must’ve been really exhausted.,よほど　疲れていたようだな
$C1920_MAIN_0310_0200_00_cld,Cloud,Were you waiting for me?,俺を待っていたのか？
$C1920_MAIN_0310_0300_00_red,Red XIII,I realized I hadn’t thanked you yet.,感謝を伝えていなかったと思ってな
$C1920_MAIN_0310_0310_00_red,Red XIII,"Thanks to you and the others, I escaped Hojo.",クラウドたちのおかげで　宝条から逃げられた
$C1920_MAIN_0310_0400_00_cld,Cloud,Just how things worked out.,なりゆきだ
$C1920_MAIN_0310_0500_00_red,Red XIII,"Even so, a debt must be repaid.",だとしても　恩はかならず返す
$C1920_MAIN_0310_0510_00_red,Red XIII,I’ll stick with you for a while.,しばらくは　一緒に行く
$C1920_MAIN_0310_0600_00_red,Red XIII,"Oh, right.",そうだ
$C1920_MAIN_0310_0610_00_red,Red XIII,"If you’re checking gear, mind handling mine too?",装備の点検に行くなら　私の装備品も頼む
$C1920_MAIN_0310_0700_00_cld,Cloud,Got it.,わかった
$C1920_MAIN_0310_0700_05_cld,Cloud,GRASE_182,GRASE_182
$C1920_MAIN_0310_0800_00_cld,Cloud,Pretty bossy for a newcomer.,えらそうな新入りだな
$C1920_MAIN_0400_0000_05_tif,Tifa,GRASE_184,GRASE_184
$C1920_MAIN_0400_0100_00_tif,Tifa,Morning.,おはよう
$C1920_MAIN_0400_0200_00_cld,Cloud,Yeah.,ああ
$C1920_MAIN_0400_0300_00_tif,Tifa,Looks like everyone’s gone to check out the town.,みんな　街を見に行ったみたい
$C1920_MAIN_0400_0400_00_cld,Cloud,Seems that way.,そうらしいな
$C1920_MAIN_0400_0500_00_tif,Tifa,Doesn’t that tank remind you of something?,あのタンク　思い出さない？
$C1920_MAIN_0400_0510_00_sys,NPC,Doesn’t that tank remind you of something?,あのタンク　思い出さない？
$C1920_MAIN_0400_0520_00_sys,NPC,The place we promised.,約束した場所だ
$C1920_MAIN_0400_0530_00_sys,NPC,It’s like Nibelheim’s water tower.,ニブルヘイムの給水塔に似てるな
$C1920_MAIN_0400_0540_00_sys,NPC,Just a mako tank.,ただの魔晄タンクだ
$C1920_MAIN_0400_0600_00_cld,Cloud,"Yeah, the place we promised.",ああ　約束した場所だ
$C1920_MAIN_0400_0700_00_tif,Tifa,I really liked the outfit I wore back then.,あの時の服　お気に入りだった
$C1920_MAIN_0400_0800_00_cld,Cloud,"Yeah, that kinda blue...or maybe green one.",ああ　水色みたいな　緑みたいな色の
$C1920_MAIN_0400_0900_00_tif,Tifa,Yep.,うん
$C1920_MAIN_0400_1000_00_cld,Cloud,It’s like Nibelheim’s water tower.,ニブルヘイムの給水塔に似てるな
$C1920_MAIN_0400_1100_00_tif,Tifa,Yeah.,うん
$C1920_MAIN_0400_1110_00_tif,Tifa,"It’s a place full of memories, but it’s gone now.",思い出の場所なのに<br>今はもう　ないんだよね
$C1920_MAIN_0400_1200_00_cld,Cloud,Just a mako tank.,ただの魔晄タンクだ
$C1920_MAIN_0400_1300_00_tif,Tifa,Right...yeah.,そう……だね
$C1920_MAIN_0400_1400_00_cld,Cloud,They ship mako from Midgar and store it in that tank.,ミッドガルから魔晄を運んで<br>あのタンクに貯めておくんだ
$C1920_MAIN_0400_1500_00_tif,Tifa,"Oh, I see.",そうなんだ
$C1920_MAIN_0500_0100_00_tif,Tifa,"It’s peaceful. Nice town, huh?",おだやかで　いい街だね
$C1920_MAIN_0500_0200_00_tif,Tifa,Makes me wanna take it easy. Is that okay...?,なんだか　のんびりしちゃうね<br>いいのかな……
$C1920_MAIN_0600_0100_00_blt,Barret,"Hey, up bright and early!",おう　お早いお目覚めで
$C1920_MAIN_0600_0200_00_cld,Cloud,Drinking already?,朝から飲んでるのか
$C1920_MAIN_0600_0300_00_blt,Barret,"Ain’t booze, man.",酒じゃねえよ
$C1920_MAIN_0600_0310_00_blt,Barret,I’ll raise a toast once we rebuild Seventh Heaven.,祝杯は　セブンスヘブンを再建してからだ
$C1920_MAIN_0600_0320_00_sys,NPC,I’ll raise a toast once we rebuild Seventh Heaven.,祝杯は　セブンスヘブンを再建してからだ
$C1920_MAIN_0600_0330_00_sys,NPC,I’ll treat you then.,その時は俺がおごろう
$C1920_MAIN_0600_0340_00_sys,NPC,It’ll be some good liquor.,うまい酒になりそうだな
$C1920_MAIN_0600_0350_00_sys,NPC,"Gotta wait a while, huh?",当分おあずけだな
$C1920_MAIN_0600_0400_00_cld,Cloud,I’ll treat you then.,その時は　俺がおごろう
$C1920_MAIN_0600_0500_00_blt,Barret,"Well, ain’t that nice!",そりゃ　うれしいねえ
$C1920_MAIN_0600_0510_00_blt,Barret,Guess I’d better stock up on the pricey stuff.,んじゃ　高い酒を仕入れとかないとな
$C1920_MAIN_0600_0600_00_cld,Cloud,It’ll be some good liquor.,うまい酒になりそうだな
$C1920_MAIN_0600_0700_00_blt,Barret,Hell yeah! We’ll throw a big opening party and make a ruckus!,おうよ　ハデな開店パーティーを開いて<br>ドンチャン騒ぎよ
$C1920_MAIN_0600_0800_00_cld,Cloud,"Gotta wait a while, huh?",当分　おあずけだな
$C1920_MAIN_0600_0900_00_blt,Barret,We’ll get it done soon enough.,また　すぐにやれるさ
$C1920_MAIN_0700_0100_00_blt,Barret,Looks like a long trip ahead. Make sure you’re prepped.,長旅になりそうだ<br>準備は　しっかりしとけよ
$C1920_MAIN_0700_0200_00_blt,Barret,Don’t buy souvenirs yet—they’ll just weigh you down.,土産はまだ買うなよ　荷物になるだけだ
$C1920_MAIN_0800_0100_00_red,Red XIII,Done checking your gear?,装備の点検は　終わったのか
$C1920_MAIN_0800_0200_00_cld,Cloud,What’re you doing here?,ここで　なにをしている
$C1920_MAIN_0800_0300_00_red,Red XIII,Keeping watch. Shinra could show up any time.,見張りだ<br>いつ神羅が来ても　おかしくはない
$C1920_MAIN_0800_0310_00_sys,NPC,Shinra could show up any time.,神羅が来ても　おかしくはない
$C1920_MAIN_0800_0320_00_sys,NPC,Impressive. Reliable as always.,さすが　頼りになるな
$C1920_MAIN_0800_0330_00_sys,NPC,Appreciate it.,助かるよ
$C1920_MAIN_0800_0340_00_sys,NPC,So serious.,真面目だな
$C1920_MAIN_0800_0400_00_cld,Cloud,Impressive. Reliable as always.,さすが　頼りになるな
$C1920_MAIN_0800_0500_00_red,Red XIII,Flattery won’t get you anything.,ほめても　なにも出ないぞ
$C1920_MAIN_0800_0600_00_cld,Cloud,Appreciate it.,助かるよ
$C1920_MAIN_0800_0700_00_red,Red XIII,Don’t mention it. It’s for my sake too.,気にするな　私自身のためだ
$C1920_MAIN_0800_0800_00_cld,Cloud,So serious.,真面目だな
$C1920_MAIN_0800_0900_00_red,Red XIII,"No one else is doing it, so I have no choice.",誰もやらないからな<br>しかたなくやっている
$C1920_MAIN_0900_0100_00_red,Red XIII,Leave the lookout to me.,見張りは　まかせろ
$C1920_MAIN_0900_0200_00_red,Red XIII,No trouble so far.,いまのところ　異状はない
$C1920_MAIN_1000_0100_00_art,Aerith,"Morning, Cloud!",クラウド　おはよう
$C1920_MAIN_1000_0200_00_cld,Cloud,Yeah. What’re you up to?,ああ　なにをしてるんだ？
$C1920_MAIN_1000_0300_00_art,Aerith,"I was looking for you, Cloud.",クラウド　探してたの
$C1920_MAIN_1000_0400_00_cld,Cloud,Oh.,そうか
$C1920_MAIN_1000_0500_00_art,Aerith,Got business at the bookstore?,本屋に用事？
$C1920_MAIN_1000_0510_00_art,Aerith,"Hey, got time after that?",あのね　そのあと時間ある？
$C1920_MAIN_1000_0600_00_art,Aerith,Wanna go up the tower?,塔のうえ　行ってみない？
$C1920_MAIN_1000_0610_00_sys,NPC,Wanna go up the tower?,塔のうえ　行ってみない？
$C1920_MAIN_1000_0620_00_sys,NPC,"Sure, let’s go.",ああ　行こう
$C1920_MAIN_1000_0630_00_sys,NPC,Guess I’ve got no choice.,しかたないな
$C1920_MAIN_1000_0640_00_sys,NPC,I’m not free.,ヒマじゃない
$C1920_MAIN_1000_0700_00_cld,Cloud,"Sure, let’s go.",ああ　行こう
$C1920_MAIN_1000_0800_00_art,Aerith,Really? Yay!,ホント？　やった！
$C1920_MAIN_1000_0900_00_cld,Cloud,Guess I’ve got no choice.,しかたないな
$C1920_MAIN_1000_1000_00_art,Aerith,That way of putting it!,その言い方！
$C1920_MAIN_1000_1010_00_art,Aerith,"But, well, whatever.",でも　ま　いっか
$C1920_MAIN_1000_1100_00_cld,Cloud,I’m not free.,ヒマじゃない
$C1920_MAIN_1000_1200_00_art,Aerith,What? No way~ Please!,ええ　そんなあ～　お願い！
$C1920_MAIN_1000_1300_00_cld,Cloud,Fine.,わかった
$C1920_MAIN_1000_1400_00_art,Aerith,Yay!,やった！
$C1920_MAIN_1000_1500_00_art,Aerith,Then I’ll go grab the tickets.,それじゃあ<br>入場券　もらっておくから
$C1920_MAIN_1000_1510_00_art,Aerith,Meet me in front of the tower.,塔の前で　集合
$C1920_MAIN_1100_0200_00_art,Aerith,"See you later, then!",それじゃあ　あとでね
$C1920_MAIN_1100_0300_00_art,Aerith,"Meet in front of the tower, okay?",塔の前で集合　だよ
$C1920_MAIN_1200_0100_00_sma,Bookstore Clerk,Welcome! Come on in to the magic bookstore.,いらっしゃいませ<br>魔導書店へ　ようこそ
$C1920_MAIN_1200_0300_00_sma,Bookstore Clerk,"Hey, you. First time customizing a Skill Book?",お客さん<br>スキルブックをカスタマイズするのは初めて？
$C1920_MAIN_1200_0500_00_sma,Bookstore Clerk,"To upgrade a Skill Book, the owner needs the right knowledge, experience, and skills.",スキルブックを強化するには　持ち主に<br>それ相応の知識や経験　能力が必要なんだけど
$C1920_MAIN_1200_0510_00_sma,Bookstore Clerk,But you look good to go. Shall we get started?,お客さんは大丈夫そうだね<br>早速　やってみようか
$C1920_MAIN_1200_0600_00_sma,Bookstore Clerk,"Well, that’s about it for a first go.",まあ　最初はこんなもんかな
$C1920_MAIN_1200_0700_00_sma,Bookstore Clerk,Skill Books grow stronger as your bonds with your companions deepen.,スキルブックは　仲間との絆が深まることで<br>さらに力を引き出すことができるよ
