id,sub_id,text
$C2910_MAIN_0800_0100_00_red,,
$C2910_MAIN_0800_0100_00_red,ACTOR,
$C2910_MAIN_0800_0300_00_red,,"Hey, guys! It's me! I'm back!"
$C2910_MAIN_0800_0300_00_red,ACTOR,Red XIII
$C2910_MAIN_0800_0390_00_mma,,Nanaki!?
$C2910_MAIN_0800_0390_00_mma,ACTOR,Guard
$C2910_MAIN_0800_0400_00_mma,,I can't believe it... It really is you!
$C2910_MAIN_0800_0400_00_mma,ACTOR,Guard
$C2910_MAIN_0800_0500_00_red,,
$C2910_MAIN_0800_0500_00_red,ACTOR,
$C2910_MAIN_0800_0600_00_mma,,We were so worried! Welcome home!
$C2910_MAIN_0800_0600_00_mma,ACTOR,Guard
$C2910_MAIN_0800_0700_00_blt,,
$C2910_MAIN_0800_0700_00_blt,ACTOR,
$C2910_MAIN_0800_0800_00_mma,,"Now, why don't you go pay your respects<br>to Fellow Bugenhagen?"
$C2910_MAIN_0800_0800_00_mma,ACTOR,Guard
$C2910_MAIN_0800_0800_05_mma,,Go on!
$C2910_MAIN_0800_0800_05_mma,ACTOR,Guard
$C2910_MAIN_0800_0800_08_mma,,
$C2910_MAIN_0800_0800_08_mma,ACTOR,
$C2910_MAIN_0800_0900_00_red,,"You can let them through.<br>They're good people, I promise."
$C2910_MAIN_0800_0900_00_red,ACTOR,Red XIII
$C2910_MAIN_0800_1000_00_red,,"After all, they're the reason I'm here."
$C2910_MAIN_0800_1000_00_red,ACTOR,Red XIII
$C2910_MAIN_0800_1100_00_blt,,What in the hell was that?
$C2910_MAIN_0800_1100_00_blt,ACTOR,Barret
$C2910_MAIN_0800_1100_05_art,,
$C2910_MAIN_0800_1100_05_art,ACTOR,
$C2910_MAIN_0800_1110_00_blt,,"""Hey, guys! It's me!"" ...Who?"
$C2910_MAIN_0800_1110_00_blt,ACTOR,Barret
$C2910_MAIN_0800_1200_00_art,,He's such a softie.
$C2910_MAIN_0800_1200_00_art,ACTOR,Aerith
$C2910_MAIN_0800_1200_05_blt,,
$C2910_MAIN_0800_1200_05_blt,ACTOR,
$C2910_MAIN_0900_0100_00_mma,,Real quick─gotta check something.
$C2910_MAIN_0900_0100_00_mma,ACTOR,Guard
$C2910_MAIN_0900_0200_00_mma,,An airship dropped these on us this morning.
$C2910_MAIN_0900_0200_00_mma,ACTOR,Guard
$C2910_MAIN_0900_0300_00_mma,,Wanted posters─<br>of the terrorists who bombed those reactors.
$C2910_MAIN_0900_0300_00_mma,ACTOR,Guard
$C2910_MAIN_0900_0300_05_mma,,
$C2910_MAIN_0900_0300_05_mma,ACTOR,
$C2910_MAIN_0900_0310_00_mma,,But I think we can say you had<br>nothing to do with all that.
$C2910_MAIN_0900_0310_00_mma,ACTOR,Guard
$C2910_MAIN_0900_0400_00_mma,,"Even if Nanaki hadn't vouched for you, it's obvious."
$C2910_MAIN_0900_0400_00_mma,ACTOR,Guard
$C2910_MAIN_0900_0500_00_yfi,,Huh...
$C2910_MAIN_0900_0500_00_yfi,ACTOR,Yuffie
$C2910_MAIN_0900_0500_07_cat,,
$C2910_MAIN_0900_0500_07_cat,ACTOR,
$C2910_MAIN_0900_0500_09_cat,,
$C2910_MAIN_0900_0500_09_cat,ACTOR,
$C2910_MAIN_0900_0600_00_mma,,Welcome to the sanctum of planetology─<br>Cosmo Canyon.
$C2910_MAIN_0900_0600_00_mma,ACTOR,Guard
$C2910_MAIN_1000_0100_00_red,,I was born and raised here─in this canyon.
$C2910_MAIN_1000_0100_00_red,ACTOR,Red XIII
$C2910_MAIN_1000_0200_00_red,,"I was to become a Watcher of the Vale,<br>like those before me, until I was taken by Shinra."
$C2910_MAIN_1000_0200_00_red,ACTOR,Red XIII
$C2910_MAIN_1000_0300_00_red,,Now that I'm home─and have repaid my debt to you─I plan to serve my village once more.
$C2910_MAIN_1000_0300_00_red,ACTOR,Red XIII
$C2910_MAIN_1000_0400_00_red,,I appreciate all that you've done for me. Thank you.
$C2910_MAIN_1000_0400_00_red,ACTOR,Red XIII
$C2910_MAIN_1000_0500_00_art,,"We're really gonna miss you, Red."
$C2910_MAIN_1000_0500_00_art,ACTOR,Aerith
$C2910_MAIN_1000_0600_00_red,,"Aw, don't say that. You're only making this harder."
$C2910_MAIN_1000_0600_00_red,ACTOR,Red XIII
$C2910_MAIN_1000_0700_00_red,,"I mean...I wish we had more time, but this is my duty."
$C2910_MAIN_1000_0700_00_red,ACTOR,Red XIII
$C2910_MAIN_1000_0800_00_blt,,"I suppose it was your ""duty"" to act the old man?"
$C2910_MAIN_1000_0800_00_blt,ACTOR,Barret
$C2910_MAIN_1000_0900_00_red,,I wanted you to treat me as an equal─not a dog.
$C2910_MAIN_1000_0900_00_red,ACTOR,Red XIII
$C2910_MAIN_1000_1000_00_bgh,,"Nanaki! Is that you, my boy?"
$C2910_MAIN_1000_1000_00_bgh,ACTOR,???
$C2910_MAIN_1000_1000_05_red,,
$C2910_MAIN_1000_1000_05_red,ACTOR,
$C2910_MAIN_1000_1100_00_red,,Coming!
$C2910_MAIN_1000_1100_00_red,ACTOR,Red XIII
$C2910_MAIN_1000_1100_05_art,,
$C2910_MAIN_1000_1100_05_art,ACTOR,
$C2910_MAIN_1000_1200_00_tif,,So...was that goodbye?
$C2910_MAIN_1000_1200_00_tif,ACTOR,Tifa
$C2910_MAIN_1000_1300_00_blt,,Nah. I'm sure we'll see him around the canyon.
$C2910_MAIN_1000_1300_00_blt,ACTOR,Barret
$C2910_MAIN_1000_1310_00_blt,,"The real question is, ""Why'd we come here?"""
$C2910_MAIN_1000_1310_00_blt,ACTOR,Barret
$C2910_MAIN_1000_1400_00_blt,,To learn the secrets of planetology! C'mon!
$C2910_MAIN_1000_1400_00_blt,ACTOR,Barret
$C2910_MAIN_1000_1500_00_yfi,,Can't forget that materia!
$C2910_MAIN_1000_1500_00_yfi,ACTOR,Yuffie
$C2910_MAIN_1000_1600_00_cat,,As for me...
$C2910_MAIN_1000_1600_00_cat,ACTOR,Cait Sith
$C2910_MAIN_1000_1700_00_cat,,"Ah, that'll do..."
$C2910_MAIN_1000_1700_00_cat,ACTOR,Cait Sith
$C2910_MAIN_1000_1800_00_cat,,"I'm gonna steal some shut-eye, if you dinnae mind."
$C2910_MAIN_1000_1800_00_cat,ACTOR,Cait Sith
$C2910_MAIN_1000_1800_05_art,,
$C2910_MAIN_1000_1800_05_art,ACTOR,
$C2910_MAIN_1000_1900_00_art,,Then we can see the sights!
$C2910_MAIN_1000_1900_00_art,ACTOR,Aerith
$C2910_MAIN_1100_0100_00_tif,,You see that wanted poster? Pictures looked nothing like us.
$C2910_MAIN_1100_0100_00_tif,ACTOR,Tifa
$C2910_MAIN_1100_0200_00_cld,,Must be that way for a reason.
$C2910_MAIN_1100_0200_00_cld,ACTOR,Cloud
$C2910_MAIN_1100_0300_00_art,,Gotta keep on our toes.
$C2910_MAIN_1100_0300_00_art,ACTOR,Aerith
$C2910_MAIN_1200_0100_00_blt,,Lotta folks downplay the planet's peril.
$C2910_MAIN_1200_0100_00_blt,ACTOR,Barret
$C2910_MAIN_1200_0200_00_blt,,"But if they saw the Weapons up close like we did, they'd have no choice but to acknowledge how bad it really is."
$C2910_MAIN_1200_0200_00_blt,ACTOR,Barret
$C2910_MAIN_1200_0300_00_blt,,"Folks around here, though? They get it. They want what's best for our planet─you can see it in their eyes!"
$C2910_MAIN_1200_0300_00_blt,ACTOR,Barret
$C2910_MAIN_1200_0400_00_blt,,Wonder if it ain't too late to recruit 'em to Avalanche.
$C2910_MAIN_1200_0400_00_blt,ACTOR,Barret
$C2910_MAIN_1200_0500_00_blt,,Only wish we could've made it out here sooner.
$C2910_MAIN_1200_0500_00_blt,ACTOR,Barret
$C2910_MAIN_1300_0400_00_yfi,,"My precious materia, where are you?<br>No need to be shy─come out!<br>Yuffie's gonna take you home!♪"
$C2910_MAIN_1300_0400_00_yfi,ACTOR,Yuffie
$C2910_MAIN_1400_0100_00_cat,,Zzz...
$C2910_MAIN_1400_0100_00_cat,ACTOR,Cait Sith
$C2910_MAIN_1400_0200_00_cat,,Zzz...
$C2910_MAIN_1400_0200_00_cat,ACTOR,Cait Sith
$C2910_MAIN_1500_0100_00_mma,,Blessings of the planet upon you.
$C2910_MAIN_1500_0100_00_mma,ACTOR,Guide
$C2910_MAIN_1500_0200_00_mma,,Disciples of her teachings gather here to share their experiences.
$C2910_MAIN_1500_0200_00_mma,ACTOR,Guide
$C2910_MAIN_1500_0300_00_mma,,"Through these seminars we learn from one another, and together enrich our lives."
$C2910_MAIN_1500_0300_00_mma,ACTOR,Guide
$C2910_MAIN_1500_0400_00_mma,,Participation in the seminars requires a special invitation from a mentor.
$C2910_MAIN_1500_0400_00_mma,ACTOR,Guide
$C2910_MAIN_1500_0500_00_mma,,"Without one, I'm afraid you cannot join."
$C2910_MAIN_1500_0500_00_mma,ACTOR,Guide
$C2910_MAIN_1500_0600_00_mma,,Perhaps you might instead consider taking part in the River of Lights ceremony. I suspect you'd enjoy it.
$C2910_MAIN_1500_0600_00_mma,ACTOR,Guide
$C2910_MAIN_1600_0100_00_mma,,Blessings of the planet upon you.
$C2910_MAIN_1600_0100_00_mma,ACTOR,Guide
$C2910_MAIN_1600_0200_00_mma,,Our planetology seminars are open to invitees only.
$C2910_MAIN_1600_0200_00_mma,ACTOR,Guide
$C2910_MAIN_1600_0300_00_mma,,Might I suggest observing the River of Lights ceremony instead? You would be more than welcome to do so.
$C2910_MAIN_1600_0300_00_mma,ACTOR,Guide
$C2910_MAIN_1700_0100_00_red,,Oh! These're the friends I was talking about.
$C2910_MAIN_1700_0100_00_red,ACTOR,Red XIII
$C2910_MAIN_1700_0200_00_bgh,,Thank you for looking after Nanaki.
$C2910_MAIN_1700_0200_00_bgh,ACTOR,???
$C2910_MAIN_1700_0300_00_bgh,,My name is Bugenhagen.
$C2910_MAIN_1700_0300_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1700_0400_00_bgh,,I teach planetology here in the canyon. One could say I know a thing or two about our world.
$C2910_MAIN_1700_0400_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1700_0500_00_red,,"""A thing or two""? I doubt there's a thing or two you don't know about it!"
$C2910_MAIN_1700_0500_00_red,ACTOR,Red XIII
$C2910_MAIN_1700_0500_05_bgh,,
$C2910_MAIN_1700_0500_05_bgh,ACTOR,
$C2910_MAIN_1700_0600_00_bgh,,"Well, it might seem that way to a child like yourself."
$C2910_MAIN_1700_0600_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1700_0700_00_red,,I'm not a child anymore─I'm forty-eight!
$C2910_MAIN_1700_0700_00_red,ACTOR,Red XIII
$C2910_MAIN_1700_0800_00_tif,,Forty-what!?
$C2910_MAIN_1700_0800_00_tif,ACTOR,Tifa
$C2910_MAIN_1700_0800_05_bgh,,
$C2910_MAIN_1700_0800_05_bgh,ACTOR,
$C2910_MAIN_1700_0800_08_cld,,
$C2910_MAIN_1700_0800_08_cld,ACTOR,
$C2910_MAIN_1700_0800_10_art,,
$C2910_MAIN_1700_0800_10_art,ACTOR,
$C2910_MAIN_1700_0900_00_bgh,,Nanaki here has a long life ahead of him.
$C2910_MAIN_1700_0900_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1700_1000_00_bgh,,"In human terms, I would say he's about...<br>fifteen or sixteen years old."
$C2910_MAIN_1700_1000_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1700_1100_00_red,,That's more than old enough!<br>I can protect our vale and everyone in it.
$C2910_MAIN_1700_1100_00_red,ACTOR,Red XIII
$C2910_MAIN_1700_1200_00_red,,Which is more than I can say for<br>my good-for-nothing father.
$C2910_MAIN_1700_1200_00_red,ACTOR,Red XIII
$C2910_MAIN_1700_1300_00_bgh,,
$C2910_MAIN_1700_1300_00_bgh,ACTOR,
$C2910_MAIN_1700_1310_00_bgh,,"Speaking of the members of our little community, have you announced your return to one and all, Nanaki?"
$C2910_MAIN_1700_1310_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1700_1400_00_red,,Not yet... Be right back.
$C2910_MAIN_1700_1400_00_red,ACTOR,Red XIII
$C2910_MAIN_1700_1400_05_bgh,,
$C2910_MAIN_1700_1400_05_bgh,ACTOR,
$C2910_MAIN_1700_1500_00_bgh,,"But where are my manners?<br>Please, come in and have a look around."
$C2910_MAIN_1700_1500_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1700_1500_05_tif,,
$C2910_MAIN_1700_1500_05_tif,ACTOR,
$C2910_MAIN_1700_1500_07_art,,
$C2910_MAIN_1700_1500_07_art,ACTOR,
$C2910_MAIN_1800_0100_00_bgh,,Nanaki never had much exposure to the outside world. I can only hope his travels with you have served to enlighten him.
$C2910_MAIN_1800_0100_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1800_0200_00_bgh,,Have my devices piqued your curiosity?
$C2910_MAIN_1800_0200_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1800_0300_00_bgh,,They are essential to my studies of the planet.
$C2910_MAIN_1800_0300_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1900_0100_00_bgh,,That is one of the first mako detectors ever built.
$C2910_MAIN_1900_0100_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1900_0200_00_bgh,,Though I suspect it can't detect much now.
$C2910_MAIN_1900_0200_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1900_0300_00_bgh,,That records fluctuations in various energies.
$C2910_MAIN_1900_0300_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1900_0400_00_bgh,,"I must ask that you handle it with care. It's a rather delicate device, you see."
$C2910_MAIN_1900_0400_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1900_0500_00_bgh,,That's a scale model of our planet and the surrounding stars.
$C2910_MAIN_1900_0500_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1900_0600_00_bgh,,One could say the dust it's collected represents the people who live upon it.
$C2910_MAIN_1900_0600_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1900_0700_00_bgh,,"While that may appear to be little more than a glistening mineral at a glance, it is in fact a crystallized collection of our planet's memories."
$C2910_MAIN_1900_0700_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1900_0900_00_bgh,,"Those ""devices"" are testing the pull of gravity."
$C2910_MAIN_1900_0900_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1900_1400_00_bgh,,There's more to see upstairs.
$C2910_MAIN_1900_1400_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1900_1500_00_bgh,,That right there is a type of a current generator. It harnesses the power of the wind to produce new airflows of its own.
$C2910_MAIN_1900_1500_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1900_1600_00_bgh,,Perhaps you've encountered them before during your travels.
$C2910_MAIN_1900_1600_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1900_1700_00_bgh,,"Do you recognize that little scamp? I'll have you know that, in his childhood, Nanaki was quite a handful."
$C2910_MAIN_1900_1700_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1900_2100_00_bgh,,Let's not be hasty. I'll show you that room later.
$C2910_MAIN_1900_2100_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1900_2200_00_bgh,,"You won't find a larger telescope on the planet. With it, you can see to the edge of the galaxy!"
$C2910_MAIN_1900_2200_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1900_2800_00_bgh,,"There's no better view of the stars than through this scope, but the lens could do with some cleaning."
$C2910_MAIN_1900_2800_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1900_2900_00_bgh,,My apologies.
$C2910_MAIN_1900_2900_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_1950_0100_00_bgh,,"Hmm... That again, eh?"
$C2910_MAIN_1950_0100_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2000_0100_00_art,,
$C2910_MAIN_2000_0100_00_art,ACTOR,
$C2910_MAIN_2000_0100_03_cld,,
$C2910_MAIN_2000_0100_03_cld,ACTOR,
$C2910_MAIN_2000_0200_00_tif,,That's...
$C2910_MAIN_2000_0200_00_tif,ACTOR,Tifa
$C2910_MAIN_2000_0300_00_bgh,,The planet crying out. A sorrowful dirge indeed...<br>One I've heard all too often of late.
$C2910_MAIN_2000_0300_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2000_0400_00_bgh,,This tubing allows us on the surface<br>to hear the inner voice of the planet.
$C2910_MAIN_2000_0400_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2000_0500_00_tif,,What we just heard didn't come from the planet though. That was definitely the voice of a Weapon.
$C2910_MAIN_2000_0500_00_tif,ACTOR,Tifa
$C2910_MAIN_2000_0600_00_bgh,,"Hmm... You seem awfully sure of yourself, miss."
$C2910_MAIN_2000_0600_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2000_0700_00_tif,,Because we saw them─with our own eyes.
$C2910_MAIN_2000_0700_00_tif,ACTOR,Tifa
$C2910_MAIN_2000_0710_00_tif,,Two─in the Corel and Gongaga reactors.<br>They were loud and huge...
$C2910_MAIN_2000_0710_00_tif,ACTOR,Tifa
$C2910_MAIN_2000_0800_00_bgh,,A fascinating account...were it true.
$C2910_MAIN_2000_0800_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2000_0900_00_bgh,,"However, such grand delusions could be a sign of mako poisoning. Do see a doctor."
$C2910_MAIN_2000_0900_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2000_1000_00_tif,,"Um, excuse me?"
$C2910_MAIN_2000_1000_00_tif,ACTOR,Tifa
$C2910_MAIN_2000_1100_00_bgh,,"...Yes, that would do them some good."
$C2910_MAIN_2000_1100_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2000_1100_05_bgh,,
$C2910_MAIN_2000_1100_05_bgh,ACTOR,
$C2910_MAIN_2000_1200_00_bgh,,"Judging from everything you've said, the three of you are unfamiliar with basic planetology."
$C2910_MAIN_2000_1200_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2000_1300_00_bgh,,"But it is never too late to learn.<br>Please, come with me."
$C2910_MAIN_2000_1300_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2100_0100_00_bgh,,I present to you: our planetarium.
$C2910_MAIN_2100_0100_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2100_0200_00_bgh,,"While the Shinra Building features the latest iteration, this particular one is my original design."
$C2910_MAIN_2100_0200_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2100_0300_00_bgh,,"Now then, without further ado..."
$C2910_MAIN_2100_0300_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2100_0300_05_tif,,
$C2910_MAIN_2100_0300_05_tif,ACTOR,
$C2910_MAIN_2100_0300_09_art,,
$C2910_MAIN_2100_0300_09_art,ACTOR,
$C2910_MAIN_2200_0050_05_art,,
$C2910_MAIN_2200_0050_05_art,ACTOR,
$C2910_MAIN_2200_0050_07_cld,,
$C2910_MAIN_2200_0050_07_cld,ACTOR,
$C2910_MAIN_2200_0050_09_tif,,
$C2910_MAIN_2200_0050_09_tif,ACTOR,
$C2910_MAIN_2200_0100_00_art,,Wow...
$C2910_MAIN_2200_0100_00_art,ACTOR,Aerith
$C2910_MAIN_2200_0200_00_bgh,,This is only the beginning.
$C2910_MAIN_2200_0200_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2200_0300_00_art,,A shooting star!
$C2910_MAIN_2200_0300_00_art,ACTOR,Aerith
$C2910_MAIN_2200_0400_00_bgh,,Planetology is not simply the study of the cosmos and the celestial bodies that dwell in it.
$C2910_MAIN_2200_0400_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2200_0500_00_bgh,,"Rather, it is a quest to comprehend the cyclical nature of life."
$C2910_MAIN_2200_0500_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2200_0500_05_cld,,
$C2910_MAIN_2200_0500_05_cld,ACTOR,
$C2910_MAIN_2200_0500_07_art,,
$C2910_MAIN_2200_0500_07_art,ACTOR,
$C2910_MAIN_2200_0500_09_tif,,
$C2910_MAIN_2200_0500_09_tif,ACTOR,
$C2910_MAIN_2200_0600_00_bgh,,"Behold─the planet we call ""home."""
$C2910_MAIN_2200_0600_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2200_0610_00_bgh,,"It was from its soil, so teeming with life, that mankind was born."
$C2910_MAIN_2200_0610_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2200_0800_00_bgh,,"And like all living things, man is fated to die."
$C2910_MAIN_2200_0800_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2200_0900_00_bgh,,So...what happens next?
$C2910_MAIN_2200_0900_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2200_1000_00_bgh,,The body withers and returns to the planet.
$C2910_MAIN_2200_1000_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2200_1010_00_bgh,,But what of the mind? The spirit? The soul?
$C2910_MAIN_2200_1010_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2200_1100_00_bgh,,"Much like its former vessel, it too returns whence it came."
$C2910_MAIN_2200_1100_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2200_1300_00_bgh,,To the great river where all intertwine and circle the planet without end.
$C2910_MAIN_2200_1300_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2200_1400_00_bgh,,A cycle of continuous convergence and divergence. The ceaseless ebb and flow that is the lifestream.
$C2910_MAIN_2200_1400_00_bgh,ACTOR,Bugenhagen
$C2910_MAIN_2200_1500_00_bgh,,"An apt name, though it is as much a reservoir as it is a stream, being the sum of the planet's spiritual energy."
$C2910_MAIN_2200_1500_00_bgh,ACTOR,Bugenhagen
