id,sub_id,text
$C1910_MAIN_0320_0100_00_zax,ACTOR,Zack
$C1910_MAIN_0400_0100_00_skm,,"Be careful, he might still put up a fight."
$C1910_MAIN_0400_0100_00_skm,ACTOR,Security Guard
$C1910_MAIN_0400_0200_00_skm,,Clear!
$C1910_MAIN_0400_0200_00_skm,ACTOR,Security Guard
$C1910_MAIN_0400_0300_00_skm,,"Alright, move her out."
$C1910_MAIN_0400_0300_00_skm,ACTOR,Security Guard
$C1910_MAIN_0400_0400_00_zax,,Get your hands off!
$C1910_MAIN_0400_0400_00_zax,ACTOR,Zack
$C1910_MAIN_0410_0100_00_skm,,"Look, the Buster Sword."
$C1910_MAIN_0410_0100_00_skm,ACTOR,Security Guard
$C1910_MAIN_0410_0200_00_skm,,Damn Avalanche!
$C1910_MAIN_0410_0200_00_skm,ACTOR,Security Guard
$C1910_MAIN_0410_0300_00_skm,,The recovery target is a female Ancient. Prioritize securing her.
$C1910_MAIN_0410_0300_00_skm,ACTOR,Shinra Helicopter
$C1910_MAIN_0410_0400_00_skm,,This is Unit 5 requesting backup! Engaging Avalanche at the transport crash site.
$C1910_MAIN_0410_0400_00_skm,ACTOR,Shinra Helicopter
$C1910_MAIN_0410_0500_00_skm,,"Crash site is near the Sector 5 slum gate. All units, head to the scene!"
$C1910_MAIN_0410_0500_00_skm,ACTOR,Shinra Helicopter
$C1910_MAIN_0410_0600_00_skm,,Repeat——
$C1910_MAIN_0410_0600_00_skm,ACTOR,Shinra Helicopter
$C1910_MAIN_0420_0050_00_skm,,Confirmed annihilation of the advance team!
$C1910_MAIN_0420_0050_00_skm,ACTOR,Shinra Helicopter
$C1910_MAIN_0420_0060_00_skm,,Deploying the second team. Requesting continued support.
$C1910_MAIN_0420_0060_00_skm,ACTOR,Shinra Helicopter
$C1910_MAIN_0420_0060_05_skm,,Let’s go!
$C1910_MAIN_0420_0060_05_skm,ACTOR,Security Guard
$C1910_MAIN_0420_0060_11_zax,,
$C1910_MAIN_0420_0060_11_zax,ACTOR,Zack
$C1910_MAIN_0420_0060_14_skm,,
$C1910_MAIN_0420_0060_14_skm,ACTOR,Security Guard
$C1910_MAIN_0420_0060_17_skm,,
$C1910_MAIN_0420_0060_17_skm,ACTOR,Security Guard
$C1910_MAIN_0420_0100_00_zax,,This is bad.
$C1910_MAIN_0420_0100_00_zax,ACTOR,Zack
$C1910_MAIN_0420_0100_05_skm,,
$C1910_MAIN_0420_0100_05_skm,ACTOR,Security Guard
$C1910_MAIN_0420_0100_08_skm,,
$C1910_MAIN_0420_0100_08_skm,ACTOR,Security Guard
$C1910_MAIN_0420_0200_00_skm,,To Avalanche: Cease resistance and surrender immediately.
$C1910_MAIN_0420_0200_00_skm,ACTOR,Shinra Helicopter
$C1910_MAIN_0420_0200_05_zax,,
$C1910_MAIN_0420_0200_05_zax,ACTOR,Zack
$C1910_MAIN_0420_0200_07_skm,,
$C1910_MAIN_0420_0200_07_skm,ACTOR,Security Guard
$C1910_MAIN_0420_0200_08_skm,,
$C1910_MAIN_0420_0200_08_skm,ACTOR,Security Guard
$C1910_MAIN_0420_0200_10_zax,,
$C1910_MAIN_0420_0200_10_zax,ACTOR,Zack
$C1910_MAIN_0420_0300_00_zax,,Shut up!
$C1910_MAIN_0420_0300_00_zax,ACTOR,Zack
$C1910_MAIN_0420_0400_00_skm,,What...!
$C1910_MAIN_0420_0400_00_skm,ACTOR,Security Guard
$C1910_MAIN_0420_0400_05_skm,,
$C1910_MAIN_0420_0400_05_skm,ACTOR,Security Guard
$C1910_MAIN_0420_0400_08_skm,,
$C1910_MAIN_0420_0400_08_skm,ACTOR,Security Guard
$C1910_MAIN_0420_0400_11_skm,,
$C1910_MAIN_0420_0400_11_skm,ACTOR,Security Guard
$C1910_MAIN_0420_0400_14_zax,,
$C1910_MAIN_0420_0400_14_zax,ACTOR,Zack
$C1910_MAIN_0420_0500_00_skm,,"Don’t falter, attack!"
$C1910_MAIN_0420_0500_00_skm,ACTOR,Security Guard
$C1910_MAIN_0420_0500_05_skm,,
$C1910_MAIN_0420_0500_05_skm,ACTOR,Security Guard
$C1910_MAIN_0420_0500_08_zax,,
$C1910_MAIN_0420_0500_08_zax,ACTOR,Zack
$C1910_MAIN_0500_0050_05_zax,,
$C1910_MAIN_0500_0050_05_zax,ACTOR,Zack
$C1910_MAIN_0500_0050_09_zax,,
$C1910_MAIN_0500_0050_09_zax,ACTOR,Zack
$C1910_MAIN_0500_0050_13_zax,,
$C1910_MAIN_0500_0050_13_zax,ACTOR,Zack
$C1910_MAIN_0500_0100_00_zax,,"Thanks, man."
$C1910_MAIN_0500_0100_00_zax,ACTOR,Zack
$C1910_MAIN_0500_0100_07_zax,,
$C1910_MAIN_0500_0100_07_zax,ACTOR,Zack
$C1910_MAIN_0500_0200_00_skm,,Where’s the Ancient!
$C1910_MAIN_0500_0200_00_skm,ACTOR,Security Guard
$C1910_MAIN_0500_0300_00_skm,,"If we don’t recover her, it’ll be a huge mess."
$C1910_MAIN_0500_0300_00_skm,ACTOR,Security Guard
$C1910_MAIN_0500_0400_00_skm,,"Don’t just stand there, search!"
$C1910_MAIN_0500_0400_00_skm,ACTOR,Security Guard
$C1910_MAIN_0500_0400_05_zax,,
$C1910_MAIN_0500_0400_05_zax,ACTOR,Zack
$C1910_MAIN_0500_0500_00_zax,,What’s this?
$C1910_MAIN_0500_0500_00_zax,ACTOR,Zack
$C1910_MAIN_0500_0600_00_zax,,What’s going on?
$C1910_MAIN_0500_0600_00_zax,ACTOR,Zack
$C1910_MAIN_0500_0600_05_zax,,
$C1910_MAIN_0500_0600_05_zax,ACTOR,Zack
$C1910_MAIN_0500_0700_00_zax,,"Aerith, I’m back, okay?"
$C1910_MAIN_0500_0700_00_zax,ACTOR,Zack
$C1910_MAIN_0500_0700_05_zax,,
$C1910_MAIN_0500_0700_05_zax,ACTOR,Zack
$C1910_MAIN_0500_0700_07_zax,,
$C1910_MAIN_0500_0700_07_zax,ACTOR,Zack
$C2510_MAIN_1600_0000_02_zax,,
$C2510_MAIN_1600_0000_02_zax,ACTOR,Zack
$C2510_MAIN_1600_0000_05_zax,,
$C2510_MAIN_1600_0000_05_zax,ACTOR,Zack
$C2510_MAIN_1600_0100_00_zax,,Huh?
$C2510_MAIN_1600_0100_00_zax,ACTOR,Zack
$C2510_MAIN_1600_0200_00_elm,,Open the door.
$C2510_MAIN_1600_0200_00_elm,ACTOR,???
$C2510_MAIN_1600_0200_05_zax,,
$C2510_MAIN_1600_0200_05_zax,ACTOR,Zack
$C2510_MAIN_1700_0000_03_elm,,
$C2510_MAIN_1700_0000_03_elm,ACTOR,Elmyra
$C2510_MAIN_1700_0000_05_zax,,
$C2510_MAIN_1700_0000_05_zax,ACTOR,Zack
$C2510_MAIN_1700_0100_00_zax,,Elmyra?
$C2510_MAIN_1700_0100_00_zax,ACTOR,Zack
$C2510_MAIN_1700_0200_00_elm,,"You’re Zack, right?"
$C2510_MAIN_1700_0200_00_elm,ACTOR,Elmyra
$C2510_MAIN_1700_0300_00_zax,,Yeah...
$C2510_MAIN_1700_0300_00_zax,ACTOR,Zack
$C2510_MAIN_1700_0300_03_elm,,
$C2510_MAIN_1700_0300_03_elm,ACTOR,Elmyra
$C2510_MAIN_1700_0300_05_zax,,
$C2510_MAIN_1700_0300_05_zax,ACTOR,Zack
$C2510_MAIN_1700_0400_00_elm,,Where’s Aerith?
$C2510_MAIN_1700_0400_00_elm,ACTOR,Elmyra
$C2510_MAIN_1700_0500_00_zax,,Upstairs...
$C2510_MAIN_1700_0500_00_zax,ACTOR,Zack
$C2510_MAIN_1700_0500_05_elm,,
$C2510_MAIN_1700_0500_05_elm,ACTOR,Elmyra
$C2510_MAIN_1800_0100_00_elm,,I’ll take her home with me.
$C2510_MAIN_1800_0100_00_elm,ACTOR,Elmyra
$C2510_MAIN_1800_0200_00_zax,,That house is being watched by Shinra. I’ve checked it out a few times.
$C2510_MAIN_1800_0200_00_zax,ACTOR,Zack
$C2510_MAIN_1800_0300_00_elm,,They’re gone now. I guess they’ve got bigger things to deal with.
$C2510_MAIN_1800_0300_00_elm,ACTOR,Elmyra
$C2510_MAIN_1800_0400_00_zax,,But...
$C2510_MAIN_1800_0400_00_zax,ACTOR,Zack
$C2510_MAIN_1800_0500_00_elm,,"You can’t take care of her, can you?"
$C2510_MAIN_1800_0500_00_elm,ACTOR,Elmyra
$C2510_MAIN_1800_0600_00_zax,,"No, that’s not true! I’ve been looking after Cloud this whole——"
$C2510_MAIN_1800_0600_00_zax,ACTOR,Zack
$C2510_MAIN_1800_0700_00_elm,,You haven’t!
$C2510_MAIN_1800_0700_00_elm,ACTOR,Elmyra
$C2510_MAIN_1800_0710_00_elm,,Look at Aerith’s skin.
$C2510_MAIN_1800_0710_00_elm,ACTOR,Elmyra
$C2510_MAIN_1800_0800_00_elm,,"It’s all dry, and this dirt!"
$C2510_MAIN_1800_0800_00_elm,ACTOR,Elmyra
$C2510_MAIN_1800_0800_05_zax,,
$C2510_MAIN_1800_0800_05_zax,ACTOR,Zack
$C2510_MAIN_1800_0900_00_elm,,Sorry.
$C2510_MAIN_1800_0900_00_elm,ACTOR,Elmyra
$C2510_MAIN_1800_1000_00_elm,,"I prepared myself after seeing the note, but seeing her like this still hits hard."
$C2510_MAIN_1800_1000_00_elm,ACTOR,Elmyra
$C2510_MAIN_1800_1000_05_elm,,
$C2510_MAIN_1800_1000_05_elm,ACTOR,Elmyra
$C2510_MAIN_1800_1100_00_zax,,Yeah...
$C2510_MAIN_1800_1100_00_zax,ACTOR,Zack
$C2510_MAIN_1800_1100_05_elm,,
$C2510_MAIN_1800_1100_05_elm,ACTOR,Elmyra
$C2510_MAIN_1800_1200_00_elm,,I borrowed a wheelchair for Aerith. You carry Cloud on your back.
$C2510_MAIN_1800_1200_00_elm,ACTOR,Elmyra
$C2510_MAIN_1800_1300_00_elm,,"That’ll work, right?"
$C2510_MAIN_1800_1300_00_elm,ACTOR,Elmyra
$C2510_MAIN_1800_1400_00_zax,,"Yeah, I think so."
$C2510_MAIN_1800_1400_00_zax,ACTOR,Zack
$C2510_MAIN_1800_1500_00_zax,,That’s Aerith’s.
$C2510_MAIN_1800_1500_00_zax,ACTOR,Zack
$C2510_MAIN_1800_1600_00_elm,,"Yeah, I know."
$C2510_MAIN_1800_1600_00_elm,ACTOR,Elmyra
$C2510_MAIN_1900_0100_00_mug,,"Huh, Aerith?"
$C2510_MAIN_1900_0100_00_mug,ACTOR,Mugi
$C2510_MAIN_1900_0200_00_mug,,What’s wrong?
$C2510_MAIN_1900_0200_00_mug,ACTOR,Mugi
$C2510_MAIN_1900_0200_05_elm,,
$C2510_MAIN_1900_0200_05_elm,ACTOR,Elmyra
$C2510_MAIN_1900_0300_00_mug,,Aerith...Aerith!
$C2510_MAIN_1900_0300_00_mug,ACTOR,Mugi
$C2510_MAIN_1900_0300_05_mug,,
$C2510_MAIN_1900_0300_05_mug,ACTOR,Mugi
$C2510_MAIN_1900_0300_08_mug,,
$C2510_MAIN_1900_0300_08_mug,ACTOR,Mugi
$C2510_MAIN_1900_0300_11_zax,,
$C2510_MAIN_1900_0300_11_zax,ACTOR,Zack
$C2510_MAIN_1900_0400_00_zax,,"Hey, Elmyra."
$C2510_MAIN_1900_0400_00_zax,ACTOR,Zack
$C2510_MAIN_1900_0500_00_elm,,What is it?
$C2510_MAIN_1900_0500_00_elm,ACTOR,Elmyra
$C2510_MAIN_1900_0600_00_zax,,What’s happening?
$C2510_MAIN_1900_0600_00_zax,ACTOR,Zack
$C2510_MAIN_1900_0600_05_zax,,
$C2510_MAIN_1900_0600_05_zax,ACTOR,Zack
$C2510_MAIN_1900_0700_00_elm,,The world’s ending.
$C2510_MAIN_1900_0700_00_elm,ACTOR,Elmyra
$C2510_MAIN_1900_0700_05_zax,,
$C2510_MAIN_1900_0700_05_zax,ACTOR,Zack
$C2510_MAIN_1900_0710_00_elm,,That’s what everyone’s saying.
$C2510_MAIN_1900_0710_00_elm,ACTOR,Elmyra
$C2610_MAIN_3000_0100_00_zax,,"Sorry, I couldn’t do anything for you."
$C2610_MAIN_3000_0100_00_zax,ACTOR,Zack
$C2610_MAIN_3000_0200_00_zax,,Didn’t know you were such a bookworm.
$C2610_MAIN_3000_0200_00_zax,ACTOR,Zack
$C2610_MAIN_3000_0300_00_zax,,"Materia, huh? Weird color."
$C2610_MAIN_3000_0300_00_zax,ACTOR,Zack
$C2610_MAIN_3200_0000_05_elm,,
$C2610_MAIN_3200_0000_05_elm,ACTOR,Elmyra
$C2610_MAIN_3200_0000_09_elm,,
$C2610_MAIN_3200_0000_09_elm,ACTOR,Elmyra
$C2610_MAIN_3200_0100_00_elm,,Want some too?
$C2610_MAIN_3200_0100_00_elm,ACTOR,Elmyra
$C2610_MAIN_3200_0200_00_zax,,"Yeah, yeah!"
$C2610_MAIN_3200_0200_00_zax,ACTOR,Zack
$C2610_MAIN_3200_0200_05_zax,,
$C2610_MAIN_3200_0200_05_zax,ACTOR,Zack
$C2610_MAIN_3200_0300_00_mrn,,"Say ""Thanks for the food."""
$C2610_MAIN_3200_0300_00_mrn,ACTOR,Marlene
$C2610_MAIN_3200_0400_00_zax,,"Yes, yes!"
$C2610_MAIN_3200_0400_00_zax,ACTOR,Zack
$C2610_MAIN_3200_0500_00_mrn,,"""Yes"" is just once!"
$C2610_MAIN_3200_0500_00_mrn,ACTOR,Marlene
$C2610_MAIN_3200_0500_05_zax,,
$C2610_MAIN_3200_0500_05_zax,ACTOR,Zack
$C2610_MAIN_3200_0600_00_zax,,Yes!
$C2610_MAIN_3200_0600_00_zax,ACTOR,Zack
$C2610_MAIN_3200_0600_05_zax,,
$C2610_MAIN_3200_0600_05_zax,ACTOR,Zack
$C2610_MAIN_3200_0700_00_zax,,"Last night, there was someone outside the house, right?"
$C2610_MAIN_3200_0700_00_zax,ACTOR,Zack
$C2610_MAIN_3200_0800_00_elm,,"Yeah, that was Biggs."
$C2610_MAIN_3200_0800_00_elm,ACTOR,Elmyra
$C2610_MAIN_3200_0810_00_elm,,He brought us some food.
$C2610_MAIN_3200_0810_00_elm,ACTOR,Elmyra
$C2610_MAIN_3200_0900_00_zax,,"He was kinda sneaking around, though."
$C2610_MAIN_3200_0900_00_zax,ACTOR,Zack
$C2610_MAIN_3200_1000_00_elm,,"Wanted posters with his face are plastered everywhere, you know? That’s probably why."
$C2610_MAIN_3200_1000_00_elm,ACTOR,Elmyra
$C2610_MAIN_3300_0100_00_big,,
$C2610_MAIN_3300_0100_00_big,ACTOR,Biggs
$C2610_MAIN_3300_0200_00_big,,
$C2610_MAIN_3300_0200_00_big,ACTOR,Biggs
$C2610_MAIN_3400_0100_00_zax,,What’s the connection?
$C2610_MAIN_3400_0100_00_zax,ACTOR,Zack
$C2610_MAIN_3400_0200_00_elm,,Ask him yourself.
$C2610_MAIN_3400_0200_00_elm,ACTOR,Elmyra
$C2610_MAIN_3400_0210_00_elm,,"As long as Marlene’s here, he’ll come back."
$C2610_MAIN_3400_0210_00_elm,ACTOR,Elmyra
$C2610_MAIN_3400_0300_00_mrn,,He won’t.
$C2610_MAIN_3400_0300_00_mrn,ACTOR,Marlene
$C2610_MAIN_3400_0300_06_elm,,
$C2610_MAIN_3400_0300_06_elm,ACTOR,Elmyra
$C2610_MAIN_3400_0400_00_mrn,,Biggs isn’t coming back. ‘Cause Daddy and Tifa haven’t come back either!
$C2610_MAIN_3400_0400_00_mrn,ACTOR,Marlene
