id,sub_id,text
$C2710_MAIN_0200_1000_03_ruf,ACTOR,Rufus
$C2710_MAIN_0200_1000_06_ruf,,GONGE_24
$C2710_MAIN_0200_1000_06_ruf,ACTOR,Rufus
$C2710_MAIN_0200_1100_00_ruf,,Just who the hell are you?
$C2710_MAIN_0200_1100_00_ruf,ACTOR,Rufus
$C2710_MAIN_0200_1200_00_rgs,,"Don’t be so cold, man."
$C2710_MAIN_0200_1200_00_rgs,ACTOR,Glenn
$C2710_MAIN_0200_1300_00_rgs,,"I can see right into that head of yours, prez. You’re scared of me, ain’t ya?"
$C2710_MAIN_0200_1300_00_rgs,ACTOR,Glenn
$C2710_MAIN_0200_1400_00_rgs,,"Oh, wait—I can still see more. What’s this?"
$C2710_MAIN_0200_1400_00_rgs,ACTOR,Glenn
$C2710_MAIN_0200_1500_00_rgs,,"Fear of your old man, hatred, inferiority—"
$C2710_MAIN_0200_1500_00_rgs,ACTOR,Glenn
$C2710_MAIN_0200_1600_00_rgs,,"And deep down, locked away, loneliness."
$C2710_MAIN_0200_1600_00_rgs,ACTOR,Glenn
$C2710_MAIN_0200_1700_00_ruf,,I won’t deny it.
$C2710_MAIN_0200_1700_00_ruf,ACTOR,Rufus
$C2710_MAIN_0200_1710_00_ruf,,It’s all my driving force.
$C2710_MAIN_0200_1710_00_ruf,ACTOR,Rufus
$C2710_MAIN_0200_1800_00_rgs,,"Heh, not bad."
$C2710_MAIN_0200_1800_00_rgs,ACTOR,Glenn
$C2710_MAIN_0200_1900_00_rgs,,This planet could use a little more excitement.
$C2710_MAIN_0200_1900_00_rgs,ACTOR,Glenn
$C2710_MAIN_0200_1910_00_rgs,,Stir it up with that power of yours.
$C2710_MAIN_0200_1910_00_rgs,ACTOR,Glenn
$C2710_MAIN_0200_2000_00_ruf,,"So I’m that interesting to you, huh?"
$C2710_MAIN_0200_2000_00_ruf,ACTOR,Rufus
$C2710_MAIN_0700_0080_05_yfi,,GONGE_37
$C2710_MAIN_0700_0080_05_yfi,ACTOR,Yuffie
$C2710_MAIN_0700_0090_00_cat,,"Whoa, ‘scuse me!"
$C2710_MAIN_0700_0090_00_cat,ACTOR,Cait Sith
$C2710_MAIN_0700_0100_00_cat,,"Hey, folks! Where we headin’ next?"
$C2710_MAIN_0700_0100_00_cat,ACTOR,Cait Sith
$C2710_MAIN_0700_0200_00_blt,,South! We’re goin’ south!
$C2710_MAIN_0700_0200_00_blt,ACTOR,Barret
$C2710_MAIN_0700_0300_00_cld,,Something down there?
$C2710_MAIN_0700_0300_00_cld,ACTOR,Cloud
$C2710_MAIN_0700_0400_00_blt,,North’s Corel. Ain’t goin’ back.
$C2710_MAIN_0700_0400_00_blt,ACTOR,Barret
$C2710_MAIN_0700_0500_00_cat,,"Then south it is! Hold on tight, y’all!"
$C2710_MAIN_0700_0500_00_cat,ACTOR,Cait Sith
$C2710_MAIN_0700_0500_05_cat,,GONGE_44
$C2710_MAIN_0700_0500_05_cat,ACTOR,Cait Sith
$C2710_MAIN_0700_0500_08_yfi,,GONGE_45
$C2710_MAIN_0700_0500_08_yfi,ACTOR,Yuffie
$C2710_MAIN_0800_0100_00_blt,,"Hey, Cait Sith!"
$C2710_MAIN_0800_0100_00_blt,ACTOR,Barret
$C2710_MAIN_0800_0200_00_blt,,"You’re actin’ all cozy with us, but what the hell are you?"
$C2710_MAIN_0800_0200_00_blt,ACTOR,Barret
$C2710_MAIN_0800_0300_00_cat,,"Me? I’m a smolderin’ employee of Shinra Resort, a wee subsidiary of Shinra Company."
$C2710_MAIN_0800_0300_00_cat,ACTOR,Cait Sith
$C2710_MAIN_0800_0400_00_cat,,"Thanks to ‘em, I’ve been smolderin’ for a mighty long time!"
$C2710_MAIN_0800_0400_00_cat,ACTOR,Cait Sith
$C2710_MAIN_0800_0500_00_blt,,"Shinra’s lapdog, huh?"
$C2710_MAIN_0800_0500_00_blt,ACTOR,Barret
$C2710_MAIN_0800_0600_00_cat,,"I’m a cat, meow~!"
$C2710_MAIN_0800_0600_00_cat,ACTOR,Cait Sith
$C2710_MAIN_0800_0610_00_blt,,"A cat, huh~?"
$C2710_MAIN_0800_0610_00_blt,ACTOR,Barret
$C2710_MAIN_0800_0700_00_cat,,"But seriously, folks like y’all? First time I’ve met anyone like ya!"
$C2710_MAIN_0800_0700_00_cat,ACTOR,Cait Sith
$C2710_MAIN_0800_0710_00_cat,,I’m all curious—my excitement’s explodin’!
$C2710_MAIN_0800_0710_00_cat,ACTOR,Cait Sith
$C2710_MAIN_0800_0800_00_cat,,"Guess I just like people, huh~!"
$C2710_MAIN_0800_0800_00_cat,ACTOR,Cait Sith
$C2710_MAIN_0800_0900_00_blt,,"""Guess I just like people, huh~!"" Hahahah! Don’t make me laugh!"
$C2710_MAIN_0800_0900_00_blt,ACTOR,Barret
$C2710_MAIN_0800_1000_00_cat,,No need to get all fired up! Let’s enjoy this nice drive and get along!
$C2710_MAIN_0800_1000_00_cat,ACTOR,Cait Sith
$C2710_MAIN_0900_0100_00_yfi,,Barret...
$C2710_MAIN_0900_0100_00_yfi,ACTOR,Yuffie
$C2710_MAIN_0900_0200_00_yfi,,"You’re gonna take down Scarlet someday, right? I’m totally joinin’ ya when you do!"
$C2710_MAIN_0900_0200_00_yfi,ACTOR,Yuffie
$C2710_MAIN_0900_0300_00_blt,,"Yeah...but, looks like you’re the one about to collapse."
$C2710_MAIN_0900_0300_00_blt,ACTOR,Barret
$C2710_MAIN_0900_0400_00_yfi,,I’ll throw all this misery right at her...
$C2710_MAIN_0900_0400_00_yfi,ACTOR,Yuffie
$C2710_MAIN_0900_0500_00_yfi,,All my hatred for that woman...I’ll pile it up for her!
$C2710_MAIN_0900_0500_00_yfi,ACTOR,Yuffie
$C2710_MAIN_0900_0600_00_yfi,,I’m at my limit...
$C2710_MAIN_0900_0600_00_yfi,ACTOR,Yuffie
$C2710_MAIN_0900_0600_05_blt,,"Hey, you don’t mean—"
$C2710_MAIN_0900_0600_05_blt,ACTOR,Barret
$C2710_MAIN_0900_0700_00_yfi,,Urp! Bleeegh~!
$C2710_MAIN_0900_0700_00_yfi,ACTOR,Yuffie
$C2710_MAIN_0900_0800_00_blt,,"Stop it, stop it, STOP IT!"
$C2710_MAIN_0900_0800_00_blt,ACTOR,Barret
$C2710_MAIN_0900_0900_00_cat,,"Hold up! Don’t puke inside, pleeease~!"
$C2710_MAIN_0900_0900_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1000_0100_00_art,,You okay?
$C2710_MAIN_1000_0100_00_art,ACTOR,Aerith
$C2710_MAIN_1000_0200_00_yfi,,Nooo waaay~!
$C2710_MAIN_1000_0200_00_yfi,ACTOR,Yuffie
$C2710_MAIN_1000_0200_05_tif,,GONGE_70
$C2710_MAIN_1000_0200_05_tif,ACTOR,Tifa
$C2710_MAIN_1000_0300_00_tif,,What do we do?
$C2710_MAIN_1000_0300_00_tif,ACTOR,Tifa
$C2710_MAIN_1000_0400_00_tif,,"No sign of the black-robed guys, and wandering aimlessly in the buggy..."
$C2710_MAIN_1000_0400_00_tif,ACTOR,Tifa
$C2710_MAIN_1000_0500_00_yfi,,NOOOO WAAAAY~!
$C2710_MAIN_1000_0500_00_yfi,ACTOR,Yuffie
$C2710_MAIN_1000_0500_02_art,,GONGE_74
$C2710_MAIN_1000_0500_02_art,ACTOR,Aerith
$C2710_MAIN_1000_0500_06_cat,,GONGE_75
$C2710_MAIN_1000_0500_06_cat,ACTOR,Cait Sith
$C2710_MAIN_1000_0600_00_cat,,Times like this call for—
$C2710_MAIN_1000_0600_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1000_0700_00_cat,,"Hey, you! I’ll read everyone’s future~!"
$C2710_MAIN_1000_0700_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1000_0700_05_art,,GONGE_78
$C2710_MAIN_1000_0700_05_art,ACTOR,Aerith
$C2710_MAIN_1000_0800_00_cat,,GONGE_79
$C2710_MAIN_1000_0800_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1000_0900_00_cld,,"""Lucky food is mushrooms."""
$C2710_MAIN_1000_0900_00_cld,ACTOR,Cloud
$C2710_MAIN_1000_1000_00_art,,Mushrooms?
$C2710_MAIN_1000_1000_00_art,ACTOR,Aerith
$C2710_MAIN_1000_1000_05_art,,GONGE_82
$C2710_MAIN_1000_1000_05_art,ACTOR,Aerith
$C2710_MAIN_1000_1100_00_cat,,"Mushrooms, mushrooms...Oh!"
$C2710_MAIN_1000_1100_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1000_1200_00_cat,,"Barret, didn’t ya mention somethin’ about the Corel Reactor?"
$C2710_MAIN_1000_1200_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1000_1300_00_cat,,Somethin’ about a Weapon or whatnot?
$C2710_MAIN_1000_1300_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1000_1400_00_blt,,Did I tell you somethin’ like that?
$C2710_MAIN_1000_1400_00_blt,ACTOR,Barret
$C2710_MAIN_1000_1500_00_cat,,"Actually, there’s a shut-down reactor still sittin’ ‘round these parts."
$C2710_MAIN_1000_1500_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1000_1600_00_yfi,,Mak-oro? Materia?
$C2710_MAIN_1000_1600_00_yfi,ACTOR,Yuffie
$C2710_MAIN_1000_1610_00_yfi,,Yes! YES! I’m all in for headin’ to the reactor~!
$C2710_MAIN_1000_1610_00_yfi,ACTOR,Yuffie
$C2710_MAIN_1000_1610_04_art,,GONGE_90
$C2710_MAIN_1000_1610_04_art,ACTOR,Aerith
$C2710_MAIN_1000_1610_09_blt,,GONGE_91
$C2710_MAIN_1000_1610_09_blt,ACTOR,Barret
$C2710_MAIN_1000_1700_00_blt,,"Well, it sure does pique my interest."
$C2710_MAIN_1000_1700_00_blt,ACTOR,Barret
$C2710_MAIN_1000_1700_05_cat,,GONGE_93
$C2710_MAIN_1000_1700_05_cat,ACTOR,Cait Sith
$C2710_MAIN_1000_1800_00_cat,,"It’s a bit of a trek from here, so what d’ya say?"
$C2710_MAIN_1000_1800_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1000_1900_00_cld,,Let’s check it out.
$C2710_MAIN_1000_1900_00_cld,ACTOR,Cloud
$C2710_MAIN_1000_2000_00_tif,,"Cloud, switch with me on driving."
$C2710_MAIN_1000_2000_00_tif,ACTOR,Tifa
$C2710_MAIN_1000_2000_05_cld,,GONGE_97
$C2710_MAIN_1000_2000_05_cld,ACTOR,Cloud
$C2710_MAIN_1000_2100_00_cat,,Then off we go to the lush green southern continent! How’s a reactor sightseeing tour sound~?
$C2710_MAIN_1000_2100_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1000_2100_05_yfi,,GONGE_99
$C2710_MAIN_1000_2100_05_yfi,ACTOR,Yuffie
$C2710_MAIN_1050_0100_00_cat,,"Cross this, and we’re in Gongaga~!"
$C2710_MAIN_1050_0100_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1050_0200_00_art,,Gongaga...
$C2710_MAIN_1050_0200_00_art,ACTOR,Aerith
$C2710_MAIN_1100_0100_00_art,,"Hey, what’s the deal with mushrooms? The lucky food mushrooms?"
$C2710_MAIN_1100_0100_00_art,ACTOR,Aerith
$C2710_MAIN_1100_0200_00_cat,,"They’re a specialty from a village near the reactor, nya-nya-nya-nn!"
$C2710_MAIN_1100_0200_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1100_0300_00_cat,,"Mushrooms, that’s what they are!"
$C2710_MAIN_1100_0300_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1100_0400_00_art,,"Oh, I get it~"
$C2710_MAIN_1100_0400_00_art,ACTOR,Aerith
$C2710_MAIN_1100_0500_00_blt,,A reactor and mushrooms? That safe to eat?
$C2710_MAIN_1100_0500_00_blt,ACTOR,Barret
$C2710_MAIN_1200_0100_00_cat,,Should be gettin’ close by now~
$C2710_MAIN_1200_0100_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1200_0200_00_blt,,"What’s with the ""should be""?"
$C2710_MAIN_1200_0200_00_blt,ACTOR,Barret
$C2710_MAIN_1200_0300_00_cat,,"Well, near the reactor, it’s all thick forest-like!"
$C2710_MAIN_1200_0300_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1200_0400_00_red,,I don’t see anything like that yet.
$C2710_MAIN_1200_0400_00_red,ACTOR,Red XIII
$C2710_MAIN_1200_0500_00_art,,Can the buggy make it?
$C2710_MAIN_1200_0500_00_art,ACTOR,Aerith
$C2710_MAIN_1200_0600_00_cat,,Can’t say ‘til we check it out!
$C2710_MAIN_1200_0600_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1300_0100_00_tif,,"Look! Over there—that’s a forest, right?"
$C2710_MAIN_1300_0100_00_tif,ACTOR,Tifa
$C2710_MAIN_1300_0200_00_cat,,"Bingo! Hang in there a bit longer, Yuffie!"
$C2710_MAIN_1300_0200_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1300_0300_00_yfi,,Yaaay...
$C2710_MAIN_1300_0300_00_yfi,ACTOR,Yuffie
$C2710_MAIN_1400_0000_05_yfi,,GONGE_116
$C2710_MAIN_1400_0000_05_yfi,ACTOR,Yuffie
$C2710_MAIN_1400_0100_00_yfi,,Round...and round...
$C2710_MAIN_1400_0100_00_yfi,ACTOR,Yuffie
$C2710_MAIN_1400_0100_05_tif,,GONGE_118
$C2710_MAIN_1400_0100_05_tif,ACTOR,Tifa
$C2710_MAIN_1400_0200_00_cat,,Let’s walk from here. The reactor ain’t too far off.
$C2710_MAIN_1400_0200_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1400_0300_00_cat,,"Oh, and there’s a little village near the reactor too!"
$C2710_MAIN_1400_0300_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1400_0400_00_cat,,"How’s this? The reactor ain’t goin’ anywhere, so maybe a quick rest in the village first~?"
$C2710_MAIN_1400_0400_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1400_0400_05_tif,,GONGE_122
$C2710_MAIN_1400_0400_05_tif,ACTOR,Tifa
$C2710_MAIN_1400_0500_00_tif,,"Yeah, let’s do that."
$C2710_MAIN_1400_0500_00_tif,ACTOR,Tifa
$C2710_MAIN_1400_0500_02_yfi,,GONGE_124
$C2710_MAIN_1400_0500_02_yfi,ACTOR,Yuffie
$C2710_MAIN_1400_0500_05_cld,,GONGE_125
$C2710_MAIN_1400_0500_05_cld,ACTOR,Cloud
$C2710_MAIN_1400_0600_00_art,,"Cloud, what’s wrong?"
$C2710_MAIN_1400_0600_00_art,ACTOR,Aerith
$C2710_MAIN_1400_0700_00_cld,,This forest...feels familiar somehow.
$C2710_MAIN_1400_0700_00_cld,ACTOR,Cloud
$C2710_MAIN_1500_0100_00_blt,,"Hey, Cait Sith."
$C2710_MAIN_1500_0100_00_blt,ACTOR,Barret
$C2710_MAIN_1500_0200_00_cat,,What’s up?
$C2710_MAIN_1500_0200_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1500_0300_00_blt,,Walkin’ in silence is borin’ as hell. Spill some Shinra insider dirt.
$C2710_MAIN_1500_0300_00_blt,ACTOR,Barret
$C2710_MAIN_1500_0400_00_cat,,"Well, I got plenty o’ rumors!"
$C2710_MAIN_1500_0400_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1500_0500_00_blt,,Like what?
$C2710_MAIN_1500_0500_00_blt,ACTOR,Barret
$C2710_MAIN_1500_0600_00_cat,,"Right now, rumors ‘bout President Rufus are bloomin’ like crazy!"
$C2710_MAIN_1500_0600_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1500_0610_00_cat,,"Stuff like, ""Where’d he get that fancy white suit made!?"""
$C2710_MAIN_1500_0610_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1500_0700_00_blt,,Pfft! That’s damn lame!
$C2710_MAIN_1500_0700_00_blt,ACTOR,Barret
$C2710_MAIN_1600_0100_00_yfi,,"Hey, hey, Cait Sith!"
$C2710_MAIN_1600_0100_00_yfi,ACTOR,Yuffie
$C2710_MAIN_1600_0200_00_yfi,,"You’re secretly reportin’ where we are to Shinra, aren’t ya?"
$C2710_MAIN_1600_0200_00_yfi,ACTOR,Yuffie
$C2710_MAIN_1600_0300_00_cat,,Eep!
$C2710_MAIN_1600_0300_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1600_0400_00_yfi,,See!? Caught ya red-handed~!
$C2710_MAIN_1600_0400_00_yfi,ACTOR,Yuffie
$C2710_MAIN_1600_0500_00_cat,,"Aw, c’mon! Just a lil’ joke~!"
$C2710_MAIN_1600_0500_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1600_0600_00_blt,,"No matter how ya slice it, you’re Shinra-made. Wouldn’t surprise me if ya had a tiny tracker inside."
$C2710_MAIN_1600_0600_00_blt,ACTOR,Barret
$C2710_MAIN_1600_0700_00_cat,,"Naw, naw, that’s a no-go!"
$C2710_MAIN_1600_0700_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1600_0800_00_cat,,President Shinra was the type to make small stuff big instead!
$C2710_MAIN_1600_0800_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1600_0900_00_blt,,"Quit preachin’ your love for the prez, ya Shinra mutt!"
$C2710_MAIN_1600_0900_00_blt,ACTOR,Barret
$C2710_MAIN_1600_1000_00_cat,,"I’m a cat, meow~!"
$C2710_MAIN_1600_1000_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1600_1100_00_blt,,"A cat, huh~?"
$C2710_MAIN_1600_1100_00_blt,ACTOR,Barret
$C2710_MAIN_1700_0100_00_cat,,"Look, look! Gongaga Village is just ahead~!"
$C2710_MAIN_1700_0100_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1700_0300_00_yfi,,Let’s hurry! I’m starvin’!
$C2710_MAIN_1700_0300_00_yfi,ACTOR,Yuffie
$C2710_MAIN_1700_0400_00_tif,,"Lucky food’s mushrooms, huh?"
$C2710_MAIN_1700_0400_00_tif,ACTOR,Tifa
$C2710_MAIN_1800_0100_00_tif,,GONGE_150
$C2710_MAIN_1800_0100_00_tif,ACTOR,Tifa
$C2710_MAIN_1800_0110_00_tif,,No way—Gongashrooms? And so many of ‘em!
$C2710_MAIN_1800_0110_00_tif,ACTOR,Tifa
$C2710_MAIN_1800_0200_00_cat,,"They’re a delicacy in Midgar, y’know! But ‘round here, they grow like weeds."
$C2710_MAIN_1800_0200_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1800_0300_00_art,,GONGE_153
$C2710_MAIN_1800_0300_00_art,ACTOR,Aerith
$C2710_MAIN_1800_0300_05_cat,,GONGE_154
$C2710_MAIN_1800_0300_05_cat,ACTOR,Cait Sith
$C2710_MAIN_1800_0300_08_cat,,GONGE_155
$C2710_MAIN_1800_0300_08_cat,ACTOR,Cait Sith
$C2710_MAIN_1800_0300_11_cld,,GONGE_156
$C2710_MAIN_1800_0300_11_cld,ACTOR,Cloud
$C2710_MAIN_1800_0390_00_cld,,GONGE_157
$C2710_MAIN_1800_0390_00_cld,ACTOR,Cloud
$C2710_MAIN_1800_0400_07_cld,,GONGE_158
$C2710_MAIN_1800_0400_07_cld,ACTOR,Cloud
$C2710_MAIN_1800_0500_00_csn,,What’s your business in this village?
$C2710_MAIN_1800_0500_00_csn,ACTOR,???
$C2710_MAIN_1800_0500_05_cld,,GONGE_160
$C2710_MAIN_1800_0500_05_cld,ACTOR,Cloud
$C2710_MAIN_1800_0600_00_csn,,You...
$C2710_MAIN_1800_0600_00_csn,ACTOR,???
$C2710_MAIN_1800_0700_00_cld,,What?
$C2710_MAIN_1800_0700_00_cld,ACTOR,Cloud
$C2710_MAIN_1800_0700_05_csn,,GONGE_163
$C2710_MAIN_1800_0700_05_csn,ACTOR,???
$C2710_MAIN_1800_0800_00_csn,,"Sorry, you just looked like someone I know."
$C2710_MAIN_1800_0800_00_csn,ACTOR,???
$C2710_MAIN_1800_0800_05_csn,,GONGE_165
$C2710_MAIN_1800_0800_05_csn,ACTOR,???
$C2710_MAIN_1800_0900_00_csn,,You’re a strange bunch.
$C2710_MAIN_1800_0900_00_csn,ACTOR,???
$C2710_MAIN_1800_0900_05_cat,,GONGE_167
$C2710_MAIN_1800_0900_05_cat,ACTOR,Cait Sith
$C2710_MAIN_1800_1000_00_csn,,So what’s your deal here? You don’t look like a reactor survey team.
$C2710_MAIN_1800_1000_00_csn,ACTOR,???
$C2710_MAIN_1800_1100_00_cat,,"We’re here to sightsee the reactor! So, yeah, a sightseeing team!"
$C2710_MAIN_1800_1100_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1800_1100_05_csn,,GONGE_170
$C2710_MAIN_1800_1100_05_csn,ACTOR,???
$C2710_MAIN_1800_1100_08_cat,,GONGE_171
$C2710_MAIN_1800_1100_08_cat,ACTOR,Cait Sith
$C2710_MAIN_1800_1100_09_csn,,GONGE_172
$C2710_MAIN_1800_1100_09_csn,ACTOR,???
$C2710_MAIN_1800_1200_00_csn,,I see.
$C2710_MAIN_1800_1200_00_csn,ACTOR,???
$C2710_MAIN_1800_1200_05_cat,,GONGE_174
$C2710_MAIN_1800_1200_05_cat,ACTOR,Cait Sith
$C2710_MAIN_1800_1300_00_csn,,Welcome to Gongaga Village.
$C2710_MAIN_1800_1300_00_csn,ACTOR,???
$C2710_MAIN_1800_1310_00_csn,,"I’m Cissnei, leader of the youth brigade."
$C2710_MAIN_1800_1310_00_csn,ACTOR,Cissnei
$C2710_MAIN_1800_1400_00_csn,,Sorry for startling you. Village security’s my job.
$C2710_MAIN_1800_1400_00_csn,ACTOR,Cissnei
$C2710_MAIN_1800_1500_00_csn,,"Everyone, back to your posts."
$C2710_MAIN_1800_1500_00_csn,ACTOR,Cissnei
$C2710_MAIN_1800_1600_00_mma,,"Yes, ma’am."
$C2710_MAIN_1800_1600_00_mma,ACTOR,Youth Brigade
$C2710_MAIN_1800_1700_00_csn,,You can see the reactor from the hill up there.
$C2710_MAIN_1800_1700_00_csn,ACTOR,Cissnei
$C2710_MAIN_1800_1800_00_csn,,Check out the memorial too.
$C2710_MAIN_1800_1800_00_csn,ACTOR,Cissnei
$C2710_MAIN_1800_1900_00_cat,,Much obliged!
$C2710_MAIN_1800_1900_00_cat,ACTOR,Cait Sith
$C2710_MAIN_1800_1900_05_cat,,GONGE_183
$C2710_MAIN_1800_1900_05_cat,ACTOR,Cait Sith
$C2710_MAIN_1800_2000_00_csn,,This way.
$C2710_MAIN_1800_2000_00_csn,ACTOR,Cissnei
$C2710_MAIN_1900_0100_00_csn,,"As you can see, it’s a quiet village, so don’t stir up trouble, okay?"
$C2710_MAIN_1900_0100_00_csn,ACTOR,Cissnei
$C2710_MAIN_1900_0200_00_csn,,"It’s rich with nature—a nice place. We don’t get many visitors, though."
$C2710_MAIN_1900_0200_00_csn,ACTOR,Cissnei
$C2710_MAIN_1900_0300_00_csn,,It’s been a while since I last saw outsiders.
$C2710_MAIN_1900_0300_00_csn,ACTOR,Cissnei
$C2710_MAIN_2000_0100_00_csn,,The hill’s this way.
$C2710_MAIN_2000_0100_00_csn,ACTOR,Cissnei
$C2710_MAIN_2000_0200_00_csn,,Follow me.
$C2710_MAIN_2000_0200_00_csn,ACTOR,Cissnei
$C2710_MAIN_2100_0000_05_yfi,,GONGE_190
$C2710_MAIN_2100_0000_05_yfi,ACTOR,Yuffie
$C2710_MAIN_2100_0000_07_yfi,,GONGE_191
$C2710_MAIN_2100_0000_07_yfi,ACTOR,Yuffie
$C2710_MAIN_2100_0000_09_yfi,,GONGE_192
$C2710_MAIN_2100_0000_09_yfi,ACTOR,Yuffie
$C2710_MAIN_2100_0100_00_csn,,Thanks.
$C2710_MAIN_2100_0100_00_csn,ACTOR,Cissnei
$C2710_MAIN_2100_0100_05_yfi,,GONGE_194
$C2710_MAIN_2100_0100_05_yfi,ACTOR,Yuffie
$C2710_MAIN_2100_0200_00_yfi,,What’s this?
$C2710_MAIN_2100_0200_00_yfi,ACTOR,Yuffie
$C2710_MAIN_2100_0300_00_cat,,"Three years back, the Gongaga Reactor blew up."
$C2710_MAIN_2100_0300_00_cat,ACTOR,Cait Sith
$C2710_MAIN_2100_0310_00_cat,,"Cause was old, worn-out equipment."
$C2710_MAIN_2100_0310_00_cat,ACTOR,Cait Sith
$C2710_MAIN_2100_0400_00_csn,,"If they’d done proper checks and maintenance, the accident could’ve been avoided."
$C2710_MAIN_2100_0400_00_csn,ACTOR,Cissnei
$C2710_MAIN_2100_0500_00_yfi,,"Shinra’s laziness, huh~?"
$C2710_MAIN_2100_0500_00_yfi,ACTOR,Yuffie
$C2710_MAIN_2100_0600_00_csn,,But this memorial? Shinra built it.
