id,sub_id,text
$C2610_MAIN_0300_0300_13_yfi,ACTOR,Yuffie
$C2610_MAIN_0300_0300_14_mfa,,GOLDE_50
$C2610_MAIN_0300_0300_15_tif,,GOLDE_51
$C2610_MAIN_0300_0300_15_tif,ACTOR,Tifa
$C2610_MAIN_0300_0300_16_mfa,,GOLDE_52
$C2610_MAIN_0300_0300_18_art,,GOLDE_53
$C2610_MAIN_0300_0300_18_art,ACTOR,Aerith
$C2610_MAIN_0300_0300_20_tif,,GOLDE_54
$C2610_MAIN_0300_0300_20_tif,ACTOR,Tifa
$C2610_MAIN_0300_0400_00_blt,,GOLDE_55
$C2610_MAIN_0300_0410_00_ani,,GOLDE_56
$C2610_MAIN_0300_0410_00_ani,ACTOR,Andrea
$C2610_MAIN_0300_0410_11_ani,,GOLDE_57
$C2610_MAIN_0300_0410_11_ani,ACTOR,Andrea
$C2610_MAIN_0300_0410_16_ani,,GOLDE_58
$C2610_MAIN_0300_0410_16_ani,ACTOR,Andrea
$C2610_MAIN_0300_0410_21_yfi,,GOLDE_59
$C2610_MAIN_0300_0410_21_yfi,ACTOR,Yuffie
$C2610_MAIN_0300_0410_22_yfi,,GOLDE_60
$C2610_MAIN_0300_0410_22_yfi,ACTOR,Yuffie
$C2610_MAIN_0300_0410_23_yfi,,GOLDE_61
$C2610_MAIN_0300_0410_23_yfi,ACTOR,Yuffie
$C2610_MAIN_0300_0420_00_ani,,Beautiful!
$C2610_MAIN_0300_0420_00_ani,ACTOR,Andrea
$C2610_MAIN_0300_0422_05_tif,,GOLDE_63
$C2610_MAIN_0300_0422_05_tif,ACTOR,Tifa
$C2610_MAIN_0300_0422_07_art,,GOLDE_64
$C2610_MAIN_0300_0422_07_art,ACTOR,Aerith
$C2610_MAIN_0300_0422_11_yfi,,GOLDE_65
$C2610_MAIN_0300_0422_11_yfi,ACTOR,Yuffie
$C2610_MAIN_0300_0422_12_art,,GOLDE_66
$C2610_MAIN_0300_0422_12_art,ACTOR,Aerith
$C2610_MAIN_0300_0422_13_tif,,GOLDE_67
$C2610_MAIN_0300_0422_13_tif,ACTOR,Tifa
$C2610_MAIN_0300_0422_15_mma,,GOLDE_68
$C2610_MAIN_0300_0422_18_yfi,,GOLDE_69
$C2610_MAIN_0300_0422_18_yfi,ACTOR,Yuffie
$C2610_MAIN_0300_0422_19_tif,,GOLDE_70
$C2610_MAIN_0300_0422_19_tif,ACTOR,Tifa
$C2610_MAIN_0300_0422_21_art,,GOLDE_71
$C2610_MAIN_0300_0422_21_art,ACTOR,Aerith
$C2610_MAIN_0300_0430_00_dio,,GOLDE_72
$C2610_MAIN_0300_0430_00_dio,ACTOR,???
$C2610_MAIN_0300_0430_11_dio,,GOLDE_73
$C2610_MAIN_0300_0430_11_dio,ACTOR,???
$C2610_MAIN_0300_0430_15_dio,,GOLDE_74
$C2610_MAIN_0300_0430_15_dio,ACTOR,???
$C2610_MAIN_0300_0430_16_dio,,GOLDE_75
$C2610_MAIN_0300_0430_16_dio,ACTOR,???
$C2610_MAIN_0300_0430_18_yfi,,GOLDE_76
$C2610_MAIN_0300_0430_18_yfi,ACTOR,Yuffie
$C2610_MAIN_0300_0430_19_art,,GOLDE_77
$C2610_MAIN_0300_0430_19_art,ACTOR,Aerith
$C2610_MAIN_0300_0430_22_dio,,GOLDE_78
$C2610_MAIN_0300_0430_22_dio,ACTOR,???
$C2610_MAIN_0300_0430_23_dio,,GOLDE_79
$C2610_MAIN_0300_0430_23_dio,ACTOR,???
$C2610_MAIN_0300_0430_25_dio,,GOLDE_80
$C2610_MAIN_0300_0430_25_dio,ACTOR,???
$C2610_MAIN_0300_0430_26_dio,,GOLDE_81
$C2610_MAIN_0300_0430_26_dio,ACTOR,???
$C2610_MAIN_0300_0430_27_mma,,GOLDE_82
$C2610_MAIN_0300_0430_28_yfi,,GOLDE_83
$C2610_MAIN_0300_0430_28_yfi,ACTOR,Yuffie
$C2610_MAIN_0300_0430_32_mma,,GOLDE_84
$C2610_MAIN_0300_0430_34_mma,,GOLDE_85
$C2610_MAIN_0300_0430_36_mma,,GOLDE_86
$C2610_MAIN_0300_0440_00_yfi,,GOLDE_87
$C2610_MAIN_0300_0440_02_art,,GOLDE_88
$C2610_MAIN_0300_0440_02_art,ACTOR,Aerith
$C2610_MAIN_0300_0440_03_mma,,GOLDE_89
$C2610_MAIN_0300_0440_05_dio,,GOLDE_90
$C2610_MAIN_0300_0440_05_dio,ACTOR,???
$C2610_MAIN_0300_0450_00_yfi,,GOLDE_91
$C2610_MAIN_0300_0450_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0300_0450_07_tif,,GOLDE_92
$C2610_MAIN_0300_0450_07_tif,ACTOR,Tifa
$C2610_MAIN_0300_0450_08_art,,GOLDE_93
$C2610_MAIN_0300_0450_08_art,ACTOR,Aerith
$C2610_MAIN_0300_0450_12_dio,,GOLDE_94
$C2610_MAIN_0300_0450_12_dio,ACTOR,???
$C2610_MAIN_0300_0450_17_mfa,,GOLDE_95
$C2610_MAIN_0300_0500_00_blt,,What’s that?
$C2610_MAIN_0300_0500_00_blt,ACTOR,Barret
$C2610_MAIN_0300_0600_00_dio,,"Young one, you’re tonight’s challenger!"
$C2610_MAIN_0300_0600_00_dio,ACTOR,???
$C2610_MAIN_0300_0600_03_cld,,GOLDE_98
$C2610_MAIN_0300_0600_03_cld,ACTOR,Cloud
$C2610_MAIN_0300_0600_04_mma,,GOLDE_99
$C2610_MAIN_0300_0600_06_cld,,GOLDE_100
$C2610_MAIN_0300_0600_06_cld,ACTOR,Cloud
$C2610_MAIN_0300_0700_00_dio,,"Welcome to the golden paradise, Gold Saucer!"
$C2610_MAIN_0300_0700_00_dio,ACTOR,???
$C2610_MAIN_0300_0800_00_dio,,"I am Dio, the park’s director!"
$C2610_MAIN_0300_0800_00_dio,ACTOR,Dio
$C2610_MAIN_0300_0810_00_dio,,"Young one, what’s your name?"
$C2610_MAIN_0300_0810_00_dio,ACTOR,Dio
$C2610_MAIN_0300_0900_00_cld,,Cloud.
$C2610_MAIN_0300_0900_00_cld,ACTOR,Cloud
$C2610_MAIN_0300_0900_03_cld,,GOLDE_105
$C2610_MAIN_0300_0900_03_cld,ACTOR,Cloud
$C2610_MAIN_0300_0900_05_dio,,GOLDE_106
$C2610_MAIN_0300_0900_05_dio,ACTOR,Dio
$C2610_MAIN_0300_1000_00_dio,,Excellent! Let the contest begin!
$C2610_MAIN_0300_1000_00_dio,ACTOR,Dio
$C2610_MAIN_0300_1000_05_cld,,GOLDE_108
$C2610_MAIN_0300_1000_05_cld,ACTOR,Cloud
$C2610_MAIN_0300_1100_00_cld,,What’s that supposed to mean?
$C2610_MAIN_0300_1100_00_cld,ACTOR,Cloud
$C2610_MAIN_0300_1100_05_dio,,GOLDE_110
$C2610_MAIN_0300_1100_05_dio,ACTOR,Dio
$C2610_MAIN_0300_1200_00_dio,,"Young one, the moment of battle arrives without warning!"
$C2610_MAIN_0300_1200_00_dio,ACTOR,Dio
$C2610_MAIN_0300_1210_00_red,,"Cloud, don’t lose!"
$C2610_MAIN_0300_1210_00_red,ACTOR,Red XIII
$C2610_MAIN_0300_1300_00_cat,,"Are you ready, you two?"
$C2610_MAIN_0300_1300_00_cat,ACTOR,Cait Sith
$C2610_MAIN_0300_1390_05_tif,,GOLDE_114
$C2610_MAIN_0300_1390_05_tif,ACTOR,Tifa
$C2610_MAIN_0300_1390_07_yfi,,GOLDE_115
$C2610_MAIN_0300_1390_07_yfi,ACTOR,Yuffie
$C2610_MAIN_0300_1390_09_art,,GOLDE_116
$C2610_MAIN_0300_1390_09_art,ACTOR,Aerith
$C2610_MAIN_0300_1400_00_cat,,"Here we go—Ready, fight!"
$C2610_MAIN_0300_1400_00_cat,ACTOR,Cait Sith
$C2610_MAIN_0300_1500_07_dio,,GOLDE_118
$C2610_MAIN_0300_1500_07_dio,ACTOR,???
$C2610_MAIN_0350_0010_00_dio,,Hahaha! Let’s start with some light practice!
$C2610_MAIN_0350_0010_00_dio,ACTOR,Dio
$C2610_MAIN_0350_0020_00_dio,,Your warm-up’s perfect!
$C2610_MAIN_0350_0020_00_dio,ACTOR,Dio
$C2610_MAIN_0350_0030_00_dio,,"Alright, one more time!"
$C2610_MAIN_0350_0030_00_dio,ACTOR,Dio
$C2610_MAIN_0350_0040_00_dio,,Now for the real deal—bring it on!
$C2610_MAIN_0350_0040_00_dio,ACTOR,Dio
$C2610_MAIN_0350_0100_00_dio,,GOLDE_123
$C2610_MAIN_0350_0100_00_dio,ACTOR,Dio
$C2610_MAIN_0350_0110_00_dio,,GOLDE_124
$C2610_MAIN_0350_0110_00_dio,ACTOR,Dio
$C2610_MAIN_0350_0120_00_dio,,GOLDE_125
$C2610_MAIN_0350_0120_00_dio,ACTOR,Dio
$C2610_MAIN_0350_0200_00_dio,,GOLDE_126
$C2610_MAIN_0350_0200_00_dio,ACTOR,Dio
$C2610_MAIN_0350_0210_00_dio,,GOLDE_127
$C2610_MAIN_0350_0210_00_dio,ACTOR,Dio
$C2610_MAIN_0350_0220_00_dio,,GOLDE_128
$C2610_MAIN_0350_0220_00_dio,ACTOR,Dio
$C2610_MAIN_0350_0300_00_dio,,GOLDE_129
$C2610_MAIN_0350_0300_00_dio,ACTOR,Dio
$C2610_MAIN_0350_0400_00_dio,,GOLDE_130
$C2610_MAIN_0350_0400_00_dio,ACTOR,Dio
$C2610_MAIN_0350_0500_00_dio,,GOLDE_131
$C2610_MAIN_0350_0500_00_dio,ACTOR,Dio
$C2610_MAIN_0350_0600_00_dio,,GOLDE_132
$C2610_MAIN_0350_0600_00_dio,ACTOR,Dio
$C2610_MAIN_0350_0610_00_dio,,GOLDE_133
$C2610_MAIN_0350_0610_00_dio,ACTOR,Dio
$C2610_MAIN_0350_0620_00_dio,,GOLDE_134
$C2610_MAIN_0350_0620_00_dio,ACTOR,Dio
$C2610_MAIN_0350_0700_00_dio,,GOLDE_135
$C2610_MAIN_0350_0700_00_dio,ACTOR,Dio
$C2610_MAIN_0350_0710_00_dio,,GOLDE_136
$C2610_MAIN_0350_0710_00_dio,ACTOR,Dio
$C2610_MAIN_0350_0720_00_dio,,GOLDE_137
$C2610_MAIN_0350_0720_00_dio,ACTOR,Dio
$C2610_MAIN_0350_0800_00_dio,,GOLDE_138
$C2610_MAIN_0350_0800_00_dio,ACTOR,Dio
$C2610_MAIN_0350_0900_00_dio,,GOLDE_139
$C2610_MAIN_0350_0900_00_dio,ACTOR,Dio
$C2610_MAIN_0350_1000_00_dio,,GOLDE_140
$C2610_MAIN_0350_1000_00_dio,ACTOR,Dio
$C2610_MAIN_0350_1100_00_dio,,GOLDE_141
$C2610_MAIN_0350_1100_00_dio,ACTOR,Dio
$C2610_MAIN_0350_1200_00_dio,,GOLDE_142
$C2610_MAIN_0350_1200_00_dio,ACTOR,Dio
$C2610_MAIN_0350_1300_00_dio,,GOLDE_143
$C2610_MAIN_0350_1300_00_dio,ACTOR,Dio
$C2610_MAIN_0360_0100_00_cld,,GOLDE_144
$C2610_MAIN_0360_0100_00_cld,ACTOR,Cloud
$C2610_MAIN_0360_0200_00_cld,,GOLDE_145
$C2610_MAIN_0360_0200_00_cld,ACTOR,Cloud
$C2610_MAIN_0360_0300_00_cld,,GOLDE_146
$C2610_MAIN_0360_0300_00_cld,ACTOR,Cloud
$C2610_MAIN_0360_0400_00_cld,,GOLDE_147
$C2610_MAIN_0360_0400_00_cld,ACTOR,Cloud
$C2610_MAIN_0360_0500_00_cld,,GOLDE_148
$C2610_MAIN_0360_0500_00_cld,ACTOR,Cloud
$C2610_MAIN_0360_0600_00_cld,,GOLDE_149
$C2610_MAIN_0360_0600_00_cld,ACTOR,Cloud
$C2610_MAIN_0360_0700_00_cld,,GOLDE_150
$C2610_MAIN_0360_0700_00_cld,ACTOR,Cloud
$C2610_MAIN_0360_0800_00_cld,,GOLDE_151
$C2610_MAIN_0360_0800_00_cld,ACTOR,Cloud
$C2610_MAIN_0360_0900_00_cld,,GOLDE_152
$C2610_MAIN_0360_0900_00_cld,ACTOR,Cloud
$C2610_MAIN_0360_1000_00_cld,,GOLDE_153
$C2610_MAIN_0360_1000_00_cld,ACTOR,Cloud
$C2610_MAIN_0360_1100_00_cld,,GOLDE_154
$C2610_MAIN_0360_1100_00_cld,ACTOR,Cloud
$C2610_MAIN_0360_1200_00_cld,,GOLDE_155
$C2610_MAIN_0360_1200_00_cld,ACTOR,Cloud
$C2610_MAIN_0360_1300_00_cld,,GOLDE_156
$C2610_MAIN_0360_1300_00_cld,ACTOR,Cloud
$C2610_MAIN_0360_1400_00_cld,,GOLDE_157
$C2610_MAIN_0360_1400_00_cld,ACTOR,Cloud
$C2610_MAIN_0360_1500_00_cld,,GOLDE_158
$C2610_MAIN_0360_1500_00_cld,ACTOR,Cloud
$C2610_MAIN_0360_1600_00_cld,,GOLDE_159
$C2610_MAIN_0360_1600_00_cld,ACTOR,Cloud
$C2610_MAIN_0360_1700_00_cld,,GOLDE_160
$C2610_MAIN_0360_1700_00_cld,ACTOR,Cloud
$C2610_MAIN_0370_0100_00_yfi,,GOLDE_161
$C2610_MAIN_0370_0100_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0370_0200_00_yfi,,GOLDE_162
$C2610_MAIN_0370_0200_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0370_0300_00_yfi,,GOLDE_163
$C2610_MAIN_0370_0300_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0370_0400_00_yfi,,GOLDE_164
$C2610_MAIN_0370_0400_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0370_0500_00_yfi,,GOLDE_165
$C2610_MAIN_0370_0500_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0370_0600_00_yfi,,GOLDE_166
$C2610_MAIN_0370_0600_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0370_0700_00_yfi,,GOLDE_167
$C2610_MAIN_0370_0700_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0370_0800_00_yfi,,GOLDE_168
$C2610_MAIN_0370_0800_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0370_0900_00_yfi,,GOLDE_169
$C2610_MAIN_0370_0900_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0370_1000_00_yfi,,GOLDE_170
$C2610_MAIN_0370_1000_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0370_1100_00_yfi,,GOLDE_171
$C2610_MAIN_0370_1100_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0370_1200_00_yfi,,GOLDE_172
$C2610_MAIN_0370_1200_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0370_1300_00_yfi,,GOLDE_173
$C2610_MAIN_0370_1300_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0370_1400_00_yfi,,GOLDE_174
$C2610_MAIN_0370_1400_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0370_1500_00_yfi,,GOLDE_175
$C2610_MAIN_0370_1500_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0370_1600_00_yfi,,GOLDE_176
$C2610_MAIN_0370_1600_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0370_1700_00_yfi,,GOLDE_177
$C2610_MAIN_0370_1700_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0370_1800_00_yfi,,GOLDE_178
$C2610_MAIN_0370_1800_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0370_1900_00_yfi,,GOLDE_179
$C2610_MAIN_0370_1900_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0370_2000_00_yfi,,GOLDE_180
$C2610_MAIN_0370_2000_00_yfi,ACTOR,Yuffie
$C2610_MAIN_0380_0100_00_sep,,GOLDE_181
$C2610_MAIN_0380_0100_00_sep,ACTOR,Sephiroth
$C2610_MAIN_0380_0200_00_sep,,GOLDE_182
$C2610_MAIN_0380_0200_00_sep,ACTOR,Sephiroth
$C2610_MAIN_0380_0300_00_sep,,GOLDE_183
$C2610_MAIN_0380_0300_00_sep,ACTOR,Sephiroth
$C2610_MAIN_0380_0400_00_sep,,GOLDE_184
$C2610_MAIN_0380_0400_00_sep,ACTOR,Sephiroth
$C2610_MAIN_0380_0500_00_sep,,GOLDE_185
$C2610_MAIN_0380_0500_00_sep,ACTOR,Sephiroth
$C2610_MAIN_0380_0600_00_sep,,GOLDE_186
$C2610_MAIN_0380_0600_00_sep,ACTOR,Sephiroth
$C2610_MAIN_0380_0700_00_sep,,GOLDE_187
$C2610_MAIN_0380_0700_00_sep,ACTOR,Sephiroth
$C2610_MAIN_0380_0800_00_sep,,GOLDE_188
$C2610_MAIN_0380_0800_00_sep,ACTOR,Sephiroth
$C2610_MAIN_0380_0900_00_sep,,GOLDE_189
$C2610_MAIN_0380_0900_00_sep,ACTOR,Sephiroth
$C2610_MAIN_0380_1000_00_sep,,GOLDE_190
$C2610_MAIN_0380_1000_00_sep,ACTOR,Sephiroth
$C2610_MAIN_0380_1100_00_sep,,GOLDE_191
$C2610_MAIN_0380_1100_00_sep,ACTOR,Sephiroth
$C2610_MAIN_0380_1200_00_sep,,GOLDE_192
$C2610_MAIN_0380_1200_00_sep,ACTOR,Sephiroth
$C2610_MAIN_0380_1300_00_sep,,GOLDE_193
$C2610_MAIN_0380_1300_00_sep,ACTOR,Sephiroth
$C2610_MAIN_0380_1400_00_sep,,GOLDE_194
$C2610_MAIN_0380_1400_00_sep,ACTOR,Sephiroth
$C2610_MAIN_0380_1500_00_sep,,GOLDE_195
$C2610_MAIN_0380_1500_00_sep,ACTOR,Sephiroth
$C2610_MAIN_0380_1600_00_sep,,GOLDE_196
$C2610_MAIN_0380_1600_00_sep,ACTOR,Sephiroth
$C2610_MAIN_0380_1700_00_sep,,GOLDE_197
$C2610_MAIN_0380_1700_00_sep,ACTOR,Sephiroth
$C2610_MAIN_0380_1800_00_sep,,GOLDE_198
$C2610_MAIN_0380_1800_00_sep,ACTOR,Sephiroth
$C2610_MAIN_0380_1900_00_sep,,GOLDE_199
$C2610_MAIN_0380_1900_00_sep,ACTOR,Sephiroth
$C2610_MAIN_0390_0100_00_skm,,GOLDE_200
$C2610_MAIN_0390_0100_00_skm,ACTOR,Guard
$C2610_MAIN_0390_0200_00_skm,,GOLDE_201
$C2610_MAIN_0390_0200_00_skm,ACTOR,Guard
$C2610_MAIN_0390_0300_00_skm,,GOLDE_202
$C2610_MAIN_0390_0300_00_skm,ACTOR,Guard
$C2610_MAIN_0390_0400_00_skm,,GOLDE_203
$C2610_MAIN_0390_0400_00_skm,ACTOR,Guard
$C2610_MAIN_0390_0500_00_skm,,GOLDE_204
$C2610_MAIN_0390_0500_00_skm,ACTOR,Guard
$C2610_MAIN_0390_0600_00_skm,,GOLDE_205
$C2610_MAIN_0390_0600_00_skm,ACTOR,Guard
$C2610_MAIN_0390_0700_00_skm,,GOLDE_206
$C2610_MAIN_0390_0700_00_skm,ACTOR,Guard
$C2610_MAIN_0390_0800_00_skm,,GOLDE_207
$C2610_MAIN_0390_0800_00_skm,ACTOR,Guard
$C2610_MAIN_0390_0900_00_skm,,GOLDE_208
$C2610_MAIN_0390_0900_00_skm,ACTOR,Guard
$C2610_MAIN_0390_1000_00_skm,,GOLDE_209
$C2610_MAIN_0390_1000_00_skm,ACTOR,Guard
$C2610_MAIN_0390_1100_00_skm,,GOLDE_210
$C2610_MAIN_0390_1100_00_skm,ACTOR,Guard
$C2610_MAIN_0390_1200_00_skm,,GOLDE_211
$C2610_MAIN_0390_1200_00_skm,ACTOR,Guard
$C2610_MAIN_0390_1300_00_skm,,GOLDE_212
$C2610_MAIN_0390_1300_00_skm,ACTOR,Guard
$C2610_MAIN_0390_1400_00_skm,,GOLDE_213
$C2610_MAIN_0390_1400_00_skm,ACTOR,Guard
$C2610_MAIN_0390_1500_00_skm,,GOLDE_214
$C2610_MAIN_0390_1500_00_skm,ACTOR,Guard
$C2610_MAIN_0390_1600_00_skm,,GOLDE_215
$C2610_MAIN_0390_1600_00_skm,ACTOR,Guard
$C2610_MAIN_0390_1700_00_skm,,GOLDE_216
$C2610_MAIN_0390_1700_00_skm,ACTOR,Guard
$C2610_MAIN_0390_1800_00_skm,,GOLDE_217
$C2610_MAIN_0390_1800_00_skm,ACTOR,Guard
$C2610_MAIN_0390_1900_00_skm,,GOLDE_218
$C2610_MAIN_0390_1900_00_skm,ACTOR,Guard
$C2610_MAIN_0390_2000_00_skm,,GOLDE_219
$C2610_MAIN_0390_2000_00_skm,ACTOR,Guard
$C2610_MAIN_0400_0080_02_mma,,GOLDE_220
$C2610_MAIN_0400_0080_03_mma,,GOLDE_221
$C2610_MAIN_0400_0080_05_yfi,,GOLDE_222
$C2610_MAIN_0400_0080_05_yfi,ACTOR,Yuffie
$C2610_MAIN_0400_0080_07_art,,GOLDE_223
$C2610_MAIN_0400_0080_07_art,ACTOR,Aerith
$C2610_MAIN_0400_0080_11_tif,,GOLDE_224
$C2610_MAIN_0400_0080_11_tif,ACTOR,Tifa
$C2610_MAIN_0400_0080_12_tif,,GOLDE_225
$C2610_MAIN_0400_0080_12_tif,ACTOR,Tifa
$C2610_MAIN_0400_0080_13_tif,,GOLDE_226
$C2610_MAIN_0400_0080_13_tif,ACTOR,Tifa
$C2610_MAIN_0400_0080_15_blt,,GOLDE_227
$C2610_MAIN_0400_0080_15_blt,ACTOR,Barret
$C2610_MAIN_0400_0090_00_red,,"Cloud, that was impressive!"
$C2610_MAIN_0400_0090_00_red,ACTOR,Red XIII
$C2610_MAIN_0400_0090_05_dio,,GOLDE_229
$C2610_MAIN_0400_0090_05_dio,ACTOR,Dio
$C2610_MAIN_0400_0100_00_dio,,"Not bad, young one!"
$C2610_MAIN_0400_0100_00_dio,ACTOR,Dio
$C2610_MAIN_0400_0200_00_cld,,GOLDE_231
