id,sub_id,text
$C1910_MAIN_0700_1600_00_cld,,I wanted to be a hero like you.
$C1910_MAIN_0700_1600_00_cld,ACTOR,Cloud
$C1910_MAIN_0700_1700_00_sep,,NIBLE_32
$C1910_MAIN_0700_1700_00_sep,ACTOR,Sephiroth
$C1910_MAIN_0700_1710_00_sep,,This mission’s to investigate an old mako reactor.
$C1910_MAIN_0700_1710_00_sep,ACTOR,Sephiroth
$C1910_MAIN_0700_1720_00_sep,,"Sorry to say, it’s close to a Turks job."
$C1910_MAIN_0700_1720_00_sep,ACTOR,Sephiroth
$C1910_MAIN_0700_1800_00_cld,,NIBLE_35
$C1910_MAIN_0700_1800_00_cld,ACTOR,Cloud
$C1910_MAIN_0700_1900_00_cld,,"Well, whatever. Having work at all’s better than nothing."
$C1910_MAIN_0700_1900_00_cld,ACTOR,Cloud
$C1910_MAIN_0700_2000_00_cld,,Where’s the site?
$C1910_MAIN_0700_2000_00_cld,ACTOR,Cloud
$C1910_MAIN_0700_2100_00_sep,,Nibelheim.
$C1910_MAIN_0700_2100_00_sep,ACTOR,Sephiroth
$C1910_MAIN_0700_2100_03_cld,,NIBLE_39
$C1910_MAIN_0700_2100_03_cld,ACTOR,Cloud
$C1910_MAIN_0700_2200_00_cld,,Nibelheim’s my hometown.
$C1910_MAIN_0700_2200_00_cld,ACTOR,Cloud
$C1910_MAIN_0700_2300_00_cld,,NIBLE_41
$C1910_MAIN_0700_2300_00_cld,ACTOR,Cloud
$C1910_MAIN_0700_2300_05_cld,,NIBLE_42
$C1910_MAIN_0700_2300_05_cld,ACTOR,Guard
$C1910_MAIN_0700_2400_00_skm,,Monsters up ahead!
$C1910_MAIN_0700_2400_00_skm,ACTOR,Driver
$C1910_MAIN_0700_2500_00_sep,,Let’s go.
$C1910_MAIN_0700_2500_00_sep,ACTOR,Sephiroth
$C1910_MAIN_0800_0000_05_cld,,NIBLE_45
$C1910_MAIN_0800_0000_05_cld,ACTOR,Cloud
$C1910_MAIN_0800_0000_08_cld,,NIBLE_46
$C1910_MAIN_0800_0000_08_cld,ACTOR,Cloud
$C1910_MAIN_0800_0100_00_sep,,"Cloud, you take that side."
$C1910_MAIN_0800_0100_00_sep,ACTOR,Sephiroth
$C1910_MAIN_0800_0100_03_sep,,NIBLE_48
$C1910_MAIN_0800_0100_03_sep,ACTOR,Sephiroth
$C1910_MAIN_0800_0100_05_cld,,NIBLE_49
$C1910_MAIN_0800_0100_05_cld,ACTOR,Cloud
$C1910_MAIN_0800_0100_08_cld,,NIBLE_50
$C1910_MAIN_0800_0100_08_cld,ACTOR,Cloud
$C1910_MAIN_0800_0200_00_cld,,NIBLE_51
$C1910_MAIN_0800_0200_00_cld,ACTOR,Cloud
$C1910_MAIN_0800_0200_05_cld,,NIBLE_52
$C1910_MAIN_0800_0200_05_cld,ACTOR,Cloud
$C1910_MAIN_0800_0200_09_cld,,NIBLE_53
$C1910_MAIN_0800_0200_09_cld,ACTOR,Cloud
$C1910_MAIN_0800_0300_00_sep,,NIBLE_54
$C1910_MAIN_0800_0300_00_sep,ACTOR,Sephiroth
$C1910_MAIN_0800_0310_00_sep,,Wait in the truck.
$C1910_MAIN_0800_0310_00_sep,ACTOR,Sephiroth
$C1910_MAIN_0800_0400_00_cld,,"No way, I can handle it!"
$C1910_MAIN_0800_0400_00_cld,ACTOR,Cloud
$C1910_MAIN_0800_0400_01_cld,,NIBLE_57
$C1910_MAIN_0800_0400_01_cld,ACTOR,Cloud
$C1910_MAIN_0800_0400_03_sep,,NIBLE_58
$C1910_MAIN_0800_0400_03_sep,ACTOR,Sephiroth
$C1910_MAIN_0800_0500_00_cld,,<i>Sephiroth’s strength was unreal.</i>
$C1910_MAIN_0800_0500_00_cld,ACTOR,<i>Cloud</i>
$C1910_MAIN_0900_0100_00_blt,,"Speakin’ of Nibelheim, ain’t that where the world’s first mako reactor is?"
$C1910_MAIN_0900_0100_00_blt,ACTOR,Barret
$C1910_MAIN_0900_0200_00_blt,,Right?
$C1910_MAIN_0900_0200_00_blt,ACTOR,Barret
$C1910_MAIN_0900_0300_00_tif,,Yeah...
$C1910_MAIN_0900_0300_00_tif,ACTOR,Tifa
$C1910_MAIN_0900_0600_00_tif,,"Five years ago, in September."
$C1910_MAIN_0900_0600_00_tif,ACTOR,Tifa
$C1910_MAIN_0900_0700_00_tif,,"The adults started freaking out, saying something was off with the reactor."
$C1910_MAIN_0900_0700_00_tif,ACTOR,Tifa
$C1910_MAIN_0900_0800_00_tif,,Monsters we’d never seen before started showing up near the village.
$C1910_MAIN_0900_0800_00_tif,ACTOR,Tifa
$C1910_MAIN_0900_0900_00_tif,,That’s how it all began.
$C1910_MAIN_0900_0900_00_tif,ACTOR,Tifa
$C1910_MAIN_0900_1000_00_cld,,"The village formed a militia, but it wasn’t enough. They asked Shinra to step in."
$C1910_MAIN_0900_1000_00_cld,ACTOR,Cloud
$C1910_MAIN_0900_1100_00_cld,,That’s when we got sent in.
$C1910_MAIN_0900_1100_00_cld,ACTOR,Cloud
$C1910_MAIN_1000_0000_03_sep,,NIBLE_69
$C1910_MAIN_1000_0000_03_sep,ACTOR,Sephiroth
$C1910_MAIN_1000_0100_00_sep,,"It’s been a while since you’ve been home, right?"
$C1910_MAIN_1000_0100_00_sep,ACTOR,Sephiroth
$C1910_MAIN_1000_0100_05_cld,,NIBLE_71
$C1910_MAIN_1000_0100_05_cld,ACTOR,Cloud
$C1910_MAIN_1000_0200_00_sep,,What’s that feel like?
$C1910_MAIN_1000_0200_00_sep,ACTOR,Sephiroth
$C1910_MAIN_1000_0210_00_sep,,I wouldn’t know—I don’t have a hometown.
$C1910_MAIN_1000_0210_00_sep,ACTOR,Sephiroth
$C1910_MAIN_1000_0210_05_cld,,NIBLE_74
$C1910_MAIN_1000_0210_05_cld,ACTOR,Cloud
$C1910_MAIN_1000_0300_00_cld,,"Uh, what about your parents?"
$C1910_MAIN_1000_0300_00_cld,ACTOR,Cloud
$C1910_MAIN_1000_0400_00_sep,,My mother’s name was Jenova.
$C1910_MAIN_1000_0400_00_sep,ACTOR,Sephiroth
$C1910_MAIN_1000_0410_00_sep,,She died right after giving birth to me.
$C1910_MAIN_1000_0410_00_sep,ACTOR,Sephiroth
$C1910_MAIN_1000_0500_00_sep,,My father—
$C1910_MAIN_1000_0500_00_sep,ACTOR,Sephiroth
$C1910_MAIN_1000_0600_00_blt,,<i>Hold up!</i>
$C1910_MAIN_1000_0600_00_blt,ACTOR,<i>Barret</i>
$C1910_MAIN_1000_0610_00_blt,,<i>Jenova? You mean that thing in the Shinra Building?</i>
$C1910_MAIN_1000_0610_00_blt,ACTOR,<i>Barret</i>
$C1910_MAIN_1000_0700_00_cld,,<i>Yeah.</i>
$C1910_MAIN_1000_0700_00_cld,ACTOR,<i>Cloud</i>
$C1910_MAIN_1000_0710_00_cld,,<i>But I’ll get to that later.</i>
$C1910_MAIN_1000_0710_00_cld,ACTOR,<i>Cloud</i>
$C1910_MAIN_1000_0710_02_sep,,NIBLE_83
$C1910_MAIN_1000_0710_02_sep,ACTOR,Sephiroth
$C1910_MAIN_1000_0710_04_cld,,NIBLE_84
$C1910_MAIN_1000_0710_04_cld,ACTOR,Cloud
$C1910_MAIN_1000_0710_06_sep,,NIBLE_85
$C1910_MAIN_1000_0710_06_sep,ACTOR,Sephiroth
$C1910_MAIN_1000_0800_00_sep,,What am I even talking about?
$C1910_MAIN_1000_0800_00_sep,ACTOR,Sephiroth
$C1910_MAIN_1000_0810_00_sep,,Let’s go.
$C1910_MAIN_1000_0810_00_sep,ACTOR,Sephiroth
$C1910_MAIN_1000_0810_03_cld,,NIBLE_88
$C1910_MAIN_1000_0810_03_cld,ACTOR,Cloud
$C1910_MAIN_1000_0900_00_znd,,We’ve been waiting for you!
$C1910_MAIN_1000_0900_00_znd,ACTOR,???
$C1910_MAIN_1000_0910_00_znd,,"I’m Zander, the village mayor."
$C1910_MAIN_1000_0910_00_znd,ACTOR,Mayor Zander
$C1910_MAIN_1000_1000_00_znd,,"But wow, the great hero Sephiroth coming here?"
$C1910_MAIN_1000_1000_00_znd,ACTOR,Mayor Zander
$C1910_MAIN_1000_1100_00_znd,,"This way, please."
$C1910_MAIN_1000_1100_00_znd,ACTOR,Mayor Zander
$C1910_MAIN_1000_1200_00_sep,,Do what you want until sundown.
$C1910_MAIN_1000_1200_00_sep,ACTOR,Sephiroth
$C1910_MAIN_1000_1200_03_cld,,NIBLE_94
$C1910_MAIN_1000_1200_03_cld,ACTOR,Cloud
$C1910_MAIN_1100_0100_00_zax,,No childhood friends around? Like a cute girl or something?
$C1910_MAIN_1100_0100_00_zax,ACTOR,Security Officer
$C1910_MAIN_1100_0200_00_zax,,"Hey, wanna hear about the girl I’m totally into right now?"
$C1910_MAIN_1100_0200_00_zax,ACTOR,Security Officer
$C1910_MAIN_1200_0100_00_skm,,"Man, this village’s got nothing going on. You were smart to leave."
$C1910_MAIN_1200_0100_00_skm,ACTOR,Security Officer
$C1910_MAIN_1200_0200_00_skm,,They got any local specialties or what?
$C1910_MAIN_1200_0200_00_skm,ACTOR,Security Officer
$C1910_MAIN_1200_0300_00_skm,,"Hey, don’t wander too far."
$C1910_MAIN_1200_0300_00_skm,ACTOR,Security Officer
$C1910_MAIN_1200_0400_00_skm,,Oi! You forgetting the mission? Don’t leave the village.
$C1910_MAIN_1200_0400_00_skm,ACTOR,Security Officer
$C1910_MAIN_1300_0100_00_skm,,This mud’s a mess. Let’s take turns cleaning it off.
$C1910_MAIN_1300_0100_00_skm,ACTOR,Security Officer
$C1910_MAIN_1300_0200_00_skm,,"Ugh, what a pain..."
$C1910_MAIN_1300_0200_00_skm,ACTOR,Security Officer
$C1910_MAIN_1410_0100_00_znd,,"Well, I’ll be! Hosting a hero—I’ll brag about this ‘til I die."
$C1910_MAIN_1410_0100_00_znd,ACTOR,Mayor Zander
$C1910_MAIN_1410_0200_00_znd,,Counting on you tomorrow.
$C1910_MAIN_1410_0200_00_znd,ACTOR,Mayor Zander
$C1910_MAIN_1500_0100_00_mma,,Sephiroth’s in there.
$C1910_MAIN_1500_0100_00_mma,ACTOR,Photographer
$C1910_MAIN_1500_0200_00_mma,,"I’d love to snap a photo, but it’s not really the vibe."
$C1910_MAIN_1500_0200_00_mma,ACTOR,Photographer
$C1910_MAIN_1500_0300_00_mma,,Sephiroth went to the inn. I was too intimidated to even sneak a shot.
$C1910_MAIN_1500_0300_00_mma,ACTOR,Photographer
$C1910_MAIN_1510_0100_00_mma,,You want a picture too?
$C1910_MAIN_1510_0100_00_mma,ACTOR,Photographer
$C1910_MAIN_1510_0200_00_mma,,"But you’re a nobody, right? Film’s precious around here—sorry."
$C1910_MAIN_1510_0200_00_mma,ACTOR,Photographer
$C1910_MAIN_1510_0300_00_mma,,Can you put in a word with Sephiroth for me?
$C1910_MAIN_1510_0300_00_mma,ACTOR,Photographer
$C1910_MAIN_1600_0100_00_mfa,,"You’re with Shinra, right? Thanks for your work."
$C1910_MAIN_1600_0100_00_mfa,ACTOR,Shopkeeper
$C1910_MAIN_1600_0200_00_mfk,,Shinra~?
$C1910_MAIN_1600_0200_00_mfk,ACTOR,Girl
$C1910_MAIN_1600_0300_00_mmk,,Shinra~?
$C1910_MAIN_1600_0300_00_mmk,ACTOR,Boy
$C1910_MAIN_1600_0400_00_mfa,,"Oh, sorry about that."
$C1910_MAIN_1600_0400_00_mfa,ACTOR,Shopkeeper
$C1910_MAIN_1600_0500_00_mfa,,"Cloud, is that you? I didn’t recognize you."
$C1910_MAIN_1600_0500_00_mfa,ACTOR,Shopkeeper
$C1910_MAIN_1600_0600_00_mfa,,"Cloud, you’ve really grown into a fine young man."
$C1910_MAIN_1600_0600_00_mfa,ACTOR,Shopkeeper
$C1910_MAIN_1600_0700_00_mfk,,Cool~!
$C1910_MAIN_1600_0700_00_mfk,ACTOR,Girl
$C1910_MAIN_1600_0800_00_mmk,,Cool~!
$C1910_MAIN_1600_0800_00_mmk,ACTOR,Boy
$C1910_MAIN_1600_0900_00_mfa,,You’re like a whole new person.
$C1910_MAIN_1600_0900_00_mfa,ACTOR,Shopkeeper
$C1910_MAIN_1700_0100_00_mfk,,SOLDIER?
$C1910_MAIN_1700_0100_00_mfk,ACTOR,Girl
$C1910_MAIN_1700_0200_00_mmk,,SOLDIER?
$C1910_MAIN_1700_0200_00_mmk,ACTOR,Boy
$C1910_MAIN_1700_0300_00_mfk,,You fight monsters?
$C1910_MAIN_1700_0300_00_mfk,ACTOR,Girl
$C1910_MAIN_1700_0400_00_mmk,,Fight ‘em?
$C1910_MAIN_1700_0400_00_mmk,ACTOR,Boy
$C1910_MAIN_1800_0100_00_cld,,<i>My old house. Nothing to do with the incident.</i>
$C1910_MAIN_1800_0100_00_cld,ACTOR,<i>Cloud</i>
$C1910_MAIN_1800_0200_00_blt,,"<i>Still, I’m curious.</i>"
$C1910_MAIN_1800_0200_00_blt,ACTOR,<i>Barret</i>
$C1910_MAIN_1800_0300_00_art,,<i>Me too!</i>
$C1910_MAIN_1800_0300_00_art,ACTOR,<i>Aerith</i>
$C1910_MAIN_1800_0400_00_tif,,"<i>Yeah, I’d like to hear about it.</i>"
$C1910_MAIN_1800_0400_00_tif,ACTOR,<i>Tifa</i>
$C1910_MAIN_1800_0410_00_sys,,I’d like to hear about your old house.
$C1910_MAIN_1800_0420_00_sys,,Sheesh...
$C1910_MAIN_1800_0430_00_sys,,I don’t wanna talk about it.
$C1910_MAIN_1800_0500_00_cld,,<i>I don’t wanna talk about it.</i>
$C1910_MAIN_1800_0500_00_cld,ACTOR,<i>Cloud</i>
$C1910_MAIN_1810_0100_00_cld,,"<i>My dad died when I was a kid, so my mom lived there alone.</i>"
$C1910_MAIN_1810_0100_00_cld,ACTOR,<i>Cloud</i>
$C1910_MAIN_1810_0200_00_cld,,<i>It’d been almost two years since I last saw her.</i>
$C1910_MAIN_1810_0200_00_cld,ACTOR,<i>Cloud</i>
$C1910_MAIN_1810_0210_00_cld,,<i>That...was the last time.</i>
$C1910_MAIN_1810_0210_00_cld,ACTOR,<i>Cloud</i>
$C1910_MAIN_1810_0210_05_clm,,NIBLE_135
$C1910_MAIN_1810_0210_05_clm,ACTOR,Claudia
$C1910_MAIN_1810_0300_00_clm,,Coming!
$C1910_MAIN_1810_0300_00_clm,ACTOR,Claudia
$C1910_MAIN_1810_0300_05_clm,,NIBLE_137
$C1910_MAIN_1810_0300_05_clm,ACTOR,Claudia
$C1910_MAIN_1810_0400_00_clm,,"No way, Cloud, is that you?"
$C1910_MAIN_1810_0400_00_clm,ACTOR,Claudia
$C1910_MAIN_1810_0500_00_cld,,I’m home.
$C1910_MAIN_1810_0500_00_cld,ACTOR,Cloud
$C1910_MAIN_1810_0600_00_clm,,Welcome back.
$C1910_MAIN_1810_0600_00_clm,ACTOR,Claudia
$C1910_MAIN_1810_0610_00_clm,,Let’s see...
$C1910_MAIN_1810_0610_00_clm,ACTOR,Claudia
$C1910_MAIN_1810_0620_00_clm,,Show me that proud figure of yours up close.
$C1910_MAIN_1810_0620_00_clm,ACTOR,Claudia
$C1910_MAIN_1810_0700_00_clm,,"Mhm, mhm, you’re a sight to behold."
$C1910_MAIN_1810_0700_00_clm,ACTOR,Claudia
$C1910_MAIN_1810_0710_00_clm,,"So this is a SOLDIER uniform, huh?"
$C1910_MAIN_1810_0710_00_clm,ACTOR,Claudia
$C1910_MAIN_1810_0800_00_clm,,You’ve really grown up splendidly.
$C1910_MAIN_1810_0800_00_clm,ACTOR,Claudia
$C1910_MAIN_1810_0900_00_clm,,"With looks like that,"
$C1910_MAIN_1810_0900_00_clm,ACTOR,Claudia
$C1910_MAIN_1810_0910_00_clm,,"the girls won’t leave you alone, will they?"
$C1910_MAIN_1810_0910_00_clm,ACTOR,Claudia
$C1910_MAIN_1810_1000_00_cld,,Not really...
$C1910_MAIN_1810_1000_00_cld,ACTOR,Cloud
$C1910_MAIN_1810_1100_00_clm,,"The city’s full of temptations, isn’t it?"
$C1910_MAIN_1810_1100_00_clm,ACTOR,Claudia
$C1910_MAIN_1810_1200_00_clm,,"If you had a proper girlfriend, mom would feel a little more at ease."
$C1910_MAIN_1810_1200_00_clm,ACTOR,Claudia
$C1910_MAIN_1810_1300_00_cld,,"I’m fine, you know."
$C1910_MAIN_1810_1300_00_cld,ACTOR,Cloud
$C1910_MAIN_1810_1400_00_clm,,"You need someone a bit older, someone who’ll take charge and pull you along."
$C1910_MAIN_1810_1400_00_clm,ACTOR,Claudia
$C1910_MAIN_1810_1500_00_clm,,That’s the kind of girl I think suits you.
$C1910_MAIN_1810_1500_00_clm,ACTOR,Claudia
$C1910_MAIN_1810_1600_00_clm,,Are you eating properly out there?
$C1910_MAIN_1810_1600_00_clm,ACTOR,Claudia
$C1910_MAIN_1810_1700_00_clm,,"Hey, Cloud."
$C1910_MAIN_1810_1700_00_clm,ACTOR,Claudia
$C1910_MAIN_1810_1800_00_clm,,"But listen, Cloud."
$C1910_MAIN_1810_1800_00_clm,ACTOR,Claudia
$C1910_MAIN_1810_1900_00_clm,,"Right, Cloud?"
$C1910_MAIN_1810_1900_00_clm,ACTOR,Claudia
$C1910_MAIN_1810_2000_00_clm,,"You know, mom is always your――"
$C1910_MAIN_1810_2000_00_clm,ACTOR,Claudia
$C1910_MAIN_1810_2100_00_cld,,"<i>Enough, let’s stop.</i>"
$C1910_MAIN_1810_2100_00_cld,ACTOR,<i>Cloud</i>
$C1910_MAIN_1830_0100_00_art,,"<i>If you don’t wanna talk, that’s fine.</i>"
$C1910_MAIN_1830_0100_00_art,ACTOR,<i>Aerith</i>
$C1910_MAIN_1830_0110_00_sys,,"If you don’t wanna talk, that’s fine."
$C1910_MAIN_1830_0120_00_sys,,"No, listen."
$C1910_MAIN_1830_0130_00_sys,,Got it.
$C1910_MAIN_1830_0200_00_cld,,<i>Got it.</i>
$C1910_MAIN_1830_0200_00_cld,ACTOR,<i>Cloud</i>
$C1910_MAIN_1900_0100_00_tif,,<i>Did you go to my house too?</i>
$C1910_MAIN_1900_0100_00_tif,ACTOR,<i>Tifa</i>
$C1910_MAIN_1900_0110_00_sys,,Did you go to my house too?
$C1910_MAIN_1900_0120_00_sys,,Yeah.
$C1910_MAIN_1900_0130_00_sys,,No...
$C1910_MAIN_1900_0200_00_cld,,"<i>I thought you might be there, Tifa.</i>"
$C1910_MAIN_1900_0200_00_cld,ACTOR,<i>Cloud</i>
$C1910_MAIN_1900_0300_00_cld,,<i>No...</i>
$C1910_MAIN_1900_0300_00_cld,ACTOR,<i>Cloud</i>
$C1910_MAIN_2000_0100_00_tif,,<i>My room too?</i>
$C1910_MAIN_2000_0100_00_tif,ACTOR,<i>Tifa</i>
$C1910_MAIN_2000_0200_00_cld,,<i>Yeah.</i>
$C1910_MAIN_2000_0200_00_cld,ACTOR,<i>Cloud</i>
$C1910_MAIN_2100_0100_00_tif,,"<i>Cloud, is that true?</i>"
$C1910_MAIN_2100_0100_00_tif,ACTOR,<i>Tifa</i>
$C1910_MAIN_2100_0110_00_sys,,Did you open my dresser?
$C1910_MAIN_2100_0120_00_sys,,Yeah.
$C1910_MAIN_2100_0130_00_sys,,"No, kidding."
$C1910_MAIN_2110_0200_00_tif,,<i>Cloud...</i>
$C1910_MAIN_2110_0200_00_tif,ACTOR,<i>Tifa</i>
$C1910_MAIN_2110_0300_00_cld,,<i>I couldn’t back out after that.</i>
$C1910_MAIN_2110_0300_00_cld,ACTOR,<i>Cloud</i>
$C1910_MAIN_2110_0400_00_tif,,<i>You’re the worst!</i>
$C1910_MAIN_2110_0400_00_tif,ACTOR,<i>Tifa & Aerith</i>
$C1910_MAIN_2130_0100_00_tif,,<i>I don’t like jokes like that.</i>
$C1910_MAIN_2130_0100_00_tif,ACTOR,<i>Tifa</i>
$C1910_MAIN_2130_0200_00_art,,"<i>Yeah, it’s not funny.</i>"
$C1910_MAIN_2130_0200_00_art,ACTOR,<i>Aerith</i>
$C1910_MAIN_2130_0300_00_blt,,"<i>Times have changed, huh, Cloud.</i>"
$C1910_MAIN_2130_0300_00_blt,ACTOR,<i>Barret</i>
$C1910_MAIN_2200_0100_00_tif,,<i>Did you play the piano?</i>
$C1910_MAIN_2200_0100_00_tif,ACTOR,<i>Tifa</i>
$C1910_MAIN_2200_0110_00_sys,,Did you play the piano?
$C1910_MAIN_2200_0120_00_sys,,Didn’t play it.
$C1910_MAIN_2200_0140_00_sys,,Played it.
$C1910_MAIN_2200_0200_00_cld,,"<i>No, I didn’t play it.</i>"
$C1910_MAIN_2200_0200_00_cld,ACTOR,<i>Cloud</i>
$C1910_MAIN_2200_0300_00_tif,,"<i>You could play the piano, huh?</i>"
$C1910_MAIN_2200_0300_00_tif,ACTOR,<i>Tifa</i>
$C1910_MAIN_2200_0400_00_art,,<i>That’s amazing! Play for us sometime.</i>
$C1910_MAIN_2200_0400_00_art,ACTOR,<i>Aerith</i>
$C1910_MAIN_2200_0500_00_blt,,"<i>Huh, didn’t peg you for that kinda talent.</i>"
$C1910_MAIN_2200_0500_00_blt,ACTOR,<i>Barret</i>
$C1910_MAIN_2200_0600_00_tif,,"<i>Why’d you play it, I wonder?</i>"
$C1910_MAIN_2200_0600_00_tif,ACTOR,<i>Tifa</i>
$C1910_MAIN_2200_0700_00_art,,"<i>Cloud, what’re you up to?</i>"
$C1910_MAIN_2200_0700_00_art,ACTOR,<i>Aerith</i>
$C1910_MAIN_2200_0800_00_blt,,"<i>Piano don’t suit you, man.</i>"
$C1910_MAIN_2200_0800_00_blt,ACTOR,<i>Barret</i>
$C1910_MAIN_2220_0100_00_tif,,"<i>We had a cat, didn’t we?</i>"
$C1910_MAIN_2220_0100_00_tif,ACTOR,<i>Tifa</i>
$C1910_MAIN_2220_0200_00_cld,,"<i>Yeah, its name was Maru.</i>"
$C1910_MAIN_2220_0200_00_cld,ACTOR,<i>Cloud</i>
$C1910_MAIN_2220_0300_00_tif,,"<i>Right, that little runaway.</i>"
$C1910_MAIN_2220_0300_00_tif,ACTOR,<i>Tifa</i>
$C1910_MAIN_2220_0310_00_tif,,<i>It wasn’t around that day either...</i>
$C1910_MAIN_2220_0310_00_tif,ACTOR,<i>Tifa</i>
$C1910_MAIN_2230_0100_00_blt,,<i>What’s this? You two were neighbors or somethin’?</i>
$C1910_MAIN_2230_0100_00_blt,ACTOR,<i>Barret</i>
$C1910_MAIN_2230_0200_00_tif,,"<i>Yeah, but we didn’t hang out much, did we?</i>"
$C1910_MAIN_2230_0200_00_tif,ACTOR,<i>Tifa</i>
$C1910_MAIN_2230_0300_00_cld,,<i>A lot happened.</i>
$C1910_MAIN_2230_0300_00_cld,ACTOR,<i>Cloud</i>
$C1910_MAIN_2230_0400_00_blt,,"<i>Hahaha!...You messed up, huh, Cloud?</i>"
$C1910_MAIN_2230_0400_00_blt,ACTOR,<i>Barret</i>
$C1910_MAIN_2230_0500_00_cld,,NIBLE_202
$C1910_MAIN_2230_0500_00_cld,ACTOR,<i>Cloud</i>
$C1910_MAIN_2300_0100_00_tif,,<i>You climbed the water tower?</i>
$C1910_MAIN_2300_0100_00_tif,ACTOR,<i>Tifa</i>
$C1910_MAIN_2300_0200_00_cld,,"<i>It’d been two years since I’d been back. It felt nostalgic, you know?</i>"
$C1910_MAIN_2300_0200_00_cld,ACTOR,<i>Cloud</i>
