id,sub_id,text
$C3310_MAIN_0300_1200_00_eln,ACTOR,Elena
$C3310_MAIN_0300_1300_00_tsu,,We’re moving out.
$C3310_MAIN_0300_1300_00_tsu,ACTOR,Tseng
$C3310_MAIN_0300_1310_00_tsu,,We’ll take point and open the temple gates.
$C3310_MAIN_0300_1310_00_tsu,ACTOR,Tseng
$C3310_MAIN_0300_1310_05_eln,,FOREE_21
$C3310_MAIN_0300_1310_05_eln,ACTOR,Elena
$C3310_MAIN_0300_1400_00_lud,,Understood.
$C3310_MAIN_0300_1400_00_lud,ACTOR,Rude
$C3310_MAIN_0400_0100_00_vin,,Looks like they’re headed for the Northern Continent.
$C3310_MAIN_0400_0100_00_vin,ACTOR,Vincent
$C3310_MAIN_0400_0200_00_cid,,"Aw, crap...over there, huh?"
$C3310_MAIN_0400_0200_00_cid,ACTOR,Cid
$C3310_MAIN_0400_0300_00_art,,Can we make it?
$C3310_MAIN_0400_0300_00_art,ACTOR,Aerith
$C3310_MAIN_0400_0400_00_cid,,"No sweat! My skills are top-tier, baby!"
$C3310_MAIN_0400_0400_00_cid,ACTOR,Cid
$C3310_MAIN_0400_0500_00_cid,,"Even if they rip my wings off, I’ll plow through those waves and get us there!"
$C3310_MAIN_0400_0500_00_cid,ACTOR,Cid
$C3310_MAIN_0400_0600_00_yfi,,"That means it’s gonna shake, right?"
$C3310_MAIN_0400_0600_00_yfi,ACTOR,Yuffie
$C3310_MAIN_0400_0700_00_cid,,"You bet it will! Life’s full of rough waters, kid."
$C3310_MAIN_0400_0700_00_cid,ACTOR,Cid
$C3310_MAIN_0400_0700_05_yfi,,FOREE_30
$C3310_MAIN_0400_0700_05_yfi,ACTOR,Yuffie
$C3310_MAIN_0400_0800_00_vin,,Shinra’s mobilizing the Turks and the army.
$C3310_MAIN_0400_0800_00_vin,ACTOR,Vincent
$C3310_MAIN_0400_0900_00_vin,,Better get your affairs in order.
$C3310_MAIN_0400_0900_00_vin,ACTOR,Vincent
$C3310_MAIN_0800_0100_00_ruf,,It’s almost time.
$C3310_MAIN_0800_0100_00_ruf,ACTOR,Rufus
$C3310_MAIN_0800_0200_00_hjo,,"Personally, I don’t think this temple is the Promised Land."
$C3310_MAIN_0800_0200_00_hjo,ACTOR,Hojo
$C3310_MAIN_0800_0300_00_ruf,,"And your assessment, Professor?"
$C3310_MAIN_0800_0300_00_ruf,ACTOR,Rufus
$C3310_MAIN_0800_0300_03_rch,,FOREE_36
$C3310_MAIN_0800_0300_03_rch,ACTOR,Roche
$C3310_MAIN_0800_0300_04_mnt,,FOREE_37
$C3310_MAIN_0800_0300_07_hjo,,FOREE_38
$C3310_MAIN_0800_0300_07_hjo,ACTOR,Hojo
$C3310_MAIN_0800_0400_00_hjo,,"The prophet’s descent, the blessing of the servants..."
$C3310_MAIN_0800_0400_00_hjo,ACTOR,Hojo
$C3310_MAIN_0800_0500_00_hjo,,You could call it a turning point in history.
$C3310_MAIN_0800_0500_00_hjo,ACTOR,Hojo
$C3310_MAIN_0800_0510_00_hjo,,Let’s just say the temple is the stage for it.
$C3310_MAIN_0800_0510_00_hjo,ACTOR,Hojo
$C3310_MAIN_0800_0600_00_tsu,,<i>Target located.</i>
$C3310_MAIN_0800_0600_00_tsu,ACTOR,<i>Tseng</i>
$C3310_MAIN_0900_0000_05_tsu,,FOREE_43
$C3310_MAIN_0900_0000_05_tsu,ACTOR,Tseng
$C3310_MAIN_0900_0100_00_eln,,Is this really the place?
$C3310_MAIN_0900_0100_00_eln,ACTOR,Elena
$C3310_MAIN_0900_0200_00_tsu,,Let’s confirm it.
$C3310_MAIN_0900_0200_00_tsu,ACTOR,Tseng
$C3310_MAIN_0900_0200_05_tsu,,FOREE_46
$C3310_MAIN_0900_0200_05_tsu,ACTOR,Tseng
$C3310_MAIN_0900_0200_07_tsu,,FOREE_47
$C3310_MAIN_0900_0200_07_tsu,ACTOR,Tseng
$C3310_MAIN_0900_0200_11_eln,,FOREE_48
$C3310_MAIN_0900_0200_11_eln,ACTOR,Elena
$C3310_MAIN_0900_0200_13_lud,,FOREE_49
$C3310_MAIN_0900_0200_13_lud,ACTOR,Rude
$C3310_MAIN_0900_0300_00_tsu,,FOREE_50
$C3310_MAIN_0900_0300_00_tsu,ACTOR,Tseng
$C3310_MAIN_0900_0300_05_eln,,FOREE_51
$C3310_MAIN_0900_0300_05_eln,ACTOR,Elena
$C3310_MAIN_0900_0300_08_lud,,FOREE_52
$C3310_MAIN_0900_0300_08_lud,ACTOR,Rude
$C3310_MAIN_0900_0300_10_ren,,FOREE_53
$C3310_MAIN_0900_0300_10_ren,ACTOR,Reno
$C3310_MAIN_0950_0050_00_hjo,,FOREE_54
$C3310_MAIN_0950_0050_00_hjo,ACTOR,Hojo
$C3310_MAIN_1000_0100_00_red,,"Look, look at that!"
$C3310_MAIN_1000_0100_00_red,ACTOR,Red XIII
$C3310_MAIN_1000_0200_00_yfi,,I’m lookin’...
$C3310_MAIN_1000_0200_00_yfi,ACTOR,Yuffie
$C3310_MAIN_1000_0300_00_cid,,"Alright, you bastards, raise the sails!"
$C3310_MAIN_1000_0300_00_cid,ACTOR,Cid
$C3310_MAIN_1000_0400_00_yfi,,We don’t have any~!
$C3310_MAIN_1000_0400_00_yfi,ACTOR,Yuffie
$C3310_MAIN_1000_0410_00_yfi,,And I ain’t a bastard~!
$C3310_MAIN_1000_0410_00_yfi,ACTOR,Yuffie
$C3310_MAIN_1000_0410_05_yfi,,FOREE_60
$C3310_MAIN_1000_0410_05_yfi,ACTOR,Yuffie
$C3310_MAIN_1000_0500_00_cid,,"It’s about the vibe, the vibe!"
$C3310_MAIN_1000_0500_00_cid,ACTOR,Cid
$C3310_MAIN_1000_0600_00_cid,,Here we go—setting sail for the open sea!
$C3310_MAIN_1000_0600_00_cid,ACTOR,Cid
$C3310_MAIN_1000_0700_00_art,,"Aye, aye, sir!"
$C3310_MAIN_1000_0700_00_art,ACTOR,Tifa & Aerith
$C3310_MAIN_1000_0800_00_tif,,FOREE_64
$C3310_MAIN_1000_0800_00_tif,ACTOR,Tifa
$C3310_MAIN_1000_0900_00_cid,,FOREE_65
$C3310_MAIN_1000_0900_00_cid,ACTOR,Cid
$C3310_MAIN_1000_1000_00_yfi,,FOREE_66
$C3310_MAIN_1000_1000_00_yfi,ACTOR,Yuffie
$C3310_MAIN_1050_0100_00_sys,,Will you disembark on this continent? (You won’t be able to return after landing.)
$C3310_MAIN_1050_0200_00_sys,,Yes
$C3310_MAIN_1050_0300_00_sys,,No
$C3310_MAIN_1100_0100_00_art,,The air...it’s all restless.
$C3310_MAIN_1100_0100_00_art,ACTOR,Aerith
$C3310_MAIN_1100_0200_00_cid,,"Pushed her a little hard, so I wanna give this baby some maintenance."
$C3310_MAIN_1100_0200_00_cid,ACTOR,Cid
$C3310_MAIN_1100_0300_00_cid,,Go on ahead without me.
$C3310_MAIN_1100_0300_00_cid,ACTOR,Cid
$C3310_MAIN_1100_0400_00_cld,,You gonna be okay?
$C3310_MAIN_1100_0400_00_cld,ACTOR,Cloud
$C3310_MAIN_1100_0500_00_cid,,It’s me we’re talkin’ about!
$C3310_MAIN_1100_0500_00_cid,ACTOR,Cid
$C3310_MAIN_1100_0500_05_cld,,FOREE_75
$C3310_MAIN_1100_0500_05_cld,ACTOR,Cloud
$C3310_MAIN_1150_0100_00_cid,,I’ll fix her up quick and catch up with ya.
$C3310_MAIN_1150_0100_00_cid,ACTOR,Cid
$C3310_MAIN_1150_0200_00_cid,,"Gotta patch up those wings sometime soon, too."
$C3310_MAIN_1150_0200_00_cid,ACTOR,Cid
$C3310_MAIN_1160_0100_00_vin,,Been a while since I last stepped outside. Exhausting.
$C3310_MAIN_1160_0100_00_vin,ACTOR,Vincent
$C3310_MAIN_1160_0200_00_vin,,Nature’s a formidable foe...
$C3310_MAIN_1160_0200_00_vin,ACTOR,Vincent
$C3310_MAIN_1200_0100_00_blt,,"Man, the Ancients were somethin’ else!"
$C3310_MAIN_1200_0100_00_blt,ACTOR,Barret
$C3310_MAIN_1200_0200_00_red,,"Technically, they’re called the Cetra."
$C3310_MAIN_1200_0200_00_red,ACTOR,Red XIII
$C3310_MAIN_1200_0300_00_art,,FOREE_82
$C3310_MAIN_1200_0300_00_art,ACTOR,Aerith
$C3310_MAIN_1200_0300_05_art,,FOREE_83
$C3310_MAIN_1200_0300_05_art,ACTOR,Aerith
$C3310_MAIN_1200_0400_00_art,,FOREE_84
$C3310_MAIN_1200_0400_00_art,ACTOR,Aerith
$C3310_MAIN_1200_0400_05_art,,FOREE_85
$C3310_MAIN_1200_0400_05_art,ACTOR,Aerith
$C3310_MAIN_1200_0500_00_art,,I’m back.
$C3310_MAIN_1200_0500_00_art,ACTOR,Aerith
$C3310_MAIN_1200_0600_00_blt,,"Born of the Planet, speaking with the Planet, opening the Planet."
$C3310_MAIN_1200_0600_00_blt,ACTOR,Barret
$C3310_MAIN_1200_0610_00_blt,,"And then, returning to the Promised Land."
$C3310_MAIN_1200_0610_00_blt,ACTOR,Barret
$C3310_MAIN_1200_0700_00_blt,,"Supreme happiness, the destined land granted by the Planet."
$C3310_MAIN_1200_0700_00_blt,ACTOR,Barret
$C3310_MAIN_1200_0800_00_art,,"No, that’s not it. It’s not the Promised Land."
$C3310_MAIN_1200_0800_00_art,ACTOR,Aerith
$C3310_MAIN_1200_0900_00_art,,Because what’s here is...
$C3310_MAIN_1200_0900_00_art,ACTOR,Aerith
$C3310_MAIN_1200_1000_00_art,,Sorrow.
$C3310_MAIN_1200_1000_00_art,ACTOR,Aerith
$C3310_MAIN_1200_1100_00_art,,And anger.
$C3310_MAIN_1200_1100_00_art,ACTOR,Aerith
$C3310_MAIN_1200_1200_00_tif,,Calling us?
$C3310_MAIN_1200_1200_00_tif,ACTOR,Tifa
$C3310_MAIN_1200_1300_00_art,,Yeah.
$C3310_MAIN_1200_1300_00_art,ACTOR,Aerith
$C3310_MAIN_1300_0100_00_blt,,"Greedy sons of bitches, all of ‘em!"
$C3310_MAIN_1300_0100_00_blt,ACTOR,Barret
$C3310_MAIN_1400_0100_00_skm,,"Dammit, what the hell’s goin’ on?!"
$C3310_MAIN_1400_0200_00_skm,,Maybe it’s the Ancients’ curse.
$C3310_MAIN_1400_0300_00_skm,,Don’t say creepy shit like that!
$C3310_MAIN_1500_0100_00_skm,,Who the hell are you guys?!
$C3310_MAIN_1500_0100_00_skm,ACTOR,Special Ops Soldier
$C3310_MAIN_1500_0200_00_skm,,Don’t move!
$C3310_MAIN_1500_0200_00_skm,ACTOR,Special Ops Soldier
$C3310_MAIN_1600_0100_00_skm,,It’s them! Contact the Turks!
$C3310_MAIN_1600_0100_00_skm,ACTOR,Special Ops Soldier
$C3310_MAIN_1700_0100_00_skm,,Avalanche spotted!
$C3310_MAIN_1700_0100_00_skm,ACTOR,Special Ops Soldier
$C3310_MAIN_1700_0200_00_skm,,Don’t kill the Ancient!
$C3310_MAIN_1700_0200_00_skm,ACTOR,Special Ops Soldier
$C3310_MAIN_1900_0100_00_vin,,Monsters did this.
$C3310_MAIN_1900_0100_00_vin,ACTOR,Vincent
$C3310_MAIN_1900_0200_00_cid,,This is one hell of a mess.
$C3310_MAIN_1900_0200_00_cid,ACTOR,Cid
$C3310_MAIN_1900_0300_00_yfi,,"Hey, hey, Aerith and the gang are VIPs here, right?"
$C3310_MAIN_1900_0300_00_yfi,ACTOR,Yuffie
$C3310_MAIN_1900_0300_05_art,,FOREE_108
$C3310_MAIN_1900_0300_05_art,ACTOR,Aerith
$C3310_MAIN_1900_0400_00_art,,FOREE_109
$C3310_MAIN_1900_0400_00_art,ACTOR,Aerith
$C3310_MAIN_1900_0400_05_art,,FOREE_110
$C3310_MAIN_1900_0400_05_art,ACTOR,Aerith
$C3310_MAIN_1900_0500_00_art,,Oh...I guess since I’m only half...
$C3310_MAIN_1900_0500_00_art,ACTOR,Aerith
$C3310_MAIN_1900_0500_05_yfi,,FOREE_112
$C3310_MAIN_1900_0500_05_yfi,ACTOR,Yuffie
$C3310_MAIN_1900_0600_00_art,,"Sorry, no special treatment."
$C3310_MAIN_1900_0600_00_art,ACTOR,Aerith
$C3310_MAIN_1900_0600_05_yfi,,FOREE_114
$C3310_MAIN_1900_0600_05_yfi,ACTOR,Yuffie
$C3310_MAIN_1900_0700_00_cid,,"Got carried away with the momentum, but honestly, I ain’t thrilled about goin’ in there."
$C3310_MAIN_1900_0700_00_cid,ACTOR,Cid
$C3310_MAIN_1900_0800_00_cid,,I’m stayin’ behind.
$C3310_MAIN_1900_0800_00_cid,ACTOR,Cid
$C3310_MAIN_1900_0900_00_art,,"Okay, got it."
$C3310_MAIN_1900_0900_00_art,ACTOR,Aerith
$C3310_MAIN_1900_1000_00_art,,Thanks for everything so far. You’ve really saved us.
$C3310_MAIN_1900_1000_00_art,ACTOR,Aerith
$C3310_MAIN_1900_1100_00_cid,,"Hey, it ain’t goodbye or nothin’."
$C3310_MAIN_1900_1100_00_cid,ACTOR,Cid
$C3310_MAIN_1900_1200_00_cid,,"You’ll need a ride back, right?"
$C3310_MAIN_1900_1200_00_cid,ACTOR,Cid
$C3310_MAIN_1900_1200_05_art,,FOREE_121
$C3310_MAIN_1900_1200_05_art,ACTOR,Aerith
$C3310_MAIN_1900_1300_00_cid,,"I’ll be waitin’, so make sure you come back in one piece."
$C3310_MAIN_1900_1300_00_cid,ACTOR,Cid
$C3310_MAIN_2000_0100_00_cid,,Don’t worry about the trip back. I’ve got her all tuned up.
$C3310_MAIN_2000_0100_00_cid,ACTOR,Cid
$C3310_MAIN_2000_0200_00_cid,,"Sorry, but the inside just don’t feel like my turf."
$C3310_MAIN_2000_0200_00_cid,ACTOR,Cid
$C3310_MAIN_2100_0100_00_vin,,Nothing’s showing up.
$C3310_MAIN_2100_0100_00_vin,ACTOR,Vincent
$C3310_MAIN_2100_0200_00_vin,,"No expectations, no disappointments."
$C3310_MAIN_2100_0200_00_vin,ACTOR,Vincent
$C3310_MAIN_2200_0000_08_vin,,FOREE_127
$C3310_MAIN_2200_0000_08_vin,ACTOR,Vincent
$C3310_MAIN_2200_0100_00_ruf,,FOREE_128
$C3310_MAIN_2200_0100_00_ruf,ACTOR,Rufus
$C3310_MAIN_2200_0200_00_ruf,,The Ancient has entered the temple.
$C3310_MAIN_2200_0200_00_ruf,ACTOR,Rufus
$C3310_MAIN_2200_0300_00_hjo,,"Then he’s with her too, I presume."
$C3310_MAIN_2200_0300_00_hjo,ACTOR,Hojo
$C3310_MAIN_2200_0310_00_hjo,,"Oh, now that’s interesting."
$C3310_MAIN_2200_0310_00_hjo,ACTOR,Hojo
$C3310_MAIN_2200_0400_00_hjo,,Excellent.
$C3310_MAIN_2200_0400_00_hjo,ACTOR,Hojo
$C3310_MAIN_2200_0500_00_ruf,,"Well, old man?"
$C3310_MAIN_2200_0500_00_ruf,ACTOR,Rufus
$C3310_MAIN_2300_0000_05_rch,,FOREE_134
$C3310_MAIN_2300_0000_05_rch,ACTOR,Black-Cloaked Man
$C3310_MAIN_2300_0100_00_cld,,FOREE_135
$C3310_MAIN_2300_0100_00_cld,ACTOR,Cloud
$C3310_MAIN_2300_0100_03_rch,,FOREE_136
$C3310_MAIN_2300_0100_03_rch,ACTOR,Black-Cloaked Man
$C3310_MAIN_2300_0100_05_cld,,FOREE_137
$C3310_MAIN_2300_0100_05_cld,ACTOR,Cloud
$C3310_MAIN_2300_0200_00_rch,,Black...materia...
$C3310_MAIN_2300_0200_00_rch,ACTOR,Black-Cloaked Man
$C3310_MAIN_2300_0300_00_rch,,Seph...iroth...
$C3310_MAIN_2300_0300_00_rch,ACTOR,Black-Cloaked Man
$C3310_MAIN_2300_0300_05_rch,,FOREE_140
$C3310_MAIN_2300_0300_05_rch,ACTOR,Black-Cloaked Man
$C3310_MAIN_2300_0400_00_tif,,"Hey, that guy..."
$C3310_MAIN_2300_0400_00_tif,ACTOR,Tifa
$C3310_MAIN_2300_0500_00_cld,,Sephiroth’s already here.
$C3310_MAIN_2300_0500_00_cld,ACTOR,Cloud
$C3310_MAIN_2300_0600_00_cld,,This is bad. We need to hurry.
$C3310_MAIN_2300_0600_00_cld,ACTOR,Cloud
$C3310_MAIN_2400_0100_00_rch,,My...frien...
$C3310_MAIN_2400_0100_00_rch,ACTOR,Black-Cloaked Man
$C3310_MAIN_2400_0200_00_rch,,Seph...i...roth...
$C3310_MAIN_2400_0200_00_rch,ACTOR,Black-Cloaked Man
$C3310_MAIN_2400_0300_00_rch,,Black...materia...
$C3310_MAIN_2400_0300_00_rch,ACTOR,Black-Cloaked Man
$C3310_MAIN_2450_0100_00_skm,,Intruders! Grab ‘em!
$C3310_MAIN_2450_0100_00_skm,ACTOR,Special Ops Soldier
$C3310_MAIN_2600_0100_00_yfi,,FOREE_148
$C3310_MAIN_2600_0100_00_yfi,ACTOR,Yuffie
$C3310_MAIN_2600_0200_00_yfi,,So the Ancients built this place to hide the Black Materia?
$C3310_MAIN_2600_0200_00_yfi,ACTOR,Yuffie
$C3310_MAIN_2600_0300_00_yfi,,How much is that Black Materia worth anyway?!
$C3310_MAIN_2600_0300_00_yfi,ACTOR,Yuffie
$C3310_MAIN_2600_0400_00_art,,FOREE_151
$C3310_MAIN_2600_0400_00_art,ACTOR,Aerith
$C3310_MAIN_2600_0400_05_yfi,,FOREE_152
$C3310_MAIN_2600_0400_05_yfi,ACTOR,Yuffie
$C3310_MAIN_2600_0500_00_art,,The Black Materia’s a secret. Shinra probably doesn’t even know.
$C3310_MAIN_2600_0500_00_art,ACTOR,Aerith
$C3310_MAIN_2600_0500_05_yfi,,FOREE_154
$C3310_MAIN_2600_0500_05_yfi,ACTOR,Yuffie
$C3310_MAIN_2600_0600_00_red,,Cait Sith’s talking!
$C3310_MAIN_2600_0600_00_red,ACTOR,Red XIII
$C3310_MAIN_2600_0700_00_cld,,"Anyway, let’s find it fast. That thing’s ours."
$C3310_MAIN_2600_0700_00_cld,ACTOR,Cloud
$C3310_MAIN_2600_0700_07_blt,,FOREE_157
$C3310_MAIN_2600_0700_07_blt,ACTOR,Barret
$C3310_MAIN_2600_0800_00_blt,,"Hey, hey, what’s goin’ on here?"
$C3310_MAIN_2600_0800_00_blt,ACTOR,Barret
$C3310_MAIN_2600_0900_00_red,,Our common sense might not apply here.
$C3310_MAIN_2600_0900_00_red,ACTOR,Red XIII
$C3310_MAIN_2600_0900_05_skm,,FOREE_160
$C3310_MAIN_2600_0900_06_skm,,FOREE_161
$C3310_MAIN_2600_0900_07_skm,,FOREE_162
$C3310_MAIN_2700_0100_00_skm,,FOREE_163
$C3310_MAIN_2700_0100_00_skm,ACTOR,Special Ops Soldier
$C3310_MAIN_2700_0200_00_skm,,"Hurry, hurry!"
$C3310_MAIN_2700_0200_00_skm,ACTOR,Special Ops Soldier
$C3310_MAIN_2700_0200_05_eln,,FOREE_165
$C3310_MAIN_2700_0200_05_eln,ACTOR,Elena
$C3310_MAIN_2700_0200_06_lud,,FOREE_166
$C3310_MAIN_2700_0200_06_lud,ACTOR,Rude
$C3310_MAIN_2700_0200_07_ren,,FOREE_167
$C3310_MAIN_2700_0200_07_ren,ACTOR,Reno
$C3310_MAIN_2700_0200_08_eln,,FOREE_168
$C3310_MAIN_2700_0200_08_eln,ACTOR,Elena
$C3310_MAIN_2700_0300_00_eln,,"More like the ""Land of the End"" than the Promised Land, huh?"
$C3310_MAIN_2700_0300_00_eln,ACTOR,Elena
$C3310_MAIN_2700_0400_00_lud,,Don’t overthink it.
$C3310_MAIN_2700_0400_00_lud,ACTOR,Rude
$C3310_MAIN_2700_0500_00_eln,,Can’t help it~!
$C3310_MAIN_2700_0500_00_eln,ACTOR,Elena
$C3310_MAIN_2700_0500_07_eln,,FOREE_172
$C3310_MAIN_2700_0500_07_eln,ACTOR,Elena
$C3310_MAIN_2700_0500_09_lud,,FOREE_173
$C3310_MAIN_2700_0500_09_lud,ACTOR,Rude
$C3310_MAIN_2700_0500_11_skm,,FOREE_174
$C3310_MAIN_2700_0500_11_skm,ACTOR,Special Ops Soldier
$C3310_MAIN_2700_0600_00_skm,,"Chief Tseng, the Ancient and Avalanche have breached the perimeter."
$C3310_MAIN_2700_0600_00_skm,ACTOR,Special Ops Soldier
$C3310_MAIN_2700_0700_00_eln,,Should we set up an ambush and take ‘em out?
$C3310_MAIN_2700_0700_00_eln,ACTOR,Elena
$C3310_MAIN_2700_0800_00_tsu,,No. The mission comes first.
$C3310_MAIN_2700_0800_00_tsu,ACTOR,Tseng
$C3310_MAIN_2700_0800_05_eln,,FOREE_178
$C3310_MAIN_2700_0800_05_eln,ACTOR,Elena
$C3310_MAIN_2700_0900_00_tsu,,Split into two teams. We’ll confirm whether this is the Promised Land—or something else entirely.
$C3310_MAIN_2700_0900_00_tsu,ACTOR,Tseng
$C3310_MAIN_2700_1000_00_tsu,,"Reno, pair up with Rude. The rest of you, with me."
$C3310_MAIN_2700_1000_00_tsu,ACTOR,Tseng
$C3310_MAIN_2700_1000_04_lud,,FOREE_181
$C3310_MAIN_2700_1000_04_lud,ACTOR,Rude
$C3310_MAIN_2700_1010_00_eln,,"Yes, sir!"
$C3310_MAIN_2700_1010_00_eln,ACTOR,Elena
$C3310_MAIN_2700_1010_05_tsu,,FOREE_183
$C3310_MAIN_2700_1010_05_tsu,ACTOR,Tseng
$C3310_MAIN_2700_1100_00_tsu,,Reno.
$C3310_MAIN_2700_1100_00_tsu,ACTOR,Tseng
$C3310_MAIN_2700_1200_00_ren,,FOREE_185
$C3310_MAIN_2700_1200_00_ren,ACTOR,Reno
$C3310_MAIN_2700_1300_00_tsu,,Mission takes priority. Understood?
$C3310_MAIN_2700_1300_00_tsu,ACTOR,Tseng
$C3310_MAIN_2700_1300_08_lud,,FOREE_187
$C3310_MAIN_2700_1300_08_lud,ACTOR,Rude
$C3310_MAIN_2700_1310_00_ren,,"You got it, boss!"
$C3310_MAIN_2700_1310_00_ren,ACTOR,Reno
$C3310_MAIN_2700_1310_05_ren,,FOREE_189
$C3310_MAIN_2700_1310_05_ren,ACTOR,Reno
$C3310_MAIN_2800_0100_00_blt,,This damn temple’s crawlin’ with Shinra goons and black-cloaked freaks.
$C3310_MAIN_2800_0100_00_blt,ACTOR,Barret
$C3310_MAIN_2800_0200_00_blt,,Looks like we’re in for a busy day!
$C3310_MAIN_2800_0200_00_blt,ACTOR,Barret
$C3310_MAIN_2800_0300_00_red,,"Sephiroth’s here too, isn’t he?"
$C3310_MAIN_2800_0300_00_red,ACTOR,Red XIII
$C3310_MAIN_2800_0400_00_cld,,Yeah. No doubt about it.
$C3310_MAIN_2800_0400_00_cld,ACTOR,Cloud
$C3310_MAIN_2800_0500_00_blt,,I got a bad feelin’ about this...
$C3310_MAIN_2800_0500_00_blt,ACTOR,Barret
$C3310_MAIN_2800_0600_00_art,,We’ll figure it out somehow.
$C3310_MAIN_2800_0600_00_art,ACTOR,Aerith
$C3310_MAIN_2800_0700_00_art,,"Chin up, let’s go!"
$C3310_MAIN_2800_0700_00_art,ACTOR,Aerith
$C3310_MAIN_2800_0800_00_art,,"Otherwise, this place will just drag us down."
$C3310_MAIN_2800_0800_00_art,ACTOR,Aerith
$C3310_MAIN_2800_0900_00_tif,,Got it!
$C3310_MAIN_2800_0900_00_tif,ACTOR,Tifa
$C3310_MAIN_3000_0100_00_red,,What happened here...?
$C3310_MAIN_3000_0100_00_red,ACTOR,Red XIII
$C3310_MAIN_3000_0200_00_art,,Blood...
$C3310_MAIN_3000_0200_00_art,ACTOR,Aerith
$C3310_MAIN_3000_0210_00_art,,So much blood was spilled.
$C3310_MAIN_3000_0210_00_art,ACTOR,Aerith
$C3310_MAIN_3000_0300_00_art,,Long ago...like a war.
$C3310_MAIN_3000_0300_00_art,ACTOR,Aerith
$C3310_MAIN_3100_0200_00_cld,,No one’s ever entered the temple and come back alive.
$C3310_MAIN_3100_0200_00_cld,ACTOR,Cloud
$C3310_MAIN_3100_0210_00_cld,,Heard it from Cait Sith.
$C3310_MAIN_3100_0210_00_cld,ACTOR,Cloud
$C3310_MAIN_3100_0300_00_yfi,,You’re tellin’ us that <i>now</i>!?
$C3310_MAIN_3100_0300_00_yfi,ACTOR,Yuffie
$C3310_MAIN_3100_0400_00_blt,,Probably just rumors. Don’t sweat it.
$C3310_MAIN_3100_0400_00_blt,ACTOR,Barret
$C3310_MAIN_3200_0000_05_cld,,FOREE_207
$C3310_MAIN_3200_0000_05_cld,ACTOR,Cloud
$C3310_MAIN_3200_0100_00_yfi,,FOREE_208
$C3310_MAIN_3200_0100_00_yfi,ACTOR,Yuffie
$C3310_MAIN_3200_0100_08_blt,,FOREE_209
$C3310_MAIN_3200_0100_08_blt,ACTOR,Barret
$C3310_MAIN_3200_0100_11_cld,,FOREE_210
$C3310_MAIN_3200_0100_11_cld,ACTOR,Cloud
$C3310_MAIN_3200_0200_00_art,,Are we...upside down?
$C3310_MAIN_3200_0200_00_art,ACTOR,Aerith
$C3310_MAIN_3200_0200_05_blt,,FOREE_212
$C3310_MAIN_3200_0200_05_blt,ACTOR,Barret
$C3310_MAIN_3200_0300_00_cld,,No. Depends on how you look at it.
