id,sub_id,text
$C2410_MAIN_0100_1000_03_nem,,CORLE_35
$C2410_MAIN_0100_1000_03_nem,ACTOR,Hospitality Girls
$C2410_MAIN_0100_1000_05_art,,CORLE_36
$C2410_MAIN_0100_1000_05_art,ACTOR,Aerith
$C2410_MAIN_0100_1000_07_mfa,,CORLE_37
$C2410_MAIN_0100_1000_09_tif,,CORLE_38
$C2410_MAIN_0100_1000_09_tif,ACTOR,Tifa
$C2410_MAIN_0100_1100_00_kpn,,It suits you ve~ry well!
$C2410_MAIN_0100_1100_00_kpn,ACTOR,Mayor Kapono
$C2410_MAIN_0100_1200_00_kpn,,"This is a paradise of shining sun, a supreme resort blessed by the heavens!"
$C2410_MAIN_0100_1200_00_kpn,ACTOR,Mayor Kapono
$C2410_MAIN_0100_1200_05_frn,,CORLE_41
$C2410_MAIN_0100_1200_05_frn,ACTOR,Hospitality Girls
$C2410_MAIN_0100_1200_06_nem,,CORLE_42
$C2410_MAIN_0100_1200_06_nem,ACTOR,Hospitality Girls
$C2410_MAIN_0100_1200_07_yld,,CORLE_43
$C2410_MAIN_0100_1200_07_yld,ACTOR,Hospitality Girls
$C2410_MAIN_0100_1300_00_kpn,,"Forget your dull everyday life in a flash~! Please, enjoy yourselves to your heart’s content!"
$C2410_MAIN_0100_1300_00_kpn,ACTOR,Mayor Kapono
$C2410_MAIN_0100_1400_00_kpn,,"Welcome, we~lcome!"
$C2410_MAIN_0100_1400_00_kpn,ACTOR,Mayor Kapono
$C2410_MAIN_0100_1400_02_frn,,CORLE_46
$C2410_MAIN_0100_1400_02_frn,ACTOR,Hospitality Girls
$C2410_MAIN_0100_1400_03_yld,,CORLE_47
$C2410_MAIN_0100_1400_03_yld,ACTOR,Hospitality Girls
$C2410_MAIN_0100_1400_04_nem,,CORLE_48
$C2410_MAIN_0100_1400_04_nem,ACTOR,Hospitality Girls
$C2410_MAIN_0100_1400_05_art,,CORLE_49
$C2410_MAIN_0100_1400_05_art,ACTOR,Aerith
$C2410_MAIN_0100_1500_00_art,,"The beach is that way, right?"
$C2410_MAIN_0100_1500_00_art,ACTOR,Aerith
$C2410_MAIN_0100_1600_00_tif,,"I’d like to take a shower first, though. Let’s find a hotel."
$C2410_MAIN_0100_1600_00_tif,ACTOR,Tifa
$C2410_MAIN_0100_1600_05_art,,CORLE_52
$C2410_MAIN_0100_1600_05_art,ACTOR,Aerith
$C2410_MAIN_0100_1600_07_blt,,CORLE_53
$C2410_MAIN_0100_1600_07_blt,ACTOR,Barret
$C2410_MAIN_0100_1600_09_art,,CORLE_54
$C2410_MAIN_0100_1600_09_art,ACTOR,Aerith
$C2410_MAIN_0100_1700_00_blt,,"You ain’t gonna say we’re goin’ swimmin’, are ya?"
$C2410_MAIN_0100_1700_00_blt,ACTOR,Barret
$C2410_MAIN_0100_1800_00_blt,,"They’re sayin’ it, huh? They’re totally sayin’ it, right?"
$C2410_MAIN_0100_1800_00_blt,ACTOR,Barret
$C2410_MAIN_0200_0100_00_snk,,Why are you all in a place like this!
$C2410_MAIN_0200_0100_00_snk,ACTOR,Shinra Middle Manager
$C2410_MAIN_0200_0200_00_snk,,"No, don’t tell me. Nothing good ever comes from getting mixed up with you lot."
$C2410_MAIN_0200_0200_00_snk,ACTOR,Shinra Middle Manager
$C2410_MAIN_0200_0300_00_snk,,"I’m here on a business trip to escort some executives. Just don’t get in my way, got it?"
$C2410_MAIN_0200_0300_00_snk,ACTOR,Shinra Middle Manager
$C2410_MAIN_0400_0100_00_mma,,"Today, we’re bustling with guests who came to see the parade in Junon."
$C2410_MAIN_0400_0100_00_mma,ACTOR,Tourism Staff
$C2410_MAIN_0400_0200_00_mma,,All the popular hotels are fully booked.
$C2410_MAIN_0400_0200_00_mma,ACTOR,Tourism Staff
$C2410_MAIN_0400_0300_00_mma,,"I could refer you to a recently opened hotel, but it’s not exactly something I can recommend..."
$C2410_MAIN_0400_0300_00_mma,ACTOR,Tourism Staff
$C2410_MAIN_0400_0400_00_mma,,"Between you and me, some shady folks are involved, so I’d steer clear if I were you."
$C2410_MAIN_0400_0400_00_mma,ACTOR,Tourism Staff
$C2410_MAIN_0500_0100_00_mma,,My apologies. We’re fully booked today.
$C2410_MAIN_0500_0100_00_mma,ACTOR,Hotel Staff
$C2410_MAIN_0500_0200_00_mma,,Welcome! Are you checking in?
$C2410_MAIN_0500_0200_00_mma,ACTOR,Hotel Staff
$C2410_MAIN_0500_0300_00_mma,,Have a good day!
$C2410_MAIN_0500_0300_00_mma,ACTOR,Hotel Staff
$C2410_MAIN_0600_0100_00_mfa,,"Today, we’re only accepting guests with reservations."
$C2410_MAIN_0600_0100_00_mfa,ACTOR,Hotel Staff
$C2410_MAIN_0600_0200_00_mfa,,We look forward to your next visit.
$C2410_MAIN_0600_0200_00_mfa,ACTOR,Hotel Staff
$C2410_MAIN_0600_0300_00_mfa,,Welcome! Please take your time and relax.
$C2410_MAIN_0600_0300_00_mfa,ACTOR,Hotel Staff
$C2410_MAIN_0600_0400_00_mfa,,Have a good day!
$C2410_MAIN_0600_0400_00_mfa,ACTOR,Hotel Staff
$C2410_MAIN_0700_0100_00_mma,,"Hey, buddy, ever thought of becoming a hotel owner in dreamy Costa?"
$C2410_MAIN_0700_0100_00_mma,ACTOR,Shady Guy
$C2410_MAIN_0700_0200_00_mma,,I’ve got just the deal for ya.
$C2410_MAIN_0700_0200_00_mma,ACTOR,Shady Guy
$C2410_MAIN_0700_0300_00_mma,,Get this—it’s a tenth of the market price!
$C2410_MAIN_0700_0300_00_mma,ACTOR,Shady Guy
$C2410_MAIN_0700_0400_00_mma,,"Can’t quite say why, but someone’s real eager to offload this property."
$C2410_MAIN_0700_0400_00_mma,ACTOR,Shady Guy
$C2410_MAIN_0700_0410_00_mma,,"C’mon, it’s a hot tourist spot! You’ll make your money back in no time."
$C2410_MAIN_0700_0410_00_mma,ACTOR,Shady Guy
$C2410_MAIN_0800_0100_00_jny,,"Tifa, big bro~!"
$C2410_MAIN_0800_0100_00_jny,ACTOR,???
$C2410_MAIN_0800_0100_05_art,,CORLE_77
$C2410_MAIN_0800_0100_05_art,ACTOR,Aerith
$C2410_MAIN_0800_0190_00_jny,,Tifa~!
$C2410_MAIN_0800_0190_00_jny,ACTOR,???
$C2410_MAIN_0800_0200_00_tif,,"No way, Johnny?"
$C2410_MAIN_0800_0200_00_tif,ACTOR,Tifa
$C2410_MAIN_0800_0200_07_jny,,CORLE_80
$C2410_MAIN_0800_0200_07_jny,ACTOR,Johnny
$C2410_MAIN_0800_0300_00_jny,,"Hey, everyone, long time no see! You all look well!"
$C2410_MAIN_0800_0300_00_jny,ACTOR,Johnny
$C2410_MAIN_0800_0300_05_tif,,CORLE_82
$C2410_MAIN_0800_0300_05_tif,ACTOR,Tifa
$C2410_MAIN_0800_0400_00_tif,,"What are you doing here, Johnny?"
$C2410_MAIN_0800_0400_00_tif,ACTOR,Tifa
$C2410_MAIN_0800_0500_00_jny,,"Johnny, the man, is makin’ his big move!"
$C2410_MAIN_0800_0500_00_jny,ACTOR,Johnny
$C2410_MAIN_0800_0510_00_jny,,"I became a hotel owner, yo!"
$C2410_MAIN_0800_0510_00_jny,ACTOR,Johnny
$C2410_MAIN_0800_0510_05_art,,CORLE_86
$C2410_MAIN_0800_0510_05_art,ACTOR,Aerith
$C2410_MAIN_0800_0510_07_blt,,CORLE_87
$C2410_MAIN_0800_0510_07_blt,ACTOR,Barret
$C2410_MAIN_0800_0600_00_jny,,"Well, it’s just a tiny hotel, though."
$C2410_MAIN_0800_0600_00_jny,ACTOR,Johnny
$C2410_MAIN_0800_0700_00_art,,We were just looking for a place to rest. Can we stop by?
$C2410_MAIN_0800_0700_00_art,ACTOR,Aerith
$C2410_MAIN_0800_0800_00_jny,,"Whoa, that’s a dream come true! You’re super, super, suuuper welcome!"
$C2410_MAIN_0800_0800_00_jny,ACTOR,Johnny
$C2410_MAIN_0800_0800_05_art,,CORLE_91
$C2410_MAIN_0800_0800_05_art,ACTOR,Aerith
$C2410_MAIN_0800_0900_00_jny,,"Truth is, since we opened, we’ve had zero guests."
$C2410_MAIN_0800_0900_00_jny,ACTOR,Johnny
$C2410_MAIN_0800_0900_05_jny,,CORLE_93
$C2410_MAIN_0800_0900_05_jny,ACTOR,Johnny
$C2410_MAIN_0800_1000_00_blt,,You gonna be okay?
$C2410_MAIN_0800_1000_00_blt,ACTOR,Barret
$C2410_MAIN_0800_1100_00_jny,,"Aw, c’mon, with our bond? No need to hold back!"
$C2410_MAIN_0800_1100_00_jny,ACTOR,Johnny
$C2410_MAIN_0800_1100_05_blt,,CORLE_96
$C2410_MAIN_0800_1100_05_blt,ACTOR,Barret
$C2410_MAIN_0800_1200_00_jny,,"Alrighty then, let’s head over!"
$C2410_MAIN_0800_1200_00_jny,ACTOR,Johnny
$C2410_MAIN_0800_1300_00_cld,,Hey.
$C2410_MAIN_0800_1300_00_cld,ACTOR,Cloud
$C2410_MAIN_0800_1400_00_jny,,"C’mon, hurry up, hurry up!"
$C2410_MAIN_0800_1400_00_jny,ACTOR,Johnny
$C2410_MAIN_0800_1400_05_art,,CORLE_100
$C2410_MAIN_0800_1400_05_art,ACTOR,Aerith
$C2410_MAIN_0800_1400_07_blt,,CORLE_101
$C2410_MAIN_0800_1400_07_blt,ACTOR,Barret
$C2410_MAIN_1000_0100_00_jny,,"Don’t get lost now, make sure you follow me close, okay?"
$C2410_MAIN_1000_0100_00_jny,ACTOR,Johnny
$C2410_MAIN_1100_0100_00_jny,,"This way, this way!"
$C2410_MAIN_1100_0100_00_jny,ACTOR,Johnny
$C2410_MAIN_1100_0200_00_jny,,"Over here, yo!"
$C2410_MAIN_1100_0200_00_jny,ACTOR,Johnny
$C2410_MAIN_1200_0100_00_jny,,"Just bought it, so it’s a bit messy, but it’s got a pretty nice vibe goin’ on~"
$C2410_MAIN_1200_0100_00_jny,ACTOR,Johnny
$C2410_MAIN_1200_0300_00_jny,,"Man~ It’s a long story, but..."
$C2410_MAIN_1200_0300_00_jny,ACTOR,Johnny
$C2410_MAIN_1200_0400_00_jny,,"I finally left Midgar with my mind made up, but no job, no cash, no girlfriend—totally screwed."
$C2410_MAIN_1200_0400_00_jny,ACTOR,Johnny
$C2410_MAIN_1200_0500_00_jny,,"Lyin’ in an alley like some piece of trash, then Mayor Kapono calls out to me."
$C2410_MAIN_1200_0500_00_jny,ACTOR,Johnny
$C2410_MAIN_1200_0600_00_jny,,"He said if I didn’t have a job, he’d hook me up with a cheap property as a special favor!"
$C2410_MAIN_1200_0600_00_jny,ACTOR,Johnny
$C2410_MAIN_1200_0700_00_jny,,"The sale price? Half the market value! And on top of that, he threw in a fat loan!"
$C2410_MAIN_1200_0700_00_jny,ACTOR,Johnny
$C2410_MAIN_1200_0800_00_jny,,"I was so moved, man..."
$C2410_MAIN_1200_0800_00_jny,ACTOR,Johnny
$C2410_MAIN_1200_0900_00_jny,,"Hey, where you goin’?!"
$C2410_MAIN_1200_0900_00_jny,ACTOR,Johnny
$C2410_MAIN_1300_0000_05_jny,,Everyo~ne!
$C2410_MAIN_1300_0000_05_jny,ACTOR,Johnny
$C2410_MAIN_1300_0000_07_jny,,CORLE_114
$C2410_MAIN_1300_0000_07_jny,ACTOR,Johnny
$C2410_MAIN_1300_0100_00_jny,,My castle—Seaside Johnny!
$C2410_MAIN_1300_0100_00_jny,ACTOR,Johnny
$C2410_MAIN_1300_0100_02_tif,,CORLE_116
$C2410_MAIN_1300_0100_02_tif,ACTOR,Tifa
$C2410_MAIN_1300_0100_03_cld,,CORLE_117
$C2410_MAIN_1300_0100_03_cld,ACTOR,Cloud
$C2410_MAIN_1300_0100_05_art,,CORLE_118
$C2410_MAIN_1300_0100_05_art,ACTOR,Aerith
$C2410_MAIN_1300_0200_00_tif,,"I see...Yeah, it’s nice..."
$C2410_MAIN_1300_0200_00_tif,ACTOR,Tifa
$C2410_MAIN_1300_0300_00_jny,,Right? Right?
$C2410_MAIN_1300_0300_00_jny,ACTOR,Johnny
$C2410_MAIN_1300_0400_00_blt,,"For a ""seaside"", I ain’t seein’ no sea!"
$C2410_MAIN_1300_0400_00_blt,ACTOR,Barret
$C2410_MAIN_1300_0500_00_jny,,"It’s not about lookin’, see—"
$C2410_MAIN_1300_0500_00_jny,ACTOR,Johnny
$C2410_MAIN_1300_0500_03_blt,,CORLE_123
$C2410_MAIN_1300_0500_03_blt,ACTOR,Barret
$C2410_MAIN_1300_0500_05_jny,,CORLE_124
$C2410_MAIN_1300_0500_05_jny,ACTOR,Johnny
$C2410_MAIN_1300_0600_00_jny,,Here it comes—the salty sea breeze!
$C2410_MAIN_1300_0600_00_jny,ACTOR,Johnny
$C2410_MAIN_1300_0600_05_blt,,CORLE_126
$C2410_MAIN_1300_0600_05_blt,ACTOR,Barret
$C2410_MAIN_1300_0700_00_jny,,Here ya go!
$C2410_MAIN_1300_0700_00_jny,ACTOR,Johnny
$C2410_MAIN_1300_0700_05_blt,,CORLE_128
$C2410_MAIN_1300_0700_05_blt,ACTOR,Barret
$C2410_MAIN_1400_0100_00_jny,,Welcome to Seaside Johnny!
$C2410_MAIN_1400_0100_00_jny,ACTOR,Johnny
$C2410_MAIN_1400_0200_00_jny,,"Rooms are—Tifa in 101, Aerith in 102."
$C2410_MAIN_1400_0200_00_jny,ACTOR,Johnny
$C2410_MAIN_1400_0210_00_jny,,And all you guys can bunk together in Room 103.
$C2410_MAIN_1400_0210_00_jny,ACTOR,Johnny
$C2410_MAIN_1400_0300_00_tif,,How much?
$C2410_MAIN_1400_0300_00_tif,ACTOR,Tifa
$C2410_MAIN_1400_0400_00_jny,,"For Tifa, I’ll give a huge discount! Today’s—"
$C2410_MAIN_1400_0400_00_jny,ACTOR,Johnny
$C2410_MAIN_1400_0500_00_jny,,Oh—sorry! I got a call from Mayor Kapono.
$C2410_MAIN_1400_0500_00_jny,ACTOR,Johnny
$C2410_MAIN_1400_0600_00_jny,,"It’s all yours today, so just kick back however you like!"
$C2410_MAIN_1400_0600_00_jny,ACTOR,Johnny
$C2410_MAIN_1400_0700_00_jny,,CORLE_136
$C2410_MAIN_1400_0700_00_jny,ACTOR,Johnny
$C2410_MAIN_1400_0710_00_jny,,"If you’re headin’ to the beach, change properly, alright?"
$C2410_MAIN_1400_0710_00_jny,ACTOR,Johnny
$C2410_MAIN_1400_0800_00_jny,,And no bringin’ in those dangerous weapons!
$C2410_MAIN_1400_0800_00_jny,ACTOR,Johnny
$C2410_MAIN_1400_0900_00_jny,,Man~ I’d kill to see Tifa in resort wear with my own eyes!
$C2410_MAIN_1400_0900_00_jny,ACTOR,Johnny
$C2410_MAIN_1400_1000_00_art,,Shower time?
$C2410_MAIN_1400_1000_00_art,ACTOR,Aerith
$C2410_MAIN_1400_1100_00_tif,,"Yeah, sounds good."
$C2410_MAIN_1400_1100_00_tif,ACTOR,Tifa
$C2410_MAIN_1400_1200_00_tif,,"See you later, then."
$C2410_MAIN_1400_1200_00_tif,ACTOR,Tifa
$C2410_MAIN_1400_1300_00_blt,,"""Later"" when, huh?"
$C2410_MAIN_1400_1300_00_blt,ACTOR,Barret
$C2410_MAIN_1400_1400_00_tif,,"Well, it’s a place like this, so nice and easy."
$C2410_MAIN_1400_1400_00_tif,ACTOR,Tifa
$C2410_MAIN_1400_1500_00_tif,,CORLE_145
$C2410_MAIN_1400_1500_00_tif,ACTOR,Tifa
$C2410_MAIN_1400_1600_00_art,,CORLE_146
$C2410_MAIN_1400_1600_00_art,ACTOR,Aerith
$C2410_MAIN_1400_1700_00_blt,,"I give up, I give up."
$C2410_MAIN_1400_1700_00_blt,ACTOR,Barret
$C2410_MAIN_1400_1800_00_blt,,"Guess I’ll check out the area...Oh, gotta change first, huh?"
$C2410_MAIN_1400_1800_00_blt,ACTOR,Barret
$C2410_MAIN_1400_1900_00_blt,,"Yeah, this is more like it."
$C2410_MAIN_1400_1900_00_blt,ACTOR,Barret
$C2410_MAIN_1400_2000_00_blt,,"Alright, I’m headin’ out first!"
$C2410_MAIN_1400_2000_00_blt,ACTOR,Barret
$C2410_MAIN_1500_0100_00_red,,The breeze feels nice. Not a bad place to stay.
$C2410_MAIN_1500_0100_00_red,ACTOR,Red XIII
$C2410_MAIN_1600_0100_00_tif,,This is a bed...right? Feels like the bottom’ll give out if I sit on it.
$C2410_MAIN_1600_0100_00_tif,ACTOR,Tifa
$C2410_MAIN_1700_0100_00_art,,No way! The shower’s broken...
$C2410_MAIN_1700_0100_00_art,ACTOR,Aerith
$C2410_MAIN_1800_0100_00_cld,,"Sorry, looks like I’m on guard duty."
$C2410_MAIN_1800_0100_00_cld,ACTOR,Cloud
$C2410_MAIN_1900_0100_00_mma,,"Hey, bro~ Instead of that dump, I can hook you up with a way better place."
$C2410_MAIN_1900_0100_00_mma,ACTOR,Shady Guy
$C2410_MAIN_2000_0100_00_mma,,"You saw the inside, right?"
$C2410_MAIN_2000_0100_00_mma,ACTOR,Shady Guy
$C2410_MAIN_2000_0200_00_mma,,"That rundown shack ain’t worth 100 gil, and they even saddled him with debt!"
$C2410_MAIN_2000_0200_00_mma,ACTOR,Shady Guy
$C2410_MAIN_2000_0210_00_mma,,"These days, who’d fall for a scam like that, huh?"
$C2410_MAIN_2000_0210_00_mma,ACTOR,Shady Guy
$C2410_MAIN_2020_0050_05_mfa,,CORLE_159
$C2410_MAIN_2020_0050_05_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_0100_00_mfa,,"Costa~! You all by yourself, handsome?"
$C2410_MAIN_2020_0100_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_0200_00_mfa,,Coming to the beach and staying solo is such a waste~!
$C2410_MAIN_2020_0200_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_0300_00_mfa,,I’ve got some exciting news just for you.
$C2410_MAIN_2020_0300_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_0400_00_mfa,,"Right now in Costa del Sol, we’re holding an event to spark new encounters for our guests."
$C2410_MAIN_2020_0400_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_0600_00_mfa,,"A lovely memory overflowing with love, just for you."
$C2410_MAIN_2020_0600_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_0700_00_mfa,,"""Amor in Costa"" is underway~!"
$C2410_MAIN_2020_0700_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_0710_00_mfa,,CORLE_166
$C2410_MAIN_2020_0710_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_0800_00_mfa,,"So, how about it? Wanna join in, handsome?"
$C2410_MAIN_2020_0800_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_0900_00_cld,,Not interested.
$C2410_MAIN_2020_0900_00_cld,ACTOR,Cloud
$C2410_MAIN_2020_0900_05_mfa,,CORLE_169
$C2410_MAIN_2020_0900_05_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_0900_07_mfa,,CORLE_170
$C2410_MAIN_2020_0900_07_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_1000_00_cld,,I’ve got business with someone. See ya.
$C2410_MAIN_2020_1000_00_cld,ACTOR,Cloud
$C2410_MAIN_2020_1000_05_mfa,,CORLE_172
$C2410_MAIN_2020_1000_05_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_1100_00_mfa,,"Oh my, a friend? Then can you pass this along to him?"
$C2410_MAIN_2020_1100_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_1200_00_mfa,,"Those black-robed guys are kinda weird, right? They’re gathering at the beach, and everyone’s freaked out."
$C2410_MAIN_2020_1200_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_1300_00_mfa,,Ignoring the dress code and totally ruining the vibe.
$C2410_MAIN_2020_1300_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_1400_00_mfa,,"Take them somewhere else, pretty please~!"
$C2410_MAIN_2020_1400_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_1500_00_mfa,,"But you, dressed like that, you can’t get on the beach either!"
$C2410_MAIN_2020_1500_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_1600_00_mfa,,This is Costa del Sol! You’ve gotta let loose a little more!
$C2410_MAIN_2020_1600_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_1700_00_mfa,,So here—take ticket number 7.
$C2410_MAIN_2020_1700_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_1700_07_cld,,CORLE_180
$C2410_MAIN_2020_1700_07_cld,ACTOR,Cloud
$C2410_MAIN_2020_1700_09_mfa,,CORLE_181
$C2410_MAIN_2020_1700_09_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_1800_00_mfa,,"With that ticket, you can join ""Pirates"" Rampage’ and ""Card Carnival"" events."
$C2410_MAIN_2020_1800_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_1900_00_mfa,,A partner with the same number should be waiting for you at the venue.
$C2410_MAIN_2020_1900_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_1900_05_mfa,,CORLE_184
$C2410_MAIN_2020_1900_05_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_2000_00_mfa,,"Clear the games with your partner, and you’ll get an Amor Card as a prize!"
$C2410_MAIN_2020_2000_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_2000_05_mfa,,CORLE_186
$C2410_MAIN_2020_2000_05_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_2100_00_mfa,,You can trade that card for resort wear.
$C2410_MAIN_2020_2100_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_2200_00_mfa,,Meet the dress code and make some awesome memories!
$C2410_MAIN_2020_2200_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_2200_05_mfa,,CORLE_189
$C2410_MAIN_2020_2200_05_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_2200_07_mfa,,CORLE_190
$C2410_MAIN_2020_2200_07_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_2300_00_mfa,,"Enjoy your Costa vacation, okay?"
$C2410_MAIN_2020_2300_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_2400_00_mfa,,Here’s to the best encounter ever~!
$C2410_MAIN_2020_2400_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_2400_05_mfa,,CORLE_193
$C2410_MAIN_2020_2400_05_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_2500_00_mfa,,Costa~!
$C2410_MAIN_2020_2500_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2020_2500_07_cld,,CORLE_195
$C2410_MAIN_2020_2500_07_cld,ACTOR,Cloud
$C2410_MAIN_2020_2510_00_mfa,,CORLE_196
$C2410_MAIN_2020_2510_00_mfa,ACTOR,Hula Dancer
$C2410_MAIN_2100_0100_00_mma,,CORLE_197
$C2410_MAIN_2100_0100_00_mma,ACTOR,Beach Staff
$C2410_MAIN_2100_0200_00_mma,,Sorry~
$C2410_MAIN_2100_0200_00_mma,ACTOR,Beach Staff
$C2410_MAIN_2100_0300_00_mma,,"Today, you can’t enter the beach without resort wear."
